condition,v13_all_gene_mse,v14_all_gene_mse,upgrade_all_gene_gain,v13_top100_mse,v14_top100_mse,upgrade_top100_mse_gain,v13_top100_pcc,v14_top100_pcc,upgrade_top100_pcc_delta
HOXB9,0.0009244026209768012,0.0009108963638106784,0.014610794971406408,0.022450616085493275,0.021771926662895607,0.030230325083872033,0.8604537094341209,0.8601980176551883,-0.00025569177893258743
HOXC13,0.0023432044807060095,0.002343024595143717,7.676904161537722e-05,0.053129651395255655,0.05312061214575046,0.00017013568257675065,0.9161007379827719,0.9175733645973224,0.0014726266145504985
IGDCC3,0.0020699435801368065,0.0020825308573540428,-0.006080975992787364,0.059277246342804145,0.05990975702297028,-0.01067037892597582,0.6294419948708395,0.6336012214447372,0.0041592265738976675
IKZF3,0.0065192526215009095,0.006517562413894544,0.00025926401452694414,0.24412681426162347,0.24404188132940355,0.0003479049709340902,0.8463122251449556,0.8526899314734021,0.006377706328446475
IRF1,0.0047991746040436005,0.004799719358385253,-0.00011351000674020344,0.15869502236458255,0.1587223962702506,-0.00017249378877901754,0.27715103058437857,0.27855117681411,0.001400146229731447
ISL2,0.0007254550611831692,0.000718600178202132,0.00944908009857608,0.01252556423393612,0.012181106364139003,0.0275003874766664,0.4559301431048544,0.46125374486751936,0.005323601762664942
JUN,0.0018810310879056138,0.0018063373791733935,0.039708917737976406,0.05168608962226558,0.047932730758471515,0.07261835614232988,0.7354874255133113,0.7564578853984841,0.020970459885172876
KIF18B,0.0004529825543547019,0.00044924708743333147,0.008246381423434292,0.0036647870717472215,0.003477079858948357,0.05121913200522544,0.8224972038191524,0.8301953126929026,0.00769810887375022
KIF2C,0.0006391948735580826,0.000556195760558312,0.12984946599736555,0.009824301960689378,0.005653596532450912,0.42452944188065295,0.5286585585455085,0.7510495434019508,0.22239098485644238
LHX1,0.00233242892643331,0.002067979740534261,0.1133793115417403,0.07965052973873772,0.06636195814731051,0.16683594741949803,0.3350587281332915,0.5490410997034347,0.21398237157014321
LYL1,0.0007773840053054334,0.0007198681410086234,0.07398642614754086,0.01250706933946955,0.009616897158554842,0.23108308609067696,0.7307117598546746,0.7989514529301622,0.0682396930754876
MAML2,0.0018779120669322965,0.0018702875481020397,0.004060104285240617,0.024176497014890136,0.02379336494366974,0.015847294626034,-0.18466410371497177,-0.2004242686717864,-0.01576016495681462
MAP2K3,0.001797067448999303,0.0017973546700738427,-0.0001598276540480141,0.04549662686767319,0.04551105972666882,-0.00031722920992827055,-0.23222461374406103,-0.26739366252921076,-0.03516904878514973
MAP2K6,0.0012575900804808555,0.001245684932424477,0.009466636419258712,0.02915418967288565,0.028555955983052623,0.020519647314684395,-0.3456839795621,-0.3730701740071726,-0.027386194445072565
MAP4K3,0.0005276087112396055,0.0005384120672601469,-0.020476075907009245,0.0035281338755113593,0.0040710025155435686,-0.1538684922928349,0.7907805096579851,0.7767588605370205,-0.014021649120964597
MAP4K5,0.0003312550767053223,0.00032410244263296755,0.021592526651954037,0.0023679993723244304,0.0023679993723244304,0.0,0.8527247557128659,0.8527247557128659,0.0
MAP7D1,0.0010920765675678636,0.001089178672513053,0.002653563990723149,0.020150607382400387,0.020004988155896148,0.007226542790537567,0.3941165082400091,0.40520423378883336,0.011087725548824257
MAPK1,0.004677413409747568,0.0046769731656902,9.412126292933625e-05,0.1640316822884968,0.16400956002461403,0.00013486579893665866,-0.04837384052746898,-0.045266607254300706,0.0031072332731682736
MEIS1,0.0004922464928241219,0.0004873341489687348,0.009979439014799219,0.008756726402437028,0.008509881123703824,0.028189219051597412,0.6776887476310955,0.6883964700975247,0.010707722466429148
MIDN,0.0025439515562385496,0.0025524186029920715,-0.0033283050271763685,0.05808676588246213,0.05851223498182662,-0.007324716618333084,0.7989317072213918,0.7553184518497462,-0.04361325537164562
NCL,0.0014738416188272566,0.0014506354824046091,0.015745339340541037,0.004783049081808482,0.003616940726570428,0.24380020679134362,0.6687587925227789,0.7745934878764531,0.10583469535367418
OSR2,0.002923474206826814,0.0029283473934997293,-0.0016669162537967792,0.08652991011525545,0.08677478774556943,-0.0028299767096465925,0.40237723161187194,0.4052438843641462,0.002866652752274268
PLK4,0.0008714179249550923,0.00086235807458478,0.010396676624226208,0.001858579421253573,0.001858579421253573,0.0,0.8658297620210932,0.8658297620210932,0.0
POU3F2,0.0008812674038142255,0.0008868708381054805,-0.006358381425436537,0.018471399558695905,0.018752972131831466,-0.01524370539659529,0.8275604757388297,0.8282780836360117,0.0007176078971820044
PRDM1,0.004652976186945482,0.004650810443050886,0.00046545346625080945,0.14611124128299846,0.14600241265229502,0.0007448340712721226,0.7996578153500882,0.803827535785544,0.004169720435455826
PRTG,0.0013371179697309501,0.0013388956157383022,-0.0013294608610411557,0.038944994749589526,0.039034321461458965,-0.0022936634718735086,0.8990737786936698,0.9057753973368593,0.006701618643189522
PTPN1,0.0024941546571740467,0.0024977036685402444,-0.0014229315555831963,0.07414762599667744,0.07432596381782887,-0.0024051723673447966,0.7793699519702494,0.7657300749300615,-0.013639877040187876
PTPN9,0.0008365195205475813,0.0008088974354584662,0.033020251662547906,0.01376706043507307,0.012379050659345041,0.10082107086505736,0.7036831413124209,0.7410524026600365,0.037369261347615534
RHOXF2,0.003084989900230206,0.0030814929861539154,0.0011335252916159662,0.08051438533196525,0.08051438533196525,0.0,0.7087339342892011,0.7087339342892011,0.0
S1PR2,0.0018646590329899765,0.0018566351206642968,0.004303152578417149,0.06342001940233223,0.06301681780796684,0.006357639088810632,0.6912490604374883,0.713075080044598,0.021826019607109615
SAMD1,0.0013533907871393603,0.0013541691946261415,-0.0005751535285876252,0.03936646391175904,0.039405578887969805,-0.0009936116258356875,0.7559054014633487,0.7540637336116507,-0.0018416678516980367
SGK1,0.0015150669115595928,0.0015139671247456328,0.0007258998302773721,0.038142304112727086,0.038087039825325596,0.0014488974561725693,0.7784986033684158,0.7698957256563682,-0.008602877712047596
SLC38A2,0.0014101720429162794,0.0014091481299704392,0.0007260907993344596,0.017547990254637293,0.017496538629108816,0.0029320523194888612,-0.18992216179258667,-0.20236154042760537,-0.012439378635018705
SLC4A1,0.0030007309763652457,0.0029999608158756785,0.00025665762630278625,0.09932222359020164,0.09928352302560091,0.00038964657859862697,-0.00381957229415889,-0.009307034713982644,-0.005487462419823754
SLC6A9,0.0009688025297458704,0.0009675779423326927,0.0012640216923245117,0.025023496342632064,0.024961960825119887,0.0024591094973143305,0.6419629539392724,0.6570639370749737,0.015100983135701296
SPI1,0.003900508402151639,0.003902051935315949,-0.00039572614776542153,0.09169336535929373,0.09177092790080031,-0.0008458904436832021,0.9017300313102624,0.8831707516986621,-0.01855927961160031
STIL,0.0005442206439218395,0.0005399067592773144,0.007926719966809373,0.0039426889190880025,0.003725916215700622,0.05498092997849878,0.8547004832968158,0.8636980682663584,0.008997584969542616
TBX2,0.0021986256072568317,0.002197834465573602,0.00035983465334823045,0.07447419815798755,0.07443444328840525,0.0005338072858194876,0.49023526839072873,0.5000648870596872,0.009829618668958484
TBX3,0.0031467444696377397,0.0031402146173479546,0.0020751136143370512,0.1283420437575609,0.1280139186799992,0.0025566452578978916,0.317542931809311,0.3248417687979971,0.007298836988686108
TGFBR2,0.000956523534950035,0.0009511166143785242,0.005652679075788014,0.008467540298084024,0.008195842539365604,0.032086975574228696,0.1840896419889511,0.17278818887629338,-0.011301453112657733
TMSB4X,0.0012308755517121367,0.0009336938965482679,0.2414392379071075,0.036240105615222125,0.021306727443237704,0.41206773320527723,0.6621463658264698,0.8407237134134993,0.17857734758702948
TP73,0.009734859594016567,0.00972724087341048,0.0007826225465820407,0.29438072188677145,0.29438072188677145,0.0,0.839818050031984,0.839818050031984,0.0
UBASH3A,0.00034027205526025755,0.0003331610846588961,0.020897897701069236,0.0023887052236181484,0.002031378950899736,0.14958994068643336,0.8228469770194985,0.8380986551037424,0.01525167808424388
UBASH3B,0.000562850018901502,0.0005612210921153198,0.0028940689908145867,0.007177973561978951,0.007096119990973294,0.011403437237387896,0.8305555980965488,0.8316275745856889,0.0010719764891401473
ZBTB10,0.005337348019732353,0.005332315865904937,0.0009428191320506632,0.11501928581866702,0.11501928581866702,0.0,0.6216604750194069,0.6216604750194069,0.0
ZBTB25,0.001450619698712214,0.0014389757916150531,0.008026850254065685,0.024537161044260097,0.024537161044260097,0.0,0.5645011783297086,0.5645011783297086,0.0
ZC3HAV1,0.001934405009977481,0.001927352783902102,0.0036456822842187604,0.030957165258010365,0.03060279089772258,0.011447248394168993,-0.08329801140730875,0.05246429915051983,0.13576231055782859
ZNF318,0.0006557211559346082,0.000652094747572751,0.005530412323952592,0.012678788753664152,0.012496561733480831,0.01437258903226517,0.5692801877806662,0.5730693578916033,0.0037891701109370457
