seed,strategy,rep,budget,cosine,nmse,global_nullity,target_components_witnessed
6,random,4,1,0.24279235394164822,0.9410961462888335,11,0
6,random,5,1,0.24279235394164822,0.9410961462888335,11,0
6,random,6,1,0.24279235394164822,0.9410961462888335,11,0
6,random,7,1,0.44166752645734086,0.6850725844950794,11,1
6,random,8,1,0.24279235394164822,0.9410961462888335,11,0
6,random,9,1,0.24279235394164822,0.9410961462888335,11,0
6,random,10,1,0.44166752645734086,0.6850725844950794,11,1
6,random,11,1,0.24279235394164822,0.9410961462888335,11,0
6,random,12,1,0.4427024274065665,0.7467583791717646,11,1
6,random,13,1,0.4427024274065665,0.7467583791717646,11,1
6,random,14,1,0.24279235394164822,0.9410961462888335,11,0
6,random,15,1,0.24279235394164822,0.9410961462888335,11,0
6,random,16,1,0.24279235394164822,0.9410961462888335,11,0
6,random,17,1,0.24279235394164822,0.9410961462888335,11,0
6,random,18,1,0.24279235394164822,0.9410961462888335,11,0
6,random,19,1,0.24279235394164822,0.9410961462888335,11,0
6,d_optimal,0,2,0.4427024274065665,0.7467583791717646,10,1
6,v_optimal,0,2,0.6344923158807724,0.5224849909879696,10,2
6,random,0,2,0.6344923158807724,0.5224849909879696,10,2
6,random,1,2,0.24279235394164822,0.9410961462888335,10,0
6,random,2,2,0.4345822424158541,0.7168227581050386,10,1
6,random,3,2,0.24279235394164822,0.9410961462888335,10,0
6,random,4,2,0.24279235394164822,0.9410961462888335,10,0
6,random,5,2,0.24279235394164822,0.9410961462888335,10,0
6,random,6,2,0.24279235394164822,0.9410961462888335,10,0
6,random,7,2,0.4345822424158541,0.7168227581050386,10,1
6,random,8,2,0.24279235394164822,0.9410961462888335,10,0
6,random,9,2,0.24279235394164822,0.9410961462888335,10,0
6,random,10,2,0.44166752645734086,0.6850725844950794,10,1
6,random,11,2,0.40906932245507266,0.6753437839890251,10,1
6,random,12,2,0.4427024274065665,0.7467583791717646,10,1
6,random,13,2,0.4427024274065665,0.7467583791717646,10,1
6,random,14,2,0.24279235394164822,0.9410961462888335,10,0
6,random,15,2,0.4345822424158541,0.7168227581050386,10,1
6,random,16,2,0.24279235394164822,0.9410961462888335,10,0
6,random,17,2,0.4345822424158541,0.7168227581050386,10,1
6,random,18,2,0.4345822424158541,0.7168227581050386,10,1
6,random,19,2,0.24279235394164822,0.9410961462888335,10,0
6,d_optimal,0,4,0.6344923158807724,0.5224849909879696,8,2
6,v_optimal,0,4,0.9996444569098895,0.0007090668944069672,8,4
6,random,0,4,0.4427024274065665,0.7467583791717646,8,1
6,random,1,4,0.6334574149315468,0.46079919631128446,8,2
6,random,2,4,0.6079444949707653,0.4193202221952708,8,2
6,random,3,4,0.4427024274065665,0.7467583791717646,8,1
6,random,4,4,0.6008592109292785,0.4510703958052301,8,2
6,random,5,4,0.24279235394164822,0.9410961462888335,8,0
6,random,6,4,0.24279235394164822,0.9410961462888335,8,0
6,random,7,4,0.40906932245507266,0.6753437839890251,8,1
6,random,8,4,0.24279235394164822,0.9410961462888335,8,0
6,random,9,4,0.6334574149315468,0.46079919631128446,8,2
6,random,10,4,0.6334574149315468,0.46079919631128446,8,2
6,random,11,4,0.40906932245507266,0.6753437839890251,8,1
6,random,12,4,0.4427024274065665,0.7467583791717646,8,1
6,random,13,4,0.6415775999222592,0.49073481737801045,8,2
6,random,14,4,0.6079444949707653,0.4193202221952708,8,2
6,random,15,4,0.4345822424158541,0.7168227581050386,8,1
6,random,16,4,0.44166752645734086,0.6850725844950794,8,1
6,random,17,4,0.40906932245507266,0.6753437839890251,8,1
6,random,18,4,0.24279235394164822,0.9410961462888335,8,0
6,random,19,4,0.6079444949707653,0.4193202221952708,8,2
6,d_optimal,0,8,0.9996444569098895,0.0007090668944069672,4,4
6,v_optimal,0,8,0.9996444569098895,0.0007090668944069672,4,4
6,random,0,8,0.7997343834449713,0.1950468340114759,4,3
6,random,1,8,0.8078545684356836,0.22498245507820183,4,3
6,random,2,8,0.4345822424158541,0.7168227581050386,4,1
6,random,3,8,0.833367488396465,0.2664614291942155,4,3
6,random,4,8,0.6079444949707653,0.4193202221952708,4,2
6,random,5,8,0.8007692843941968,0.2567326286881611,4,3
6,random,6,8,0.6415775999222592,0.49073481737801045,4,2
6,random,7,8,0.6344923158807724,0.5224849909879696,4,2
6,random,8,8,0.9996444569098895,0.0007090668944069672,4,4
6,random,9,8,0.608979395919991,0.48100601687195604,4,2
6,random,10,8,0.40906932245507266,0.6753437839890251,4,1
6,random,11,8,0.6334574149315468,0.46079919631128446,4,2
6,random,12,8,0.833367488396465,0.2664614291942155,4,3
6,random,13,8,0.8007692843941968,0.2567326286881611,4,3
6,random,14,8,0.833367488396465,0.2664614291942155,4,3
6,random,15,8,0.4345822424158541,0.7168227581050386,4,1
6,random,16,8,0.8078545684356836,0.22498245507820183,4,3
6,random,17,8,0.6008592109292785,0.4510703958052301,4,2
6,random,18,8,0.9996444569098895,0.0007090668944069672,4,4
6,random,19,8,0.8007692843941968,0.2567326286881611,4,3
6,d_optimal,0,12,0.9996444569098895,0.0007090668944069672,0,4
6,v_optimal,0,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,0,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,1,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,2,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,3,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,4,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,5,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,6,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,7,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,8,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,9,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,10,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,11,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,12,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,13,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,14,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,15,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,16,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,17,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,18,12,0.9996444569098895,0.0007090668944069672,0,4
6,random,19,12,0.9996444569098895,0.0007090668944069672,0,4
7,d_optimal,0,0,0.15950771270991887,0.976660967581273,12,0
7,v_optimal,0,0,0.15950771270991887,0.976660967581273,12,0
7,random,0,0,0.15950771270991887,0.976660967581273,12,0
7,random,1,0,0.15950771270991887,0.976660967581273,12,0
7,random,2,0,0.15950771270991887,0.976660967581273,12,0
7,random,3,0,0.15950771270991887,0.976660967581273,12,0
7,random,4,0,0.15950771270991887,0.976660967581273,12,0
7,random,5,0,0.15950771270991887,0.976660967581273,12,0
7,random,6,0,0.15950771270991887,0.976660967581273,12,0
7,random,7,0,0.15950771270991887,0.976660967581273,12,0
7,random,8,0,0.15950771270991887,0.976660967581273,12,0
7,random,9,0,0.15950771270991887,0.976660967581273,12,0
7,random,10,0,0.15950771270991887,0.976660967581273,12,0
7,random,11,0,0.15950771270991887,0.976660967581273,12,0
7,random,12,0,0.15950771270991887,0.976660967581273,12,0
7,random,13,0,0.15950771270991887,0.976660967581273,12,0
7,random,14,0,0.15950771270991887,0.976660967581273,12,0
7,random,15,0,0.15950771270991887,0.976660967581273,12,0
7,random,16,0,0.15950771270991887,0.976660967581273,12,0
7,random,17,0,0.15950771270991887,0.976660967581273,12,0
7,random,18,0,0.15950771270991887,0.976660967581273,12,0
7,random,19,0,0.15950771270991887,0.976660967581273,12,0
7,d_optimal,0,1,0.15950771270991887,0.976660967581273,11,0
7,v_optimal,0,1,0.35753461650358764,0.7427384238000247,11,1
7,random,0,1,0.15950771270991887,0.976660967581273,11,0
7,random,1,1,0.15950771270991887,0.976660967581273,11,0
7,random,2,1,0.385862465252119,0.7032777448577526,11,1
7,random,3,1,0.15950771270991887,0.976660967581273,11,0
7,random,4,1,0.15950771270991887,0.976660967581273,11,0
7,random,5,1,0.15950771270991887,0.976660967581273,11,0
7,random,6,1,0.385862465252119,0.7032777448577526,11,1
7,random,7,1,0.15950771270991887,0.976660967581273,11,0
7,random,8,1,0.35753461650358764,0.7427384238000247,11,1
7,random,9,1,0.15950771270991887,0.976660967581273,11,0
7,random,10,1,0.36583647992219526,0.7063863130402357,11,1
7,random,11,1,0.15950771270991887,0.976660967581273,11,0
7,random,12,1,0.15950771270991887,0.976660967581273,11,0
7,random,13,1,0.36583647992219526,0.7063863130402357,11,1
7,random,14,1,0.35753461650358764,0.7427384238000247,11,1
7,random,15,1,0.15950771270991887,0.976660967581273,11,0
7,random,16,1,0.15950771270991887,0.976660967581273,11,0
7,random,17,1,0.15950771270991887,0.976660967581273,11,0
7,random,18,1,0.15950771270991887,0.976660967581273,11,0
7,random,19,1,0.15950771270991887,0.976660967581273,11,0
7,d_optimal,0,2,0.15950771270991887,0.976660967581273,10,0
7,v_optimal,0,2,0.5838893690457877,0.4693552010765043,10,2
7,random,0,2,0.36900692540683816,0.778154016116714,10,1
7,random,1,2,0.36583647992219526,0.7063863130402357,10,1
7,random,2,2,0.36583647992219526,0.7063863130402357,10,1
7,random,3,2,0.15950771270991887,0.976660967581273,10,0
7,random,4,2,0.35753461650358764,0.7427384238000247,10,1
7,random,5,2,0.36900692540683816,0.778154016116714,10,1
7,random,6,2,0.385862465252119,0.7032777448577526,10,1
7,random,7,2,0.15950771270991887,0.976660967581273,10,0
7,random,8,2,0.35753461650358764,0.7427384238000247,10,1
7,random,9,2,0.15950771270991887,0.976660967581273,10,0
7,random,10,2,0.5753356926191144,0.5078793615756767,10,2
7,random,11,2,0.15950771270991887,0.976660967581273,10,0
7,random,12,2,0.15950771270991887,0.976660967581273,10,0
7,random,13,2,0.36900692540683816,0.778154016116714,10,1
7,random,14,2,0.5838893690457877,0.4693552010765043,10,2
7,random,15,2,0.15950771270991887,0.976660967581273,10,0
7,random,16,2,0.15950771270991887,0.976660967581273,10,0
7,random,17,2,0.35753461650358764,0.7427384238000247,10,1
7,random,18,2,0.36900692540683816,0.778154016116714,10,1
7,random,19,2,0.5921912324643953,0.43300309031671536,10,2
7,d_optimal,0,4,0.15950771270991887,0.976660967581273,8,0
7,v_optimal,0,4,0.9997173489549833,0.0005735950709081155,8,4
7,random,0,4,0.385862465252119,0.7032777448577526,8,1
7,random,1,4,0.15950771270991887,0.976660967581273,8,0
7,random,2,4,0.35753461650358764,0.7427384238000247,8,1
7,random,3,4,0.385862465252119,0.7032777448577526,8,1
7,random,4,4,0.563863383715864,0.4724637692589875,8,2
7,random,5,4,0.36583647992219526,0.7063863130402357,8,1
7,random,6,4,0.5921912324643953,0.43300309031671536,8,2
7,random,7,4,0.5670338292005068,0.5442314723354656,8,2
7,random,8,4,0.35753461650358764,0.7427384238000247,8,1
7,random,9,4,0.5921912324643953,0.43300309031671536,8,2
7,random,10,4,0.36583647992219526,0.7063863130402357,8,1
7,random,11,4,0.5670338292005068,0.5442314723354656,8,2
7,random,12,4,0.36900692540683816,0.778154016116714,8,1
7,random,13,4,0.36900692540683816,0.778154016116714,8,1
7,random,14,4,0.7733625964127833,0.27395681779442843,8,3
7,random,15,4,0.5921912324643953,0.43300309031671536,8,2
7,random,16,4,0.36900692540683816,0.778154016116714,8,1
7,random,17,4,0.7733625964127833,0.27395681779442843,8,3
7,random,18,4,0.385862465252119,0.7032777448577526,8,1
7,random,19,4,0.35753461650358764,0.7427384238000247,8,1
7,d_optimal,0,8,0.35753461650358764,0.7427384238000247,4,1
7,v_optimal,0,8,0.9997173489549833,0.0005735950709081155,4,4
7,random,0,8,0.9997173489549833,0.0005735950709081155,4,4
7,random,1,8,0.9997173489549833,0.0005735950709081155,4,4
7,random,2,8,0.790218136258064,0.1990805465354671,4,3
7,random,3,8,0.8016904451613146,0.23449613885215637,4,3
7,random,4,8,0.790218136258064,0.1990805465354671,4,3
7,random,5,8,0.9997173489549833,0.0005735950709081155,4,4
7,random,6,8,0.5753356926191144,0.5078793615756767,4,2
7,random,7,8,0.7733625964127833,0.27395681779442843,4,3
7,random,8,8,0.793388581742707,0.27084824961194537,4,3
7,random,9,8,0.5953616779490383,0.5047707933931936,4,2
7,random,10,8,0.9997173489549833,0.0005735950709081155,4,4
7,random,11,8,0.7733625964127833,0.27395681779442843,4,3
7,random,12,8,0.36583647992219526,0.7063863130402357,4,1
7,random,13,8,0.5838893690457877,0.4693552010765043,4,2
7,random,14,8,0.7733625964127833,0.27395681779442843,4,3
7,random,15,8,0.563863383715864,0.4724637692589875,4,2
7,random,16,8,0.5953616779490383,0.5047707933931936,4,2
7,random,17,8,0.563863383715864,0.4724637692589875,4,2
7,random,18,8,0.8016904451613146,0.23449613885215637,4,3
7,random,19,8,0.9997173489549833,0.0005735950709081155,4,4
7,d_optimal,0,12,0.9997173489549833,0.0005735950709081155,0,4
7,v_optimal,0,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,0,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,1,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,2,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,3,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,4,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,5,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,6,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,7,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,8,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,9,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,10,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,11,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,12,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,13,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,14,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,15,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,16,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,17,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,18,12,0.9997173489549833,0.0005735950709081155,0,4
7,random,19,12,0.9997173489549833,0.0005735950709081155,0,4
8,d_optimal,0,0,0.12502545080906952,0.991330592144112,12,0
8,v_optimal,0,0,0.12502545080906952,0.991330592144112,12,0
8,random,0,0,0.12502545080906952,0.991330592144112,12,0
8,random,1,0,0.12502545080906952,0.991330592144112,12,0
8,random,2,0,0.12502545080906952,0.991330592144112,12,0
8,random,3,0,0.12502545080906952,0.991330592144112,12,0
8,random,4,0,0.12502545080906952,0.991330592144112,12,0
8,random,5,0,0.12502545080906952,0.991330592144112,12,0
8,random,6,0,0.12502545080906952,0.991330592144112,12,0
8,random,7,0,0.12502545080906952,0.991330592144112,12,0
8,random,8,0,0.12502545080906952,0.991330592144112,12,0
8,random,9,0,0.12502545080906952,0.991330592144112,12,0
8,random,10,0,0.12502545080906952,0.991330592144112,12,0
8,random,11,0,0.12502545080906952,0.991330592144112,12,0
8,random,12,0,0.12502545080906952,0.991330592144112,12,0
8,random,13,0,0.12502545080906952,0.991330592144112,12,0
8,random,14,0,0.12502545080906952,0.991330592144112,12,0
8,random,15,0,0.12502545080906952,0.991330592144112,12,0
8,random,16,0,0.12502545080906952,0.991330592144112,12,0
8,random,17,0,0.12502545080906952,0.991330592144112,12,0
8,random,18,0,0.12502545080906952,0.991330592144112,12,0
8,random,19,0,0.12502545080906952,0.991330592144112,12,0
8,d_optimal,0,1,0.36538933436063964,0.7052369373658245,11,1
8,v_optimal,0,1,0.36538933436063964,0.7052369373658245,11,1
8,random,0,1,0.36538933436063964,0.7052369373658245,11,1
8,random,1,1,0.12502545080906952,0.991330592144112,11,0
8,random,2,1,0.12502545080906952,0.991330592144112,11,0
8,random,3,1,0.12502545080906952,0.991330592144112,11,0
8,random,4,1,0.3512973740715511,0.761596340912389,11,1
8,random,5,1,0.36538933436063964,0.7052369373658245,11,1
8,random,6,1,0.32355579143265417,0.7284022495118221,11,1
8,random,7,1,0.12502545080906952,0.991330592144112,11,0
8,random,8,1,0.12502545080906952,0.991330592144112,11,0
8,random,9,1,0.32355579143265417,0.7284022495118221,11,1
8,random,10,1,0.36538933436063964,0.7052369373658245,11,1
8,random,11,1,0.12502545080906952,0.991330592144112,11,0
8,random,12,1,0.12502545080906952,0.991330592144112,11,0
8,random,13,1,0.32355579143265417,0.7284022495118221,11,1
8,random,14,1,0.12502545080906952,0.991330592144112,11,0
8,random,15,1,0.12502545080906952,0.991330592144112,11,0
8,random,16,1,0.12502545080906952,0.991330592144112,11,0
8,random,17,1,0.12502545080906952,0.991330592144112,11,0
8,random,18,1,0.3512973740715511,0.761596340912389,11,1
8,random,19,1,0.12502545080906952,0.991330592144112,11,0
8,d_optimal,0,2,0.36538933436063964,0.7052369373658245,10,1
8,v_optimal,0,2,0.5639196749842244,0.44230859473353457,10,2
8,random,0,2,0.36538933436063964,0.7052369373658245,10,1
8,random,1,2,0.12502545080906952,0.991330592144112,10,0
8,random,2,2,0.5639196749842244,0.44230859473353457,10,2
8,random,3,2,0.12502545080906952,0.991330592144112,10,0
8,random,4,2,0.3512973740715511,0.761596340912389,10,1
8,random,5,2,0.36538933436063964,0.7052369373658245,10,1
8,random,6,2,0.12502545080906952,0.991330592144112,10,0
8,random,7,2,0.12502545080906952,0.991330592144112,10,0
8,random,8,2,0.3512973740715511,0.761596340912389,10,1
8,random,9,2,0.12502545080906952,0.991330592144112,10,0
8,random,10,2,0.36538933436063964,0.7052369373658245,10,1
8,random,11,2,0.12502545080906952,0.991330592144112,10,0
8,random,12,2,0.12502545080906952,0.991330592144112,10,0
8,random,13,2,0.32355579143265417,0.7284022495118221,10,1
8,random,14,2,0.12502545080906952,0.991330592144112,10,0
8,random,15,2,0.12502545080906952,0.991330592144112,10,0
8,random,16,2,0.3512973740715511,0.761596340912389,10,1
8,random,17,2,0.12502545080906952,0.991330592144112,10,0
8,random,18,2,0.3512973740715511,0.761596340912389,10,1
8,random,19,2,0.12502545080906952,0.991330592144112,10,0
8,d_optimal,0,4,0.36538933436063964,0.7052369373658245,8,1
8,v_optimal,0,4,0.999637694233374,0.0007209406328487897,8,4
8,random,0,4,0.36538933436063964,0.7052369373658245,8,1
8,random,1,4,0.5498277146951358,0.49866799828009906,8,2
8,random,2,4,0.36538933436063964,0.7052369373658245,8,1
8,random,3,4,0.33447154679573776,0.7794771892751492,8,1
8,random,4,4,0.5916612576231212,0.47550268613410146,8,2
8,random,5,4,0.36538933436063964,0.7052369373658245,8,1
8,random,6,4,0.3512973740715511,0.761596340912389,8,1
8,random,7,4,0.12502545080906952,0.991330592144112,8,0
8,random,8,4,0.12502545080906952,0.991330592144112,8,0
8,random,9,4,0.12502545080906952,0.991330592144112,8,0
8,random,10,4,0.5916612576231212,0.47550268613410146,8,2
8,random,11,4,0.5330018874193224,0.5165488466428594,8,2
8,random,12,4,0.5639196749842244,0.44230859473353457,8,2
8,random,13,4,0.12502545080906952,0.991330592144112,8,0
8,random,14,4,0.5498277146951358,0.49866799828009906,8,2
8,random,15,4,0.32355579143265417,0.7284022495118221,8,1
8,random,16,4,0.12502545080906952,0.991330592144112,8,0
8,random,17,4,0.32355579143265417,0.7284022495118221,8,1
8,random,18,4,0.3512973740715511,0.761596340912389,8,1
8,random,19,4,0.759273810681804,0.2868145954111363,8,3
8,d_optimal,0,8,0.5639196749842244,0.44230859473353457,4,2
8,v_optimal,0,8,0.999637694233374,0.0007209406328487897,4,4
8,random,0,8,0.7901915982467058,0.21257434350181156,4,3
8,random,1,8,0.7901915982467058,0.21257434350181156,4,3
8,random,2,8,0.7733657709708925,0.2304551918645718,4,3
8,random,3,8,0.7733657709708925,0.2304551918645718,4,3
8,random,4,8,0.5639196749842244,0.44230859473353457,4,2
8,random,5,8,0.7901915982467058,0.21257434350181156,4,3
8,random,6,8,0.5498277146951358,0.49866799828009906,4,2
8,random,7,8,0.5748354303473079,0.49338353449686173,4,2
8,random,8,8,0.5916612576231212,0.47550268613410146,4,2
8,random,9,8,0.759273810681804,0.2868145954111363,4,3
8,random,10,8,0.999637694233374,0.0007209406328487897,4,4
8,random,11,8,0.999637694233374,0.0007209406328487897,4,4
8,random,12,8,0.8011073536097895,0.2636492832651387,4,3
8,random,13,8,0.7901915982467058,0.21257434350181156,4,3
8,random,14,8,0.5498277146951358,0.49866799828009906,4,2
8,random,15,8,0.7901915982467058,0.21257434350181156,4,3
8,random,16,8,0.5330018874193224,0.5165488466428594,4,2
8,random,17,8,0.759273810681804,0.2868145954111363,4,3
8,random,18,8,0.759273810681804,0.2868145954111363,4,3
8,random,19,8,0.7733657709708925,0.2304551918645718,4,3
8,d_optimal,0,12,0.999637694233374,0.0007209406328487897,0,4
8,v_optimal,0,12,0.999637694233374,0.0007209406328487897,0,4
8,random,0,12,0.999637694233374,0.0007209406328487897,0,4
8,random,1,12,0.999637694233374,0.0007209406328487897,0,4
8,random,2,12,0.999637694233374,0.0007209406328487897,0,4
8,random,3,12,0.999637694233374,0.0007209406328487897,0,4
8,random,4,12,0.999637694233374,0.0007209406328487897,0,4
8,random,5,12,0.999637694233374,0.0007209406328487897,0,4
8,random,6,12,0.999637694233374,0.0007209406328487897,0,4
8,random,7,12,0.999637694233374,0.0007209406328487897,0,4
8,random,8,12,0.999637694233374,0.0007209406328487897,0,4
8,random,9,12,0.999637694233374,0.0007209406328487897,0,4
8,random,10,12,0.999637694233374,0.0007209406328487897,0,4
8,random,11,12,0.999637694233374,0.0007209406328487897,0,4
8,random,12,12,0.999637694233374,0.0007209406328487897,0,4
8,random,13,12,0.999637694233374,0.0007209406328487897,0,4
8,random,14,12,0.999637694233374,0.0007209406328487897,0,4
8,random,15,12,0.999637694233374,0.0007209406328487897,0,4
8,random,16,12,0.999637694233374,0.0007209406328487897,0,4
8,random,17,12,0.999637694233374,0.0007209406328487897,0,4
8,random,18,12,0.999637694233374,0.0007209406328487897,0,4
8,random,19,12,0.999637694233374,0.0007209406328487897,0,4
9,d_optimal,0,0,0.113845549847847,0.9948910694052797,12,0
9,v_optimal,0,0,0.113845549847847,0.9948910694052797,12,0
9,random,0,0,0.113845549847847,0.9948910694052797,12,0
9,random,1,0,0.113845549847847,0.9948910694052797,12,0
9,random,2,0,0.113845549847847,0.9948910694052797,12,0
9,random,3,0,0.113845549847847,0.9948910694052797,12,0
9,random,4,0,0.113845549847847,0.9948910694052797,12,0
9,random,5,0,0.113845549847847,0.9948910694052797,12,0
9,random,6,0,0.113845549847847,0.9948910694052797,12,0
9,random,7,0,0.113845549847847,0.9948910694052797,12,0
9,random,8,0,0.113845549847847,0.9948910694052797,12,0
9,random,9,0,0.113845549847847,0.9948910694052797,12,0
9,random,10,0,0.113845549847847,0.9948910694052797,12,0
9,random,11,0,0.113845549847847,0.9948910694052797,12,0
9,random,12,0,0.113845549847847,0.9948910694052797,12,0
9,random,13,0,0.113845549847847,0.9948910694052797,12,0
9,random,14,0,0.113845549847847,0.9948910694052797,12,0
9,random,15,0,0.113845549847847,0.9948910694052797,12,0
9,random,16,0,0.113845549847847,0.9948910694052797,12,0
9,random,17,0,0.113845549847847,0.9948910694052797,12,0
9,random,18,0,0.113845549847847,0.9948910694052797,12,0
9,random,19,0,0.113845549847847,0.9948910694052797,12,0
9,d_optimal,0,1,0.113845549847847,0.9948910694052797,11,0
9,v_optimal,0,1,0.3430744577550621,0.7346820797701327,11,1
9,random,0,1,0.113845549847847,0.9948910694052797,11,0
9,random,1,1,0.31888226416300036,0.7454509082598209,11,1
9,random,2,1,0.3517298160621933,0.7607041590477172,11,1
9,random,3,1,0.3430744577550621,0.7346820797701327,11,1
9,random,4,1,0.113845549847847,0.9948910694052797,11,0
9,random,5,1,0.113845549847847,0.9948910694052797,11,0
9,random,6,1,0.113845549847847,0.9948910694052797,11,0
9,random,7,1,0.113845549847847,0.9948910694052797,11,0
9,random,8,1,0.113845549847847,0.9948910694052797,11,0
9,random,9,1,0.3517298160621933,0.7607041590477172,11,1
9,random,10,1,0.3517298160621933,0.7607041590477172,11,1
9,random,11,1,0.113845549847847,0.9948910694052797,11,0
9,random,12,1,0.3430744577550621,0.7346820797701327,11,1
9,random,13,1,0.3430744577550621,0.7346820797701327,11,1
9,random,14,1,0.113845549847847,0.9948910694052797,11,0
9,random,15,1,0.113845549847847,0.9948910694052797,11,0
9,random,16,1,0.113845549847847,0.9948910694052797,11,0
9,random,17,1,0.113845549847847,0.9948910694052797,11,0
9,random,18,1,0.31888226416300036,0.7454509082598209,11,1
9,random,19,1,0.3517298160621933,0.7607041590477172,11,1
9,d_optimal,0,2,0.113845549847847,0.9948910694052797,10,0
9,v_optimal,0,2,0.5481111720702154,0.48524191862467375,10,2
9,random,0,2,0.32746304622804845,0.7446228382646877,10,1
9,random,1,2,0.113845549847847,0.9948910694052797,10,0
9,random,2,2,0.3430744577550621,0.7346820797701327,10,1
9,random,3,2,0.5481111720702154,0.48524191862467375,10,2
9,random,4,2,0.3430744577550621,0.7346820797701327,10,1
9,random,5,2,0.32746304622804845,0.7446228382646877,10,1
9,random,6,2,0.5481111720702154,0.48524191862467375,10,2
9,random,7,2,0.5566919541352635,0.48441384862954073,10,2
9,random,8,2,0.113845549847847,0.9948910694052797,10,0
9,random,9,2,0.5653473124423947,0.5104359279071252,10,2
9,random,10,2,0.32746304622804845,0.7446228382646877,10,1
9,random,11,2,0.113845549847847,0.9948910694052797,10,0
9,random,12,2,0.31888226416300036,0.7454509082598209,10,1
9,random,13,2,0.3430744577550621,0.7346820797701327,10,1
9,random,14,2,0.113845549847847,0.9948910694052797,10,0
9,random,15,2,0.113845549847847,0.9948910694052797,10,0
9,random,16,2,0.3517298160621933,0.7607041590477172,10,1
9,random,17,2,0.32746304622804845,0.7446228382646877,10,1
9,random,18,2,0.31888226416300036,0.7454509082598209,10,1
9,random,19,2,0.31888226416300036,0.7454509082598209,10,1
9,d_optimal,0,4,0.5481111720702154,0.48524191862467375,8,2
9,v_optimal,0,4,0.9996129346647631,0.0007867771265191588,8,4
9,random,0,4,0.5653473124423947,0.5104359279071252,8,2
9,random,1,4,0.5809587239694083,0.5004951694125701,8,2
9,random,2,4,0.31888226416300036,0.7454509082598209,8,1
9,random,3,4,0.5481111720702154,0.48524191862467375,8,2
9,random,4,4,0.31888226416300036,0.7454509082598209,8,1
9,random,5,4,0.5809587239694083,0.5004951694125701,8,2
9,random,6,4,0.7703840267575481,0.26099576676166625,8,3
9,random,7,4,0.7703840267575481,0.26099576676166625,8,3
9,random,8,4,0.5566919541352635,0.48441384862954073,8,2
9,random,9,4,0.5324997605432018,0.49518267711922875,8,2
9,random,10,4,0.113845549847847,0.9948910694052797,8,0
9,random,11,4,0.5566919541352635,0.48441384862954073,8,2
9,random,12,4,0.113845549847847,0.9948910694052797,8,0
9,random,13,4,0.5324997605432018,0.49518267711922875,8,2
9,random,14,4,0.5566919541352635,0.48441384862954073,8,2
9,random,15,4,0.5566919541352635,0.48441384862954073,8,2
9,random,16,4,0.5566919541352635,0.48441384862954073,8,2
9,random,17,4,0.3517298160621933,0.7607041590477172,8,1
9,random,18,4,0.32746304622804845,0.7446228382646877,8,1
9,random,19,4,0.5653473124423947,0.5104359279071252,8,2
9,d_optimal,0,8,0.9996129346647631,0.0007867771265191588,4,4
9,v_optimal,0,8,0.9996129346647631,0.0007867771265191588,4,4
9,random,0,8,0.7859954382845618,0.2510550082671112,4,3
9,random,1,8,0.5809587239694083,0.5004951694125701,4,2
9,random,2,8,0.5481111720702154,0.48524191862467375,4,2
9,random,3,8,0.7945762203496098,0.2502269382719781,4,3
9,random,4,8,0.7859954382845618,0.2510550082671112,4,3
