condition,v13_all_gene_mse,v14_all_gene_mse,upgrade_all_gene_gain,v13_top100_mse,v14_top100_mse,upgrade_top100_mse_gain,v13_top100_pcc,v14_top100_pcc,upgrade_top100_pcc_delta
FOSB,0.001783748276034576,0.0017729929562156058,0.006029617498989387,0.050877170930172556,0.050877170930172556,0.0,0.20569464363092876,0.20569464363092876,0.0
FOXA3,0.0008948699298356117,0.0008925590898195173,0.0025823194400094425,0.016555691035832966,0.016439571325024212,0.007013884866383721,0.8641611476751274,0.8752076922207399,0.011046544545612491
FOXF1,0.0005127100497303225,0.0005024094773001657,0.020090443781187222,0.007330116052212533,0.006812512287597162,0.07061331102106315,0.6708298720209532,0.6863867089170711,0.015556836896117865
FOXO4,0.002449751026012086,0.0024506798443316605,-0.0003791480479901279,0.04200187296696481,0.04204854608752342,-0.0011112152211716366,0.7741084929889599,0.7822139234255667,0.00810543043660683
GLB1L2,0.0009392206197127724,0.000934356051815465,0.005179366588858539,0.03354237564559441,0.033297931108754716,0.007287633393128505,0.6284296240598023,0.6479920873655503,0.019562463305747957
HK2,0.0006125176564856136,0.0006152689887162934,-0.004491841502930429,0.005724598909925248,0.005862853354516908,-0.024150939964013247,0.8110394058171696,0.8060855089701737,-0.0049538968469958755
HOXB9,0.0009796489177689419,0.0009641007018300631,0.015871212285201466,0.024478830091554018,0.02369753224062536,0.03191728722355201,0.842618684898854,0.8428725398086296,0.000253854909775586
HOXC13,0.003011307113240749,0.0030111890861965612,3.9194622052666014e-05,0.06899227742025889,0.06898634656128842,8.596409905906189e-05,0.8730280437752946,0.8772526184337107,0.00422457465841608
IKZF3,0.007296962873606259,0.0072958094652613445,0.00015806690603929857,0.2718436701984026,0.2717857114290706,0.00021320624934805703,0.7927750764692175,0.8016146957805208,0.008839619311303282
ISL2,0.0006360372968220352,0.0006299540844990694,0.009564238376209379,0.014575398589795681,0.014269717170566649,0.020972422630214815,0.3234129122525312,0.32527572374863406,0.0018628114961028452
KIF18B,0.0005099774483314134,0.0005071231710644565,0.005596869579813403,0.0035472363291613913,0.003403808896496807,0.040433571196112676,0.8382627728734543,0.8421355771376126,0.0038728042641582583
KLF1,0.003563412913445197,0.0035353515018011644,0.007874869493275195,0.10417838340925607,0.10276829747414346,0.01353530251638877,0.15418605342762248,0.1898487276429447,0.03566267421532221
KMT2A,0.0006316040928351036,0.0006321089336494266,-0.0007992994663111351,0.004085986007832574,0.004111354258752308,-0.006208599557390775,0.8253391110145142,0.8235973747128896,-0.0017417363016245524
LHX1,0.0018372711648000847,0.0018102146976775877,0.01472644193239766,0.06081139019778251,0.059451802724877024,0.022357447650572956,0.6466572400008843,0.6629772565289409,0.01632001652805659
MAML2,0.0015431208272972353,0.0015363566148121073,0.004383462633302356,0.02217987153006313,0.021839969852685458,0.015324781161016219,-0.20351377263051612,-0.22275360380562537,-0.019239831175109245
MAP2K3,0.0021006442181921723,0.0021019831201540395,-0.0006373768343405981,0.0546906407475533,0.05475792057113711,-0.0012301889804942291,-0.42220591047381384,-0.46655929128286266,-0.044353380809048826
MAP4K3,0.0003090987820491295,0.0003068584159056459,0.007248058787651667,0.0031770444816069123,0.0030644660828968604,0.03543494570561096,0.757917033842032,0.7647690536188697,0.006852019776837692
MAP4K5,0.00032340464791945014,0.0003172858138383552,0.018920056098324665,0.0019156955803106613,0.0019156955803106613,0.0,0.8718266715631443,0.8718266715631443,0.0
MAP7D1,0.0011736492796381324,0.0011678126235304962,0.004973083704729804,0.02167585142718679,0.021382559457778085,0.013530816558414137,0.3665979222735809,0.3892430589001246,0.022645136626543716
MAPK1,0.004760745400625403,0.004759743521467098,0.00021044585962802728,0.16590768049919294,0.16585733607148814,0.0003034484452637554,-0.06796804695634581,-0.0625262041007479,0.005441842855597914
MEIS1,0.0004918776125221925,0.00048624411791445336,0.011453041293854343,0.00891864584378151,0.008635562739742619,0.03174059257395773,0.6809885999216909,0.6932876546932248,0.012299054771533924
NIT1,0.00401975908776004,0.004017421449383107,0.0005815369344025434,0.09053297449458383,0.09053297449458383,0.0,0.5675566008541287,0.5675566008541287,0.0
OSR2,0.0028627413626034744,0.00286863404521208,-0.002058405514931481,0.08746563316741991,0.08776174046850233,-0.003385413108662087,0.3880139999203008,0.39034603959944836,0.0023320396791475795
PLK4,0.0008829623058404766,0.0008749849912009241,0.009034717095832373,0.0020457421820314304,0.0020457421820314304,0.0,0.8566432307294074,0.8566432307294074,0.0
PRDM1,0.005048136708305605,0.005045620007587106,0.0004985405237457851,0.16027082321428987,0.16014435900318535,0.0007890657112020119,0.7920212448571389,0.8009298820088627,0.008908637151723853
PRTG,0.0015716840644086527,0.0015748546694582244,-0.002017329768349229,0.047914464853999875,0.04807378775774085,-0.0033251525239079063,0.8869124265743824,0.8976215231112636,0.010709096536881235
PTPN1,0.002232166500815275,0.0022353967488638674,-0.0014471357971784823,0.06357449459285223,0.06373681455729402,-0.0025532246143885867,0.8668253739474551,0.8548644414206378,-0.011960932526817292
PTPN12,0.0008946257028822594,0.0008961732470566718,-0.001729823063909989,0.021643879545277866,0.02172164364004208,-0.003592890757016847,0.7968772420886706,0.7894701842455812,-0.007407057843089371
PTPN9,0.0006333003549826154,0.0006330738808864199,0.0003576092993059628,0.009617911127029331,0.009606530803695511,0.0011832427211598575,0.8139901971504946,0.8147400522705438,0.0007498551200492143
RHOXF2,0.002929270456873093,0.0029270701346954717,0.0007511502300713157,0.07279669043686704,0.07279669043686704,0.0,0.8523086085305747,0.8523086085305747,0.0
RUNX1T1,0.00045097565827252926,0.0004505871021603255,0.0008615899884532868,0.007253167745215793,0.00723364280057755,0.002691919630718885,0.5038145284982786,0.4907597796356129,-0.013054748862665666
S1PR2,0.0018096681990052313,0.001802474492470915,0.0039751522065042694,0.061022572871990304,0.060661089118640925,0.005923771095454772,0.7108403570802415,0.730036895499088,0.019196538418846498
SAMD1,0.001403820304763764,0.0014045644675001194,-0.0005300982852507306,0.04310865499425848,0.04314604917176034,-0.0008674401348602491,0.7496389818923501,0.746733897279142,-0.002905084613208153
SET,0.0036115233587652117,0.0036039839904117073,0.0020875867617486748,0.09991557850730912,0.0995367252475455,0.0037917336357702978,0.6521735428753922,0.6313316214331801,-0.020841921442212086
SGK1,0.001336928496224759,0.001336268018495174,0.0004940262186422904,0.03356620692180771,0.03353301791589606,0.00098876247736191,0.8365476775896453,0.8337465627315415,-0.002801114858103859
SLC38A2,0.0016219465206550366,0.0016217431807113865,0.00012536784725058876,0.021819034166774477,0.021808816334606063,0.00046829901316041675,-0.3129955984814971,-0.31597918113744133,-0.002983582655944228
SLC6A9,0.0009730611486980911,0.0009728021020875312,0.0002662182237020471,0.02379198641767304,0.023778969325492408,0.0005471208646522461,0.6641715199199919,0.6786827889317445,0.014511269011752592
SNAI1,0.0017361902413201378,0.0017301878628062173,0.003457212447730656,0.05170471460520977,0.05140309508488526,0.005833501308875177,0.3675832735689521,0.3699548392417552,0.002371565672803111
STIL,0.000638181926493182,0.000635408316535164,0.004346111732212481,0.004691794916831936,0.0045524210164415305,0.029705880768658047,0.8236987916908552,0.8302538809680539,0.006555089277198611
TBX2,0.002267227526585656,0.0022674409054979573,-9.411446791263324e-05,0.07660768749641086,0.07661840978675402,-0.00013996363411517048,0.4560848192621335,0.464630166796822,0.008545347534688497
TBX3,0.0030833055747227396,0.0030779194028681574,0.0017468822742509312,0.12944014039862126,0.1291694852629285,0.002090967568941437,0.3107096172250661,0.3193691482895412,0.00865953106447509
TGFBR2,0.0007498291806058946,0.0007450833719657612,0.006329186383889018,0.006748909973738972,0.0065104330895722606,0.035335614950364025,0.30069806364263635,0.2956467209043448,-0.005051342738291553
TMSB4X,0.0012880708242311199,0.0009824216135092517,0.2372922396595059,0.040045398084091674,0.024686525245317784,0.3835365253835575,0.5854027871075448,0.804186395252994,0.21878360814544917
TSC22D1,0.0007114018111472565,0.0006847260285965864,0.037497490353097136,0.011496279652349188,0.010155821579178022,0.11659929244129448,0.7288404019603072,0.7616927531681756,0.03285235120786845
UBASH3B,0.0003807635612056166,0.0003797841002781443,0.0025723599295348425,0.004187443199401676,0.004138225287796195,0.011753690560510423,0.903394327317374,0.9044747640816029,0.0010804367642288648
ZBTB1,0.001902033388345735,0.00189222203099175,0.0051583518008157594,0.060297059655945257,0.060297059655945257,0.0,0.7921001282030998,0.7921001282030998,0.0
ZBTB10,0.005500394512934582,0.005495963882790394,0.0008055113380993535,0.12048857870155645,0.12048857870155645,0.0,0.7090208686212747,0.7090208686212747,0.0
ZBTB25,0.0012419810272148628,0.0012319339320275883,0.008089572197254162,0.02430347606074403,0.02430347606074403,0.0,0.5830964848888254,0.5830964848888254,0.0
ZC3HAV1,0.001471152307480354,0.0014608090118703033,0.0070307442386884095,0.025389000365415672,0.02486924976101061,0.02047148753099601,-0.006137940617022495,0.1654830931676702,0.1716210337846927
ZNF318,0.0005878404721784156,0.0005847841666582994,0.005199209079276375,0.012320859953692493,0.01216728060130666,0.01246498645086915,0.5662837135889738,0.570336737172197,0.004053023583223236
