performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
0.675,pearson_distance,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
0.0073,mse,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
0.4529,edistance,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
45.011,sym_kldiv,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
2.4211,wasserstein,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
0.0,common_degs,Replogle_exp6,WitnessCell,ATM+FDPS,100,2000,91,91,3
0.3277,pearson_distance,Replogle_exp6,WitnessCell,ATM+FDPS,5000,2000,91,91,3
0.0019,mse,Replogle_exp6,WitnessCell,ATM+FDPS,5000,2000,91,91,3
0.6681,edistance,Replogle_exp6,WitnessCell,ATM+FDPS,5000,2000,91,91,3
40.9289,sym_kldiv,Replogle_exp6,WitnessCell,ATM+FDPS,5000,2000,91,91,3
0.6957,pearson_distance,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
0.0069,mse,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
0.3018,edistance,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
44.5003,sym_kldiv,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
4.0796,wasserstein,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
0.0,common_degs,Replogle_exp6,WitnessCell,CHEK1+FDPS,100,2000,117,117,3
0.3859,pearson_distance,Replogle_exp6,WitnessCell,CHEK1+FDPS,5000,2000,117,117,3
0.0021,mse,Replogle_exp6,WitnessCell,CHEK1+FDPS,5000,2000,117,117,3
0.6514,edistance,Replogle_exp6,WitnessCell,CHEK1+FDPS,5000,2000,117,117,3
40.6816,sym_kldiv,Replogle_exp6,WitnessCell,CHEK1+FDPS,5000,2000,117,117,3
0.6386,pearson_distance,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
0.0142,mse,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
0.2963,edistance,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
42.8485,sym_kldiv,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
25.9147,wasserstein,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
0.0,common_degs,Replogle_exp6,WitnessCell,ETAA1+FDPS,100,2000,217,217,3
0.3484,pearson_distance,Replogle_exp6,WitnessCell,ETAA1+FDPS,5000,2000,217,217,3
0.0013,mse,Replogle_exp6,WitnessCell,ETAA1+FDPS,5000,2000,217,217,3
0.3938,edistance,Replogle_exp6,WitnessCell,ETAA1+FDPS,5000,2000,217,217,3
39.7282,sym_kldiv,Replogle_exp6,WitnessCell,ETAA1+FDPS,5000,2000,217,217,3
0.5615,pearson_distance,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
0.0116,mse,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
0.2118,edistance,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
39.1147,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
33.0964,wasserstein,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+HMGCR,100,2000,794,794,3
0.4785,pearson_distance,Replogle_exp6,WitnessCell,FDPS+HMGCR,5000,2000,794,794,3
0.0007,mse,Replogle_exp6,WitnessCell,FDPS+HMGCR,5000,2000,794,794,3
0.1876,edistance,Replogle_exp6,WitnessCell,FDPS+HMGCR,5000,2000,794,794,3
38.4826,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+HMGCR,5000,2000,794,794,3
0.8436,pearson_distance,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
0.0147,mse,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
0.2213,edistance,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
0.974,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
50.2026,wasserstein,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+HUS1,100,2000,2000,2000,3
0.7195,pearson_distance,Replogle_exp6,WitnessCell,FDPS+HUS1,5000,2000,2000,2000,3
0.0006,mse,Replogle_exp6,WitnessCell,FDPS+HUS1,5000,2000,2000,2000,3
0.1581,edistance,Replogle_exp6,WitnessCell,FDPS+HUS1,5000,2000,2000,2000,3
38.5758,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+HUS1,5000,2000,2000,2000,3
0.7765,pearson_distance,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
0.0201,mse,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
0.3624,edistance,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
39.652,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
47.2874,wasserstein,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+IDI1,100,2000,317,317,3
0.5499,pearson_distance,Replogle_exp6,WitnessCell,FDPS+IDI1,5000,2000,317,317,3
0.0013,mse,Replogle_exp6,WitnessCell,FDPS+IDI1,5000,2000,317,317,3
0.3657,edistance,Replogle_exp6,WitnessCell,FDPS+IDI1,5000,2000,317,317,3
39.5122,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+IDI1,5000,2000,317,317,3
0.4439,pearson_distance,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
0.0113,mse,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
0.343,edistance,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
43.985,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
9.6258,wasserstein,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,3
0.3147,pearson_distance,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,3
0.0014,mse,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,3
0.4516,edistance,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,3
40.1933,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,3
0.9233,pearson_distance,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
0.0146,mse,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
0.3307,edistance,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
42.7728,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
38.3408,wasserstein,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,3
0.8007,pearson_distance,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,3
0.0017,mse,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,3
0.4941,edistance,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,3
40.0909,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,3
0.4833,pearson_distance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
0.0083,mse,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
0.349,edistance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
44.5602,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
4.0738,wasserstein,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,3
0.2627,pearson_distance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,3
0.0015,mse,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,3
0.5046,edistance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,3
40.5209,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,3
0.5221,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
0.011,mse,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
0.2527,edistance,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
41.8526,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
18.3205,wasserstein,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,3
0.3717,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,3
0.0009,mse,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,3
0.2386,edistance,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,3
39.3013,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,3
0.8291,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
0.0103,mse,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
0.3167,edistance,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
44.0985,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
10.1273,wasserstein,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,3
0.4209,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,3
0.0015,mse,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,3
0.4835,edistance,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,3
40.2786,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,3
0.8217,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
0.0099,mse,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
0.1927,edistance,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
41.2287,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
38.4271,wasserstein,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,3
0.6452,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,3
0.001,mse,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,3
0.3012,edistance,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,3
39.5994,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,3
0.7481,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
0.0084,mse,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
0.1928,edistance,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
42.703,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
23.0498,wasserstein,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,3
0.4546,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,3
0.001,mse,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,3
0.3241,edistance,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,3
39.6728,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,3
0.8935,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
0.0066,mse,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
0.1461,edistance,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
39.4063,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
39.8743,wasserstein,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,3
0.763,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,3
0.0007,mse,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,3
0.2008,edistance,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,3
38.8946,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM1,5000,2000,457,457,3
0.5184,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
0.0242,mse,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
0.4397,edistance,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
42.8682,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
28.1089,wasserstein,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RRM2B,100,2000,193,193,3
