performance,metric,DataSet,method,perturb,DEG,Ncontrol,Nimputed,Nstimulated,seed
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+LIG4,100,2000,153,153,1
0.2947,pearson_distance,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,1
0.0015,mse,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,1
0.4723,edistance,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,1
40.2009,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+LIG4,5000,2000,153,153,1
0.9381,pearson_distance,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
0.0244,mse,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
0.4673,edistance,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
42.748,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
39.7897,wasserstein,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+MVD,100,2000,184,184,1
0.8127,pearson_distance,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,1
0.0024,mse,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,1
0.649,edistance,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,1
40.1054,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+MVD,5000,2000,184,184,1
0.7516,pearson_distance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
0.0049,mse,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
0.2557,edistance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
44.57,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
3.6976,wasserstein,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+NHEJ1,100,2000,129,129,1
0.3713,pearson_distance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,1
0.0019,mse,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,1
0.582,edistance,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,1
40.5225,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+NHEJ1,5000,2000,129,129,1
0.1689,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
0.0175,mse,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
0.3811,edistance,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
41.8561,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
18.9326,wasserstein,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+PMVK,100,2000,467,467,1
0.1578,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,1
0.0018,mse,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,1
0.4369,edistance,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,1
39.3071,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PMVK,5000,2000,467,467,1
0.8418,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
0.0089,mse,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
0.2731,edistance,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
44.0938,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
9.9212,wasserstein,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+PRKDC,100,2000,154,154,1
0.4811,pearson_distance,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,1
0.0016,mse,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,1
0.4968,edistance,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,1
40.2903,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+PRKDC,5000,2000,154,154,1
0.7039,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
0.0061,mse,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
0.214,edistance,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
43.6227,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
10.379,wasserstein,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RAD1,100,2000,223,223,1
0.4069,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD1,5000,2000,223,223,1
0.0012,mse,Replogle_exp6,WitnessCell,FDPS+RAD1,5000,2000,223,223,1
0.3526,edistance,Replogle_exp6,WitnessCell,FDPS+RAD1,5000,2000,223,223,1
39.9045,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD1,5000,2000,223,223,1
0.8065,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
0.0108,mse,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
0.2115,edistance,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
41.173,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
38.5855,wasserstein,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RAD9A,100,2000,259,259,1
0.6472,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,1
0.0011,mse,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,1
0.3172,edistance,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,1
39.6024,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD9A,5000,2000,259,259,1
0.7101,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
0.0092,mse,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
0.2047,edistance,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
42.7665,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
23.4139,wasserstein,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
0.0,common_degs,Replogle_exp6,WitnessCell,FDPS+RAD17,100,2000,224,224,1
0.4452,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,1
0.0011,mse,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,1
0.336,edistance,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,1
39.6706,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RAD17,5000,2000,224,224,1
0.9038,pearson_distance,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
0.0142,mse,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
0.261,edistance,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
39.3542,sym_kldiv,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
40.4128,wasserstein,Replogle_exp6,WitnessCell,FDPS+RRM1,100,2000,457,457,1
