DataSet,seed,perturb,subgroup,DEG,method,cor,mse
Norman,1,IRF1+SET,combo_seen1,5000,WitnessCell,0.7554456211595223,0.004295941778049753
Norman,1,IRF1+SET,combo_seen1,5000,factorized_only,0.7554456211595223,0.004295941778049753
Norman,1,KLF1+MAP2K6,combo_seen1,100,WitnessCell,0.37212824467029354,0.08261411463359583
Norman,1,KLF1+MAP2K6,combo_seen1,100,factorized_only,0.28553889330749305,0.08766194819285883
Norman,1,KLF1+MAP2K6,combo_seen1,5000,WitnessCell,0.23496818000558878,0.0027745269127795453
Norman,1,KLF1+MAP2K6,combo_seen1,5000,factorized_only,0.21405969943101305,0.002955535641025706
Norman,1,KLF1+TGFBR2,combo_seen1,100,WitnessCell,0.5515993234143911,0.08199849198826593
Norman,1,KLF1+TGFBR2,combo_seen1,100,factorized_only,0.5696547374110658,0.08183375763602437
Norman,1,KLF1+TGFBR2,combo_seen1,5000,WitnessCell,0.3328722918025744,0.0031341959829150365
Norman,1,KLF1+TGFBR2,combo_seen1,5000,factorized_only,0.34711190243445716,0.0029629269641439386
Norman,1,OSR2+PTPN12,combo_seen1,100,WitnessCell,0.7963704638311946,0.01942355264338463
Norman,1,OSR2+PTPN12,combo_seen1,100,factorized_only,0.7826519585501182,0.02107486978913089
Norman,1,OSR2+PTPN12,combo_seen1,5000,WitnessCell,0.6449952175521344,0.0020560746197203633
Norman,1,OSR2+PTPN12,combo_seen1,5000,factorized_only,0.63164768620455,0.002444766342982759
Norman,1,PTPN12+PTPN9,combo_seen1,100,WitnessCell,0.9088182837804356,0.035850438287949954
Norman,1,PTPN12+PTPN9,combo_seen1,100,factorized_only,0.8806508726063563,0.04876154619678576
Norman,1,PTPN12+PTPN9,combo_seen1,5000,WitnessCell,0.8428867714014555,0.0015391533055026385
Norman,1,PTPN12+PTPN9,combo_seen1,5000,factorized_only,0.8103407707781592,0.0018325862201690568
Norman,1,PTPN12+SAMD1,combo_seen1,100,WitnessCell,0.9425406371194683,0.03134966715251796
Norman,1,PTPN12+SAMD1,combo_seen1,100,factorized_only,0.9352353821738849,0.03741995585046941
Norman,1,PTPN12+SAMD1,combo_seen1,5000,WitnessCell,0.8723445536733587,0.0016034432218497497
Norman,1,PTPN12+SAMD1,combo_seen1,5000,factorized_only,0.8583977916346202,0.0017582009663590875
Norman,1,PTPN12+SNAI1,combo_seen1,100,WitnessCell,0.7081034354887287,0.0309358404572148
Norman,1,PTPN12+SNAI1,combo_seen1,100,factorized_only,0.7081034354887287,0.0309358404572148
Norman,1,PTPN12+SNAI1,combo_seen1,5000,WitnessCell,0.6246748798513115,0.002416263281907891
Norman,1,PTPN12+SNAI1,combo_seen1,5000,factorized_only,0.6246748798513115,0.002416263281907891
Norman,1,PTPN12+UBASH3A,combo_seen1,100,WitnessCell,0.7557436654464336,0.12992332210298524
Norman,1,PTPN12+UBASH3A,combo_seen1,100,factorized_only,0.7557436654464336,0.12992332210298524
Norman,1,PTPN12+UBASH3A,combo_seen1,5000,WitnessCell,0.6652121144844914,0.00406580913861989
Norman,1,PTPN12+UBASH3A,combo_seen1,5000,factorized_only,0.6652121144844914,0.00406580913861989
Norman,1,PTPN12+UBASH3B,combo_seen1,100,WitnessCell,0.9474071043930395,0.05249814842958456
Norman,1,PTPN12+UBASH3B,combo_seen1,100,factorized_only,0.9216507725792814,0.06156585963031139
Norman,1,PTPN12+UBASH3B,combo_seen1,5000,WitnessCell,0.8747982722175093,0.0018040737123434854
Norman,1,PTPN12+UBASH3B,combo_seen1,5000,factorized_only,0.8310804363999337,0.0020948892602234803
Norman,1,PTPN12+ZBTB10,combo_seen1,100,WitnessCell,0.9390003168117306,0.01756654058110811
Norman,1,PTPN12+ZBTB10,combo_seen1,100,factorized_only,0.9390003168117306,0.01756654058110811
Norman,1,PTPN12+ZBTB10,combo_seen1,5000,WitnessCell,0.8787661939979238,0.0022576772278747347
Norman,1,PTPN12+ZBTB10,combo_seen1,5000,factorized_only,0.8787661939979238,0.0022576772278747347
Norman,1,PTPN12+ZBTB25,combo_seen1,100,WitnessCell,0.9593143126015549,0.03948308715574553
Norman,1,PTPN12+ZBTB25,combo_seen1,100,factorized_only,0.9505716591852748,0.0516900722368187
Norman,1,PTPN12+ZBTB25,combo_seen1,5000,WitnessCell,0.8745596114067902,0.001683265670818067
Norman,1,PTPN12+ZBTB25,combo_seen1,5000,factorized_only,0.8678993391276798,0.0018771875231241473
Norman,1,RHOXF2+SET,combo_seen1,100,WitnessCell,0.8302339458509242,0.06717955811819903
Norman,1,RHOXF2+SET,combo_seen1,100,factorized_only,0.8363619187843447,0.06504900185187416
Norman,1,RHOXF2+SET,combo_seen1,5000,WitnessCell,0.75013761635162,0.003811732517045179
Norman,1,RHOXF2+SET,combo_seen1,5000,factorized_only,0.7495356191679108,0.003895137804385524
Norman,1,BAK1+TMSB4X,combo_seen2,100,WitnessCell,0.9877906028805484,0.003107241983729442
Norman,1,BAK1+TMSB4X,combo_seen2,100,factorized_only,0.9877906028805484,0.003107241983729442
Norman,1,BAK1+TMSB4X,combo_seen2,5000,WitnessCell,0.8431391835503389,0.0004005887253798525
Norman,1,BAK1+TMSB4X,combo_seen2,5000,factorized_only,0.8431391835503389,0.0004005887253798525
Norman,1,BPGM+SAMD1,combo_seen2,100,WitnessCell,0.9851849303974572,0.005873034547083472
Norman,1,BPGM+SAMD1,combo_seen2,100,factorized_only,0.9806959102272236,0.006766619910737006
Norman,1,BPGM+SAMD1,combo_seen2,5000,WitnessCell,0.9448320882231306,0.0007113547617602835
Norman,1,BPGM+SAMD1,combo_seen2,5000,factorized_only,0.9356095218413031,0.0007516737863141691
Norman,1,CEBPA+CEBPB,combo_seen2,100,WitnessCell,0.9947143827085257,0.017826811235671678
Norman,1,CEBPA+CEBPB,combo_seen2,100,factorized_only,0.9921346285596095,0.013811120144740101
Norman,1,CEBPA+CEBPB,combo_seen2,5000,WitnessCell,0.9332080874846872,0.005752345987792346
Norman,1,CEBPA+CEBPB,combo_seen2,5000,factorized_only,0.9258068277424999,0.006125546522594294
Norman,1,CEBPA+CEBPE,combo_seen2,100,WitnessCell,0.9881305408597261,0.013952428610324152
Norman,1,CEBPA+CEBPE,combo_seen2,100,factorized_only,0.988348395976558,0.013941165130526186
Norman,1,CEBPA+CEBPE,combo_seen2,5000,WitnessCell,0.9583032855458382,0.0020840481664446283
Norman,1,CEBPA+CEBPE,combo_seen2,5000,factorized_only,0.956602282012984,0.0021670348323420486
Norman,1,CEBPA+JUN,combo_seen2,100,WitnessCell,0.9888142826324339,0.02562419544384566
