rows,pairs,accepted_rows,rejected_rows,row_coverage,pair_balanced_coverage,all_mse,accepted_mse,rejected_mse,accepted_over_all_mse,accepted_over_rejected_mse,score_loss_spearman,score,target_coverage,risk_threshold
213,33,59,154,0.27699530516431925,0.24044011544011543,0.12385213686797182,0.06451552600156327,0.14263525306006933,0.5209076535380068,0.45231122473203195,0.6357064978479587,estimated_witness_risk,0.3,0.0679396620493655
213,33,110,103,0.5164319248826291,0.49482924482924484,0.12385213686797182,0.06616953145456317,0.180353903417883,0.5342623319055113,0.3668871601921876,0.6357064978479587,estimated_witness_risk,0.5,0.0923227147328771
213,33,182,31,0.8544600938967136,0.8413682277318641,0.12385213686797182,0.10613312761249043,0.21783212083517786,0.8569341659856049,0.4872244148639392,0.6357064978479587,estimated_witness_risk,0.7,0.1542264173989734
213,33,204,9,0.9577464788732394,0.9555785123966941,0.12385213686797182,0.1197638641076789,0.21179753926962266,0.9669906966187344,0.5654639072799473,0.6357064978479587,estimated_witness_risk,0.9,0.2262924901372273
