dataset,seed,condition,subgroup,correction_active,all_gene_mse_v13,all_gene_mse_v14,relative_all_gene_mse_gain,top100_mse_v13,top100_mse_v14,relative_top100_mse_gain,top100_pcc_v13,top100_pcc_v14,top100_pcc_delta
Wessels,3,HDAC3+RING1,combo_seen1,False,0.0017782575785761838,0.0017782575785761838,0.0,0.016466736287949004,0.016466736287949004,0.0,0.906803226306202,0.906803226306202,0.0
Wessels,3,IKZF1+INTS1,combo_seen1,False,0.0016359873277802214,0.0016359873277802214,0.0,0.009749315411972475,0.009749315411972475,0.0,0.8396767892545398,0.8396767892545398,0.0
Wessels,3,IKZF1+MED24,combo_seen1,False,0.001551194816787283,0.001551194816787283,0.0,0.006895598856964709,0.006895598856964709,0.0,0.9875332956388692,0.9875332956388692,0.0
Wessels,3,IKZF1+RCOR1,combo_seen1,False,0.0032945753422376563,0.0032945753422376563,0.0,0.00494860926352189,0.00494860926352189,0.0,0.8968773736371133,0.8968773736371133,0.0
Wessels,3,IKZF1+SMARCD1,combo_seen1,False,0.0018597404486283284,0.0018597404486283284,0.0,0.013842919475791672,0.013842919475791672,0.0,0.9238817077760496,0.9238817077760496,0.0
Wessels,3,INTS1+KDM1A,combo_seen1,False,0.007043227865747178,0.007043227865747178,0.0,0.275592907861093,0.275592907861093,0.0,0.7182076139486988,0.7182076139486988,0.0
Wessels,3,INTS1+RING1,combo_seen1,False,0.0023850635944015616,0.0023850635944015616,0.0,0.02849672926540746,0.02849672926540746,0.0,0.7345083955015643,0.7345083955015643,0.0
Wessels,3,KDM1A+MED24,combo_seen1,False,0.003176022255555921,0.003176022255555921,0.0,0.06024215304936947,0.06024215304936947,0.0,0.9463101359101502,0.9463101359101502,0.0
Wessels,3,KDM1A+RCOR1,combo_seen1,False,0.0076030738263293055,0.0076030738263293055,0.0,0.22425287729701718,0.22425287729701718,0.0,0.7815637678704739,0.7815637678704739,0.0
Wessels,3,KDM1A+SMARCD1,combo_seen1,False,0.0055663204954911095,0.0055663204954911095,0.0,0.1803671664843154,0.1803671664843154,0.0,0.5819310282834615,0.5819310282834615,0.0
Wessels,3,MED24+RING1,combo_seen1,False,0.001343408631011415,0.001343408631011415,0.0,0.008221917251544808,0.008221917251544808,0.0,0.9874642731625465,0.9874642731625465,0.0
Wessels,3,RCOR1+RING1,combo_seen1,False,0.0027325375558365267,0.0027325375558365267,0.0,0.011133127125640652,0.011133127125640652,0.0,0.7599593059413308,0.7599593059413308,0.0
Wessels,3,RING1+SMARCD1,combo_seen1,False,0.0018807677977243868,0.0018807677977243868,0.0,0.013187218469968353,0.013187218469968353,0.0,0.9193808555194887,0.9193808555194887,0.0
Wessels,3,SUPT5H+SUPT6H,combo_seen1,False,0.0025579364900019776,0.0025579364900019776,0.0,0.016510488664298776,0.016510488664298776,0.0,0.8929550656394308,0.8929550656394308,0.0
Wessels,3,SUPT16H+SUPT5H,combo_seen1,False,0.003755477755360053,0.003755477755360053,0.0,0.021885503684752682,0.021885503684752682,0.0,0.9537782557473358,0.9537782557473358,0.0
Wessels,3,DOT1L+EP300,combo_seen2,False,0.0012058140919944688,0.0012058140919944688,0.0,0.00903844735592603,0.00903844735592603,0.0,0.9824237325670825,0.9824237325670825,0.0
Wessels,3,DOT1L+GSE1,combo_seen2,False,0.0012804066845996487,0.0012804066845996487,0.0,0.014070472747059394,0.014070472747059394,0.0,0.9790637325995132,0.9790637325995132,0.0
Wessels,3,DOT1L+SMARCD1,combo_seen2,False,0.0013538577079821557,0.0013538577079821557,0.0,0.010122106269799933,0.010122106269799933,0.0,0.9779816315473295,0.9779816315473295,0.0
Wessels,3,EP300+GFI1,combo_seen2,False,0.0024905222051472544,0.0024905222051472544,0.0,0.031485882315628724,0.031485882315628724,0.0,0.907021225388046,0.907021225388046,0.0
Wessels,3,GATA2+GFI1,combo_seen2,False,0.006165406327121452,0.006165406327121452,0.0,0.2186494017115736,0.2186494017115736,0.0,0.7204952960406068,0.7204952960406068,0.0
Wessels,3,GATA2+GSE1,combo_seen2,False,0.0009827646353178848,0.0009827646353178848,0.0,0.009373721022546749,0.009373721022546749,0.0,0.9893621048146624,0.9893621048146624,0.0
Wessels,3,GATA2+HDAC3,combo_seen2,False,0.0007613488618173754,0.0007613488618173754,0.0,0.004624000993788988,0.004624000993788988,0.0,0.9639617054985964,0.9639617054985964,0.0
Wessels,3,GATA2+RCOR1,combo_seen2,False,0.0008178261842522049,0.0008178261842522049,0.0,0.0028915636403424073,0.0028915636403424073,0.0,0.9540449765206581,0.9540449765206581,0.0
Wessels,3,GFI1+INTS1,combo_seen2,False,0.005542183806505678,0.005542183806505678,0.0,0.21166415940315683,0.21166415940315683,0.0,0.764585118783186,0.764585118783186,0.0
Wessels,3,GFI1+SMARCD1,combo_seen2,False,0.004202488007125273,0.004202488007125273,0.0,0.12935433090796905,0.12935433090796905,0.0,0.6924823020394107,0.6924823020394107,0.0
Wessels,3,HDAC3+INTS1,combo_seen2,False,0.0008675913771634502,0.0008675913771634502,0.0,0.00823565001779204,0.00823565001779204,0.0,0.9581117973025133,0.9581117973025133,0.0
Wessels,3,INTS1+MED24,combo_seen2,False,0.0018094512162073863,0.0018094512162073863,0.0,0.03371673803620622,0.03371673803620622,0.0,0.9805739902587631,0.9805739902587631,0.0
Wessels,3,INTS1+RCOR1,combo_seen2,False,0.0007357221176103763,0.0007357221176103763,0.0,0.0033751912477345486,0.0033751912477345486,0.0,0.9290920467573022,0.9290920467573022,0.0
Wessels,3,INTS1+SMARCD1,combo_seen2,False,0.0007454330262712827,0.0007454330262712827,0.0,0.004581345273460841,0.004581345273460841,0.0,0.965421465421752,0.965421465421752,0.0
Wessels,3,MED16+MED24,combo_seen2,False,0.0034422059281829635,0.0034422059281829635,0.0,0.03463040206793735,0.03463040206793735,0.0,0.9879790567307466,0.9879790567307466,0.0
Wessels,3,MED19+MED24,combo_seen2,False,0.001739603150405107,0.001739603150405107,0.0,0.011427992063321919,0.011427992063321919,0.0,0.9848253213486271,0.9848253213486271,0.0
Wessels,3,MED24+RCOR1,combo_seen2,False,0.0013482252282521685,0.0013482252282521685,0.0,0.00955367342122588,0.00955367342122588,0.0,0.9893507908549911,0.9893507908549911,0.0
Wessels,3,ATXN7L3,unseen_single,False,0.0065631800642154976,0.0065631800642154976,0.0,0.07936931840696473,0.07936931840696473,0.0,-0.7704018027881654,-0.7704018027881654,0.0
Wessels,3,FLI1,unseen_single,False,0.003555017364631172,0.003555017364631172,0.0,0.09361767038628961,0.09361767038628961,0.0,0.6894843846753348,0.6894843846753348,0.0
Wessels,3,RING1,unseen_single,False,0.0036532760110187194,0.0036532760110187194,0.0,0.02465989921356387,0.02465989921356387,0.0,0.15592111359070823,0.15592111359070823,0.0
Wessels,3,FLI1+IKZF1,combo_seen0,False,0.004384755964401907,0.004384755964401907,0.0,0.07423377690926905,0.07423377690926905,0.0,0.8625622319152673,0.8625622319152673,0.0
Wessels,3,FLI1+KDM1A,combo_seen0,False,0.006900369826573078,0.006900369826573078,0.0,0.18285018648463341,0.18285018648463341,0.0,0.8009747923460446,0.8009747923460446,0.0
Wessels,3,FLI1+RING1,combo_seen0,False,0.004806418669966263,0.004806418669966263,0.0,0.09261431781203626,0.09261431781203626,0.0,0.7568072053576966,0.7568072053576966,0.0
Wessels,3,IKZF1+KDM1A,combo_seen0,False,0.006391804965486871,0.006391804965486871,0.0,0.18818786196773785,0.18818786196773785,0.0,0.7103602126086093,0.7103602126086093,0.0
Wessels,3,KDM1A+RING1,combo_seen0,False,0.006980577484622899,0.006980577484622899,0.0,0.22350528268852313,0.22350528268852313,0.0,0.6983060020885042,0.6983060020885042,0.0
