dataset,seed,condition,control,nir
Norman,3,UBASH3B,control_negative,0.9431818181818182
Norman,3,CNN1+UBASH3B,control_negative,0.125
Norman,3,IKZF3+MAP2K6,control_negative,0.20454545454545456
Norman,3,AHR+FEV,technical_duplicate,1.0
Norman,3,AHR+KLF1,technical_duplicate,1.0
Norman,3,CBL+CNN1,technical_duplicate,1.0
Norman,3,CBL+UBASH3B,technical_duplicate,1.0
Norman,3,CDKN1A+CDKN1B,technical_duplicate,0.9886363636363636
Norman,3,CDKN1A+CDKN1C,technical_duplicate,0.9886363636363636
Norman,3,CEBPA+CEBPB,technical_duplicate,0.9431818181818182
Norman,3,CEBPB+CEBPE,technical_duplicate,0.9886363636363636
Norman,3,CEBPB+FOSB,technical_duplicate,0.9772727272727273
Norman,3,CEBPB+JUN,technical_duplicate,0.9886363636363636
Norman,3,CEBPB+LYL1,technical_duplicate,1.0
Norman,3,CEBPB+MAPK1,technical_duplicate,1.0
Norman,3,CEBPB+OSR2,technical_duplicate,1.0
Norman,3,CEBPB+PTPN12,technical_duplicate,1.0
Norman,3,CEBPE+CNN1,technical_duplicate,1.0
Norman,3,CLDN6+KLF1,technical_duplicate,1.0
Norman,3,CNN1+ETS2,technical_duplicate,1.0
Norman,3,CNN1+MAPK1,technical_duplicate,1.0
Norman,3,CNN1+UBASH3A,technical_duplicate,0.9886363636363636
Norman,3,DUSP9+ETS2,technical_duplicate,1.0
Norman,3,DUSP9+IGDCC3,technical_duplicate,1.0
Norman,3,DUSP9+KLF1,technical_duplicate,1.0
Norman,3,DUSP9+MAPK1,technical_duplicate,1.0
Norman,3,DUSP9+PRTG,technical_duplicate,1.0
Norman,3,DUSP9+SNAI1,technical_duplicate,1.0
Norman,3,ETS2+IKZF3,technical_duplicate,1.0
Norman,3,FOSB+IKZF3,technical_duplicate,1.0
Norman,3,FOSB+UBASH3B,technical_duplicate,1.0
Norman,3,FOXA1+HOXB9,technical_duplicate,1.0
Norman,3,FOXA3+HOXB9,technical_duplicate,1.0
Norman,3,FOXF1+HOXB9,technical_duplicate,0.9886363636363636
Norman,3,FOXL2+HOXB9,technical_duplicate,0.9545454545454546
Norman,3,IKZF3+MAP2K3,technical_duplicate,1.0
Norman,3,IKZF3+MAPK1,technical_duplicate,1.0
Norman,3,KLF1+MAP2K6,technical_duplicate,1.0
Norman,3,MAP2K3+MAP2K6,technical_duplicate,1.0
Norman,3,MAP2K3+SLC38A2,technical_duplicate,0.9772727272727273
Norman,3,MAP2K6+SPI1,technical_duplicate,1.0
Norman,3,OSR2+UBASH3B,technical_duplicate,1.0
Norman,3,PLK4+STIL,technical_duplicate,0.9772727272727273
Norman,3,PTPN9+UBASH3B,technical_duplicate,1.0
Norman,3,PTPN12+UBASH3B,technical_duplicate,1.0
Norman,3,RHOXF2+SET,technical_duplicate,1.0
Norman,3,RHOXF2+ZBTB25,technical_duplicate,1.0
Norman,3,SAMD1+UBASH3B,technical_duplicate,1.0
Norman,3,SNAI1+UBASH3B,technical_duplicate,1.0
Norman,3,UBASH3A+UBASH3B,technical_duplicate,1.0
Norman,3,UBASH3B+ZBTB25,technical_duplicate,1.0
Norman,3,BAK1+BCL2L11,technical_duplicate,0.9886363636363636
Norman,3,BCL2L11+TGFBR2,technical_duplicate,1.0
Norman,3,CBL+PTPN9,technical_duplicate,0.9886363636363636
Norman,3,CEBPA+CEBPE,technical_duplicate,1.0
Norman,3,CEBPA+ZC3HAV1,technical_duplicate,0.9545454545454546
Norman,3,CEBPE+FOSB,technical_duplicate,1.0
Norman,3,CEBPE+KLF1,technical_duplicate,1.0
Norman,3,CEBPE+PTPN12,technical_duplicate,1.0
Norman,3,CEBPE+SPI1,technical_duplicate,1.0
Norman,3,COL2A1+KLF1,technical_duplicate,1.0
Norman,3,ETS2+IGDCC3,technical_duplicate,1.0
Norman,3,ETS2+PRTG,technical_duplicate,1.0
Norman,3,FOXA1+FOXA3,technical_duplicate,1.0
Norman,3,FOXA1+FOXF1,technical_duplicate,1.0
Norman,3,FOXA1+KLF1,technical_duplicate,1.0
Norman,3,FOXF1+FOXL2,technical_duplicate,1.0
Norman,3,KLF1+TGFBR2,technical_duplicate,1.0
Norman,3,SAMD1+ZBTB1,technical_duplicate,1.0
Norman,3,SGK1+TBX3,technical_duplicate,1.0
Norman,3,AHR,technical_duplicate,1.0
Norman,3,ATL1,technical_duplicate,1.0
Norman,3,CDKN1A,technical_duplicate,1.0
Norman,3,CEBPB,technical_duplicate,1.0
Norman,3,CLDN6,technical_duplicate,1.0
Norman,3,CNN1,technical_duplicate,1.0
Norman,3,CNNM4,technical_duplicate,1.0
Norman,3,COL1A1,technical_duplicate,1.0
Norman,3,CSRNP1,technical_duplicate,1.0
Norman,3,DUSP9,technical_duplicate,1.0
Norman,3,HK2,technical_duplicate,1.0
Norman,3,HNF4A,technical_duplicate,1.0
Norman,3,HOXB9,technical_duplicate,1.0
Norman,3,IKZF3,technical_duplicate,1.0
Norman,3,MAP2K6,technical_duplicate,1.0
Norman,3,PLK4,technical_duplicate,0.8977272727272727
Norman,3,PTPN13,technical_duplicate,1.0
Norman,3,RHOXF2,technical_duplicate,1.0
Norman,3,SLC38A2,technical_duplicate,1.0
Norman,3,UBASH3B,technical_duplicate,1.0
Norman,3,CNN1+UBASH3B,technical_duplicate,1.0
Norman,3,IKZF3+MAP2K6,technical_duplicate,1.0
Norman,3,AHR+FEV,interpolated_duplicate,1.0
Norman,3,AHR+KLF1,interpolated_duplicate,1.0
Norman,3,CBL+CNN1,interpolated_duplicate,1.0
Norman,3,CBL+UBASH3B,interpolated_duplicate,1.0
Norman,3,CDKN1A+CDKN1B,interpolated_duplicate,0.7159090909090909
Norman,3,CDKN1A+CDKN1C,interpolated_duplicate,0.5795454545454546
Norman,3,CEBPA+CEBPB,interpolated_duplicate,0.9545454545454546
Norman,3,CEBPB+CEBPE,interpolated_duplicate,0.9772727272727273
Norman,3,CEBPB+FOSB,interpolated_duplicate,0.9545454545454546
Norman,3,CEBPB+JUN,interpolated_duplicate,0.2727272727272727
Norman,3,CEBPB+LYL1,interpolated_duplicate,0.9886363636363636
Norman,3,CEBPB+MAPK1,interpolated_duplicate,1.0
Norman,3,CEBPB+OSR2,interpolated_duplicate,1.0
Norman,3,CEBPB+PTPN12,interpolated_duplicate,1.0
Norman,3,CEBPE+CNN1,interpolated_duplicate,0.9886363636363636
Norman,3,CLDN6+KLF1,interpolated_duplicate,1.0
Norman,3,CNN1+ETS2,interpolated_duplicate,1.0
Norman,3,CNN1+MAPK1,interpolated_duplicate,1.0
Norman,3,CNN1+UBASH3A,interpolated_duplicate,0.9886363636363636
Norman,3,DUSP9+ETS2,interpolated_duplicate,1.0
Norman,3,DUSP9+IGDCC3,interpolated_duplicate,1.0
Norman,3,DUSP9+KLF1,interpolated_duplicate,1.0
Norman,3,DUSP9+MAPK1,interpolated_duplicate,0.9659090909090909
Norman,3,DUSP9+PRTG,interpolated_duplicate,1.0
Norman,3,DUSP9+SNAI1,interpolated_duplicate,1.0
Norman,3,ETS2+IKZF3,interpolated_duplicate,1.0
Norman,3,FOSB+IKZF3,interpolated_duplicate,1.0
Norman,3,FOSB+UBASH3B,interpolated_duplicate,1.0
Norman,3,FOXA1+HOXB9,interpolated_duplicate,1.0
Norman,3,FOXA3+HOXB9,interpolated_duplicate,1.0
Norman,3,FOXF1+HOXB9,interpolated_duplicate,1.0
Norman,3,FOXL2+HOXB9,interpolated_duplicate,0.3068181818181818
Norman,3,IKZF3+MAP2K3,interpolated_duplicate,1.0
Norman,3,IKZF3+MAPK1,interpolated_duplicate,1.0
Norman,3,KLF1+MAP2K6,interpolated_duplicate,1.0
Norman,3,MAP2K3+MAP2K6,interpolated_duplicate,0.9886363636363636
Norman,3,MAP2K3+SLC38A2,interpolated_duplicate,0.9545454545454546
Norman,3,MAP2K6+SPI1,interpolated_duplicate,1.0
Norman,3,OSR2+UBASH3B,interpolated_duplicate,1.0
Norman,3,PLK4+STIL,interpolated_duplicate,0.5909090909090909
Norman,3,PTPN9+UBASH3B,interpolated_duplicate,1.0
Norman,3,PTPN12+UBASH3B,interpolated_duplicate,1.0
Norman,3,RHOXF2+SET,interpolated_duplicate,1.0
Norman,3,RHOXF2+ZBTB25,interpolated_duplicate,1.0
Norman,3,SAMD1+UBASH3B,interpolated_duplicate,1.0
Norman,3,SNAI1+UBASH3B,interpolated_duplicate,1.0
Norman,3,UBASH3A+UBASH3B,interpolated_duplicate,1.0
Norman,3,UBASH3B+ZBTB25,interpolated_duplicate,1.0
Norman,3,BAK1+BCL2L11,interpolated_duplicate,0.8295454545454546
Norman,3,BCL2L11+TGFBR2,interpolated_duplicate,1.0
Norman,3,CBL+PTPN9,interpolated_duplicate,1.0
Norman,3,CEBPA+CEBPE,interpolated_duplicate,1.0
Norman,3,CEBPA+ZC3HAV1,interpolated_duplicate,0.8409090909090909
Norman,3,CEBPE+FOSB,interpolated_duplicate,1.0
Norman,3,CEBPE+KLF1,interpolated_duplicate,1.0
Norman,3,CEBPE+PTPN12,interpolated_duplicate,1.0
Norman,3,CEBPE+SPI1,interpolated_duplicate,1.0
Norman,3,COL2A1+KLF1,interpolated_duplicate,1.0
Norman,3,ETS2+IGDCC3,interpolated_duplicate,1.0
Norman,3,ETS2+PRTG,interpolated_duplicate,1.0
Norman,3,FOXA1+FOXA3,interpolated_duplicate,1.0
Norman,3,FOXA1+FOXF1,interpolated_duplicate,0.9886363636363636
Norman,3,FOXA1+KLF1,interpolated_duplicate,1.0
Norman,3,FOXF1+FOXL2,interpolated_duplicate,0.9659090909090909
Norman,3,KLF1+TGFBR2,interpolated_duplicate,1.0
Norman,3,SAMD1+ZBTB1,interpolated_duplicate,1.0
Norman,3,SGK1+TBX3,interpolated_duplicate,1.0
Norman,3,AHR,interpolated_duplicate,1.0
Norman,3,ATL1,interpolated_duplicate,1.0
Norman,3,CDKN1A,interpolated_duplicate,0.9886363636363636
Norman,3,CEBPB,interpolated_duplicate,1.0
Norman,3,CLDN6,interpolated_duplicate,1.0
Norman,3,CNN1,interpolated_duplicate,1.0
Norman,3,CNNM4,interpolated_duplicate,1.0
Norman,3,COL1A1,interpolated_duplicate,1.0
Norman,3,CSRNP1,interpolated_duplicate,1.0
Norman,3,DUSP9,interpolated_duplicate,1.0
Norman,3,HK2,interpolated_duplicate,0.9886363636363636
Norman,3,HNF4A,interpolated_duplicate,1.0
Norman,3,HOXB9,interpolated_duplicate,1.0
Norman,3,IKZF3,interpolated_duplicate,1.0
Norman,3,MAP2K6,interpolated_duplicate,1.0
Norman,3,PLK4,interpolated_duplicate,0.8409090909090909
Norman,3,PTPN13,interpolated_duplicate,1.0
Norman,3,RHOXF2,interpolated_duplicate,1.0
Norman,3,SLC38A2,interpolated_duplicate,1.0
Norman,3,UBASH3B,interpolated_duplicate,1.0
Norman,3,CNN1+UBASH3B,interpolated_duplicate,1.0
Norman,3,IKZF3+MAP2K6,interpolated_duplicate,0.9886363636363636
