dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Replogle_exp6,1,AHCYL1+FDPS,True,0.011442167463034586,-0.033959568272247775,0.001170859203230444,-0.0013874954164012632,0.30077355977430503,0.010987064741242506,0.007165316087631157,0.0012077512132164451,-0.03293970714162908,,0.003681791680403732,0.6672987221488379,0.0014869271507238291,-0.27170735065480245,0.3816418772846867,0.0046158770347725225,0.5828910701150123,0.0010590720418285858,0.0942194445701171,0.41317684905598373,0.6781667582598585,0.5965385414758071,0.6782253713919585,0.5965900995799288,-0.2697149509276252,0.09539299695193452,-0.26994503779074847,0.09547437425548086,,
Replogle_exp6,1,ATM+FDPS,True,0.01119321672410397,-0.00012841993265655383,0.0017845543027239768,-0.004229947868642947,0.3498365544355723,0.012983623501282949,-0.16010358571683092,0.00204325063053524,-0.14980724938037904,,0.007487756510812074,0.3309592521448814,0.0029250106176388845,-0.6460038540620747,0.3070501760330064,0.006807705497716424,0.39172269146401073,0.0016797527536533405,0.05474548033721793,0.416796668940933,0.3310155864066046,0.3917657960779368,0.33104482827815596,0.3918004046146873,-0.6387127589315369,0.0586941259141516,-0.6390700341943437,0.058726957510151424,,
Replogle_exp6,1,ATR+FDPS,True,0.013465544659055178,-0.10125771376057835,0.0012028346247319373,-0.03806850610116497,0.4324328327082055,0.01606357419805245,-0.31373334269658093,0.0014310156344778738,-0.23499293364697804,,0.001121059881479767,0.9083159372066768,0.0005157266723098948,0.5549183526367414,0.8506894102866723,0.002192353060763253,0.8207019633752006,0.0006197001501532785,0.4651873201242067,0.7754726061637864,0.9166779667770775,0.837125772327321,0.9167452101420956,0.8371871801018228,0.5707660656255369,0.4843974933089399,0.5712400328231171,0.4847997395815295,,
Replogle_exp6,1,ETAA1+FDPS,True,0.012135988236677222,-0.004728869588634943,0.0009708629151101161,-0.0017404859734202471,0.4815207051021093,0.01364727114346289,-0.1298467863953121,0.0012737750318191556,-0.3142864966168841,,0.0026559789575339807,0.7801136023196285,0.0013003215946393739,-0.3416773530669248,0.566451932891482,0.00313879953337566,0.7401412686357947,0.0008651491155733446,0.10733546210731504,0.5630514751156274,0.7810841614310249,0.741303239967937,0.7811477449452163,0.7413635851489124,-0.3389970688324173,0.10877439389154357,-0.3393459009668332,0.10888632407466198,,
Replogle_exp6,1,ETAA1+TOPBP1,True,0.004366874927313093,-4.372602312008311e-05,0.0008897359250752273,-1.480457590341544e-05,0.322455130625287,0.0038065666699096407,0.12827063305105624,0.0009043698580696757,-0.016462549610344768,,0.0032228408558099227,0.2619477700940763,0.0013975181652152921,-0.5707344342208993,0.14838782958176958,0.0035473400905305114,0.18763526305341793,0.0008731771255994182,0.01859638572802047,0.3420174783097611,0.2619200619388901,0.18762781682641272,0.26197977880355267,0.1876705953171529,-0.5700704617894243,0.018590020913786098,-0.5707106098058444,0.018610896166602792,,
Replogle_exp6,1,FDPS+IDI1,True,0.013986686791091656,-0.0014051589545795995,0.0011606905832169231,-3.0520906998843245e-05,0.5578611116684217,0.02010114633706106,-0.43918226978919894,0.0016732341702102313,-0.4416290293293479,,0.0019402524510207706,0.8610836974369096,0.0008316986804930507,0.28342309594176573,0.7602894945966686,0.004292007954612442,0.6927050006753221,0.0009109921923545504,0.21510520561165947,0.6727836101475929,0.8612170489650157,0.6930866397904669,0.861277762952733,0.69313550093852,0.28320097233881053,0.21494397429900355,0.28344468241529086,0.21512894545917574,,
Replogle_exp6,1,FDPS+LIG4,True,0.01485289804178427,-0.005110481745943307,0.0013533722761816002,-0.0003208222473054523,0.3983843338996128,0.016389431537120545,-0.10908924180822543,0.0016090093886715663,-0.18927040475565637,,0.004400232112506148,0.7022318872752642,0.001732506121414231,-0.2805507977533195,0.41433245489499043,0.005005681915965748,0.6612604928769248,0.0012295067446880465,0.09123216172641446,0.48483516517728564,0.7036985106451246,0.6629381794676478,0.7037451883372264,0.6629821534476343,-0.27993325904567984,0.09145604474625653,-0.28013982027949197,0.09152352966572157,,
Replogle_exp6,1,FDPS+MVD,True,0.039130606532833914,-0.0306056580226044,0.002943497373838035,-0.004625558115135542,0.5014611687690226,0.050302916995337274,-0.32485732943944456,0.0037746298676588977,-0.28829387489154223,,0.0038285535155173148,0.8991651480836701,0.0013129768885267762,0.5518765699768322,0.8164557804833816,0.010272319120660262,0.7294519266425605,0.001854330616787327,0.3671107209479515,0.7172024285624703,0.9021365628752278,0.7374674839367944,0.9021587420075466,0.7374856146606561,0.5537517200044028,0.3698990417610808,0.5539392957479328,0.3700243399502924,,
Replogle_exp6,1,FDPS+NHEJ1,True,0.006806087049309389,-0.005249497209570908,0.0012355183423197501,-0.00507295475615499,0.3811662365008735,0.007188141076200704,-0.06167834034027364,0.001440977024105671,-0.1722100641860025,,0.005006907609137405,0.2604867789384404,0.0018937314353140102,-0.5405180028586622,0.32273343440114033,0.004347977973000712,0.35780976064936454,0.001160337526103431,0.05608534820650546,0.44243133657469375,0.26430974470269464,0.36111027499759435,0.26434831605222436,0.3611629726786857,-0.5323116289237004,0.060800405172540664,-0.5327419396042491,0.06084955507328644,,
Replogle_exp6,1,FDPS+PMVK,True,0.031702971044350714,-0.00796954381099435,0.0008841152187018338,-0.00015556108181891126,0.10981978385584365,0.030803398138083946,0.020631627059898516,0.0006341753332448858,0.28258899651438296,,0.0013177830680363737,0.9581021855625999,0.0005014169444685039,0.4327719568415709,0.597008802061744,0.0044814525138230175,0.8575159520648853,0.0006874682349438864,0.22230138821067635,0.4004347000019566,0.9584032212812859,0.8586154236782355,0.9584325011334294,0.8586416549471785,0.43237113784420006,0.22217105705894688,0.43285974893282103,0.22242212664372749,,
Replogle_exp6,1,FDPS+PRKDC,True,0.1339210541237965,-0.10319127137536666,0.0014530403610863313,-0.00017897001695876824,0.2992932931065676,0.1575133590204967,-0.297535805205027,0.0015490825774896924,-0.06628821766968263,,0.003363583219361698,0.9722920666028037,0.0015371345656731488,-0.05806397939492025,0.53953193518622,0.004128685620248242,0.9659894408066676,0.0010904124462753858,0.2494306238031675,0.5603612355954347,0.974876556058112,0.9691635134536483,0.9748829518514927,0.9691698717659347,-0.057834848906112755,0.24939329369098237,-0.057874593686354274,0.24956467966049548,,
