dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Schmidt,1,TRAF3IP2+TRIM21,True,0.06942236523455532,-0.0862917630259219,0.014128044609250776,-0.010322260561070884,0.1226580819138263,0.0702796193902148,-0.09970571291031893,0.014406002248414644,-0.03019951874557414,,0.07674454887986051,-0.20086619094096236,0.02734628877870017,-0.9555830308435989,0.10934298040833892,0.06929855474328994,-0.08435442890624212,0.014116165869374012,-0.009472790188005176,0.1244929543715832,-0.10547145936481618,0.0017834124123350791,-0.10547288154243777,0.0017834364598759173,-0.9355370115255317,0.0008407319960605467,-0.935602303917648,0.000840790671882547,,
Schmidt,1,TRAF3IP2+VAV1,True,0.08116698367036719,-0.26674161604317503,0.014732433010261711,-0.034904175654893344,0.4043565297844848,0.09171312431612041,-0.4313311405088638,0.01703313178212943,-0.19652057426817948,,0.08817685995893909,-0.3761420349882756,0.025657432406326466,-0.8023488663003087,0.20538677923182974,0.08056727959851576,-0.2573822673182069,0.014709030830569734,-0.03326025075356975,0.407442056988047,-0.08636257760251677,0.007388431309158836,-0.08636357343595663,0.00738851650401026,-0.7415107794942011,0.0015883724910329894,-0.7415603948059999,0.0015884787708045872,,
Schmidt,1,MGST3+TRIM21,True,0.11265460968938447,-0.005673020000794615,0.016240212713820364,-6.238198382524374e-06,0.012542133940059673,0.11660466920400693,-0.040935387800978384,0.01570644324140496,0.03286111468555031,,0.09660630295377153,0.13759097199387826,0.027002578598686842,-0.6627089510440791,0.07631246329668173,0.07920822111161559,0.2929044700980813,0.015716453438596463,0.03224472746122653,0.18659470118632765,0.14245457265609363,0.29689057358073606,0.14245569552901416,0.29689291376806176,-0.6626577752847425,0.032248778736714126,-0.6626979161067121,0.032250732222411246,,
Schmidt,1,PRKD2+TNFRSF1B,True,0.13242098645469297,-0.29659859313589165,0.01561509597740158,-0.034340631302593794,0.601830875646277,0.17124667163869128,-0.6767598510671129,0.019495993458909813,-0.2914104537906046,,0.04291887210913571,0.5797603485250848,0.016201044742542404,-0.07315375268999036,0.5479151265288784,0.13164333740099637,-0.2889842512104035,0.0155522870318245,-0.0301801801267787,0.6066615807728994,0.6758856043605691,0.0058725070852389,0.6758901871482608,0.005872546903298408,-0.0375221032189328,0.004022064520349611,-0.03752446987802031,0.004022318206969633,,
Schmidt,1,ABCB10,True,0.1461914250810684,-0.09266674143270914,0.0024937773941069124,-0.020424889245725275,0.20925855928807408,0.1478565712921895,-0.10511240904629049,0.0023019889897944426,0.05805270931284756,,0.003557355042301854,0.9734115490013474,0.0016615985247238373,0.32009308666886904,0.6321321623816725,0.006623757786882048,0.9504925830429627,0.0016874994728565658,0.30949471802852613,0.5891711200814975,0.9756597851063171,0.9546846713623609,0.9756655660358486,0.9546903280112199,0.3335683862411223,0.323186318408573,0.33370181950822236,0.3233155986645147,,
Schmidt,1,CBY1,True,0.005501158785944528,-0.03502963634443823,0.0010630113488017206,-0.02510016829116868,0.09864058751433058,0.0018698496163658336,0.6481923456943764,0.000493207962550253,0.524381780135525,,0.0011577633008011908,0.7821696528260734,0.0005417803402830027,0.47754168511276607,0.4522512760617106,0.0044100025545184916,0.17026875284102283,0.0010159675689803832,0.02026584465522807,0.14095417550116873,0.7893984259848523,0.1983142024569404,0.7895411599184428,0.19835006035236016,0.4898735423317837,0.0442136071897331,0.4903338996694665,0.044255156807616707,,
Schmidt,1,EMP3,True,0.5005503803760091,-0.2621129588536717,0.001216036505041792,-0.011819358481154785,0.15650404037758234,0.47184308631721167,-0.18972894064952217,0.0007729212677631043,0.35688057220154923,,0.0006436673922885947,0.9983770245936309,0.0004302711324837085,0.641987177656592,0.7428767959326095,0.0018185674543367111,0.9954145723574443,0.0006455423080003998,0.4628679309829101,0.6454165028016755,0.9987120854770106,0.9963648737658661,0.9987132894022944,0.9963660748616383,0.645638293759398,0.4687568488521237,0.6461685917440689,0.46914186444777495,,
Schmidt,1,EOMES,True,0.4420852535846367,-0.15055555208750482,0.011110291874901396,-0.01586388126747007,0.2954309868639832,0.4559801448335684,-0.1867179079735728,0.012311476487829114,-0.12569358482045123,,0.005793964383861153,0.984920831816046,0.0022268036830553916,0.796393338918522,0.9082946931536691,0.008211514550165548,0.9786290006732117,0.002518589681164604,0.7697140347313529,0.8889040234126505,0.9868917788398238,0.9814232754726601,0.9868931534424855,0.9814246424584588,0.7995009303924742,0.7732406177848727,0.7995721036960727,0.773309453338594,,
Schmidt,1,FOSL1,True,0.05302198224838825,-0.21188162004811795,0.003546147414309987,-0.025792002768097788,0.4086242340418205,0.05853130227154116,-0.3378038016018836,0.004395524442163239,-0.2714908022570459,,0.005662567001094407,0.870575173165543,0.002230015690547285,0.3549246564934774,0.7236743815080253,0.010667753225455157,0.7561755801475885,0.0021300685238335487,0.3838363153547404,0.7061739956847723,0.8931865624878811,0.7987900194772719,0.8932026710397761,0.7988044255946749,0.37103947765269973,0.39921625043370307,0.37114374755356394,0.39932843860063194,,
Schmidt,1,FOXD2,True,0.07683585810718123,-0.007162279510495528,0.004328081495831145,-0.003000976547300249,0.35589440663948313,0.08450200779698291,-0.10764995527613785,0.005037457991269511,-0.16739374926882,,0.0030302047565568674,0.9602801607845631,0.0011597935575775955,0.731226393965993,0.8781877788641633,0.005138730017822529,0.9326416706205116,0.0015183885666276173,0.6481246444706106,0.8344046081654888,0.9605501209806291,0.9331085348303412,0.960561668575981,0.9331197525268927,0.7318614679128989,0.6490274973823499,0.732029834119343,0.6491768074668441,,
Schmidt,1,IKZF3,True,0.09955982264876566,-5.972532641740358e-05,0.003004018127515885,-0.020550146090055676,0.09215338490278388,0.10123402844866253,-0.01687680824039095,0.002525977222370015,0.14185390570808376,,0.0021969657632706415,0.9779318914064455,0.001184401110652863,0.5976253553750861,0.7765106245646878,0.005109439529412176,0.9486766392666004,0.0014430877154805327,0.5097421798608521,0.6851552967129324,0.9779233868825622,0.9486701757433145,0.9779322314788924,0.9486787557659088,0.6055261364986235,0.519441263179901,0.6057271150333828,0.5196136695182484,,
Schmidt,1,INPPL1,True,0.07204917776777672,-0.000669495092044059,0.004329465481960883,-0.015124034618869908,-0.208360455576167,0.06051985915621809,0.15945776508251275,0.0030237235086333796,0.29103155564006555,,0.0033477314693910057,0.9535043582318647,0.001241103510898084,0.7090001043750346,0.7935892218649344,0.0062835112351230585,0.9127301905467698,0.0016212609635973612,0.6198650901839204,0.699091451909057,0.9535222316843655,0.9127759093755672,0.9535345131127722,0.9127876659886902,0.7131709013563952,0.6253841601197145,0.7133349235799095,0.6255279922647144,,
Schmidt,1,TRAF3IP2,True,0.17291151541934965,-0.1967473766471215,0.0014609161316640413,-0.0015142932127372166,0.5127418068062567,0.18188363738782867,-0.25884482228395345,0.0020274482916751457,-0.38989391577842625,,0.0013125206172821622,0.9909158415405808,0.0004560340216567756,0.6873711084562257,0.9023393771095458,0.0016742663054245704,0.9884121436101803,0.0005004429978372196,0.6569270443325732,0.8817320318237826,0.9924035538197071,0.9903114803381253,0.9924084639371957,0.9903163801046568,0.6873732960750957,0.6569960567666445,0.6878431176613428,0.6574451154241611,,
Schmidt,1,CBY1+EMP3,True,0.08356994598707729,-0.06498651529090482,0.013140704142946007,-0.009452646405747167,-0.01635219614614259,0.08031973768747205,-0.023566983782515427,0.012568210784128559,0.034525585644946344,,0.0635036981882657,0.19073081305970485,0.022649476352171505,-0.7399047718213176,0.05542962074719833,0.05160388632934885,0.34237790358438847,0.012626840701250756,0.03002170789579839,0.11795157096680776,0.24011033454036118,0.38250206791570124,0.2401129822453925,0.38250628577934115,-0.7235570140520524,0.03910173567338105,-0.723611359487791,0.039104672554403704,,
Schmidt,1,EMP3+TRAF3IP2,True,0.0885827921247524,-0.023420866864139578,0.014464909105954642,-0.0004219091606505465,0.267686701803753,0.09477698928308399,-0.09498409571765576,0.015586943767050866,-0.07802405996408801,,0.05632853259382457,0.34922128470312075,0.020922402055805863,-0.4470349765474466,0.3533234816820955,0.07594178854836509,0.1226240536883707,0.01407341608954816,0.026654527201829148,0.3072522546298834,0.3641101691097645,0.14270108868883155,0.3641139237224536,0.1427025601866468,-0.44639385624185246,0.027063146432002014,-0.4464242704732762,0.027064990330136162,,
Schmidt,2,ARHGDIB+TNFRSF1A,True,0.20182272125412892,-0.05907118434170422,0.02319304099655622,-0.004837323472464572,0.28207201949604643,0.21809768754921377,-0.14447459047035993,0.024709575329435338,-0.0705410964374078,,0.09229166457806301,0.5156965385156957,0.03261849126486371,-0.41319447773848816,0.3637144912679534,0.20037200844029948,-0.05145852245539717,0.02309113067702263,-0.000422064053505089,0.296190225661439,0.5427065559758879,0.007188019350821292,0.5427087325635531,0.0071880481792078324,-0.4063737866854226,0.004393814753915546,-0.4063909036180523,0.004393999826461111,,
Schmidt,2,CBY1+EMP3,True,0.08041573136886983,-0.06740540722549992,0.012469510383272204,-0.010287235020419283,0.07199226459752919,0.08031973768747205,-0.06613122650439895,0.012568210784128559,-0.018284000892665686,,0.0635036981882657,0.15707797875962237,0.022649476352171505,-0.8350742038109586,0.05542962074719833,0.049144888275199895,0.34767092719934456,0.011967731999593178,0.03036715158004888,0.19662384372323008,0.21030490661239373,0.3888599121273811,0.21030732480669664,0.3888643834392458,-0.8163231219914294,0.04023719705587234,-0.8163877794477824,0.04024038407182529,,
Schmidt,2,EMP3+LCP2,True,0.15181414320261183,-0.2327179105322552,0.017675560823723818,-0.04707099619771293,0.1920069764939733,0.15861263884298749,-0.28792111600291803,0.018667792109438176,-0.10584913688318554,,0.07367166585964578,0.40179234893333315,0.024256105166899963,-0.4368915619861906,0.24097901211775047,0.15118320230757493,-0.22759472421119353,0.017647675101819155,-0.04541909214184714,0.19709922856925377,0.5147212306658858,0.004155981292293426,0.5147242035831379,0.004156005296332823,-0.37227515062456923,0.0015775535853805483,-0.3722958566402821,0.0015776413292156023,,
Schmidt,2,EMP3+MAP4K1,True,0.10180907293745875,-0.040849064429506754,0.022413501615659227,-0.011544858798074875,0.025828628257217767,0.10028122882499618,-0.025229090009076804,0.022017234823895362,0.006339077536134496,,0.10948101867397379,-0.11928350363819118,0.03738155145894729,-0.6870686624786737,0.06379262930497166,0.09362883987405568,0.04278187027204772,0.02210806623246087,0.002239760707940408,0.11326770360481929,-0.07535546842430678,0.08034797370617869,-0.0753561361901578,0.08034868571333842,-0.6677841916784389,0.013626686349562857,-0.6678133253229473,0.013627280845570616,,
