dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Wessels,1,GATA2+IKZF1,True,0.009298563205510545,-0.019002295968065797,0.001992393334219125,-4.1103265259856414e-05,0.5839213954419327,0.0049007311068670414,0.46294323763265255,0.002325655957716264,-0.16731546418344423,,0.005347808671602004,0.41394931729550244,0.0023464019891082225,-0.177728510525883,0.5046940771384971,0.009275543780511684,-0.016479664631667612,0.001987776702360395,0.002276120717615626,0.5843760301690406,0.4248322686346692,0.0024753232480017166,0.42487753962783686,0.0024755870234959873,-0.17759096953525932,0.0023159663371396643,-0.17767992635555246,0.0023171264242870006,,
Wessels,1,GATA2+INTS1,True,0.045445058946317146,-0.001197600024467782,0.0032045306391527066,-1.910387268044822e-05,0.19982326232387065,0.010667811511951293,0.7649780299350987,0.0015162935518177592,0.5268191539907878,,0.0018987143937957266,0.9581695273748951,0.0005908799485770203,0.8156075559232094,0.7916958910447148,0.0025042061439226183,0.9448299718518676,0.0007020364594425392,0.7809195947512292,0.7393648579517919,0.9581984788595255,0.9448751728531207,0.9582186065541017,0.9448950206814272,0.8153566397563845,0.7806801623245855,0.8156102628710084,0.7809229990473636,,
Wessels,1,GFI1+GSE1,True,0.2814065384106353,-0.021919842296934444,0.008904733751046383,-0.011319042555208991,0.6439704767429568,0.3694519004739583,-0.34165407101422685,0.013926898479118871,-0.5816910453960558,,0.013893325288839901,0.9495467842775088,0.0048631057673393955,0.44769247391675604,0.8309698398956326,0.021547493419542277,0.9217508903611151,0.004266288211487789,0.5154736087646185,0.8395511433797526,0.9506256109295658,0.9234260263913106,0.9506280588141377,0.9234284042362764,0.45382313200550317,0.5208381105053357,0.45387364746794007,0.520896085465516,,
Wessels,1,GFI1+HDAC3,True,0.5313301393990327,-0.08952681109723004,0.0096001536347043,-0.0012755272504878512,0.6374310467347329,0.7029196729312049,-0.4413822460221566,0.014831887622464084,-0.5469342121377561,,0.004028241160361686,0.9917398310008471,0.0019766338457509335,0.7938413101087433,0.9345893323651777,0.008938384685183032,0.9816712641721722,0.0021856865336168088,0.7720375611031698,0.9255473911305647,0.9924167042704874,0.9831754926027975,0.9924176611968875,0.9831764406184652,0.7940212269281284,0.7722475218277085,0.7941031430574204,0.7723271916472273,,
Wessels,1,GFI1+KDM1A,True,0.4416555170252845,-0.08385757299555419,0.01272019646802309,-0.001146279631526026,0.7281444208982873,0.5847619729854945,-0.43505213540413057,0.020625150579185392,-0.623307691913394,,0.01792501627044771,0.9560105922334011,0.0053970302952232605,0.5752253658420776,0.8602877113357494,0.03364086524890207,0.9174426557428058,0.005807679454689968,0.5429051199034706,0.8606827254127541,0.9594118606214941,0.9238279886018843,0.9594131477458182,0.9238292279877248,0.5756664627582684,0.5433857601923624,0.575711143804674,0.5434279357331278,,
Wessels,1,GFI1+MED24,True,0.03234612681829924,-0.019134968394837415,0.004927310227768515,-0.00894990885421687,0.8611915039231248,0.07756438890003697,-1.4438345114470943,0.011729947617950456,-1.4019046970695133,,0.0067789187386339735,0.7864154440110439,0.00272997632905628,0.4409912830629862,0.8861351648965629,0.020258677064006837,0.3617063852705992,0.003728924287800382,0.23643983301527505,0.8473880798154232,0.7904012069845264,0.37367923964901745,0.7904248671299884,0.37369042549373516,0.4458594928402394,0.2431636574369526,0.4459495382467761,0.24321276656379745,,
Wessels,1,GFI1+RCOR1,True,0.0998628283947303,-0.015302922112330197,0.005569206372008911,-6.368581481597246e-05,0.5879864617067614,0.13778002291085506,-0.4008061069245332,0.008484144863821267,-0.5234998699535278,,0.011221780935843594,0.8859084290059256,0.004486697044816958,0.194322766287514,0.7635306702762543,0.023264501212353794,0.7634703879102718,0.003526820158355387,0.3666880824352333,0.7652797430085767,0.8876191598475128,0.7670277458181096,0.8876271739828347,0.767034671157747,0.19433917792197397,0.36666257536108693,0.19437387886959637,0.3667280461475684,,
Wessels,1,GFI1+RING1,True,0.20848589878768312,-0.05580625100380754,0.00452710607133414,-1.7368826919383906e-05,0.6861502289561362,0.2856762699991444,-0.44671075301696694,0.00825834963219287,-0.8242322887752636,,0.004473316730494852,0.9773464018706315,0.0018891662545281439,0.5826916715973716,0.9025191554684602,0.008073407760011458,0.9591149596711894,0.0016487647724487292,0.6357952776943014,0.8949414248580885,0.9785390988282128,0.9612713901594643,0.978542865558245,0.9612750904202086,0.5825702347181911,0.635661191134012,0.5826983369393935,0.6358009676032917,,
Wessels,1,GFI1+SMARCD1,True,0.04894097402324176,-0.03210338072360286,0.0037844064743761128,-0.0006263636377235038,0.8090423830663442,0.09376296744219742,-0.9773426584810536,0.008908726628759413,-1.355536275380587,,0.005289053043996141,0.8884605458619907,0.002214419512819586,0.4144903409070576,0.8688981253255841,0.012412585345525457,0.7382342392173646,0.0022506969911009127,0.40489829485693696,0.8711028801765116,0.8919117352830113,0.7463611635356096,0.8919290953306401,0.7463756906068822,0.4147472595569231,0.40516375022261686,0.4148564387002651,0.40527040657812796,,
Wessels,1,GSE1+IKZF1,True,0.06444034355732492,-0.019688625649141533,0.004771184904993234,-0.002159627017104926,0.4838082765204792,0.08424490009727223,-0.3330712044034738,0.006057551762344144,-0.27235350037146033,,0.018926535472158668,0.7005110171900771,0.004801737593215059,-0.008577041399999707,0.6113084412107939,0.06403510673241578,-0.013276254791956266,0.004752640900301793,0.001735433265620423,0.4863009411201198,0.7062827305063658,0.006288460211085742,0.706292998107865,0.006288551629720768,-0.006402243171645922,0.00388585209094442,-0.006403578637883615,0.0038866626543879058,,
Wessels,1,GSE1+INTS1,True,0.3716750583094708,-0.0767626179044103,0.004882853970629359,-6.739672780464723e-05,0.49327278999426766,0.4616583168466366,-0.33744895362665583,0.006317182320908724,-0.2938351456600721,,0.002224796804043346,0.993554644097123,0.0007489095978242186,0.8466142800121466,0.9430407903865697,0.004326672084962557,0.9874653984525937,0.0010646473650190646,0.7819473764376166,0.9151083208490998,0.9940114603717896,0.9883563334570257,0.9940132116318875,0.9883580747538603,0.8464512652642681,0.7818019597990273,0.8466237704443712,0.7819612895719447,,
Wessels,1,HDAC3+IKZF1,True,0.044753340903133335,-0.015706242508402246,0.006110648574972989,-5.002893873862213e-05,0.1838203664563168,0.02690383924353349,0.38939983215451335,0.0049306959875865496,0.19305739733268046,,0.009271714437359205,0.789572397440351,0.003062956640783769,0.498725897967803,0.684338793126077,0.038614195033698895,0.12362567456011009,0.005704945190690364,0.06634614426848551,0.23115922594056826,0.7928086024676546,0.13717431081650958,0.7928255369726693,0.13717724087938632,0.49866936830586495,0.0663819883139171,0.49875047619904583,0.06639278525385273,,
Wessels,1,HDAC3+INTS1,True,0.07894464445125332,-0.04220844804158541,0.00540045861938667,-0.0021187355452298995,0.19093356531904826,0.042792396755976,0.43506494049049493,0.0041795849442754825,0.2244287615823064,,0.0011940458695076073,0.9842364899962478,0.00040627412072800906,0.9246110493862203,0.9538944627228506,0.0014199099955192168,0.9812546854435124,0.0004917095893488806,0.9087574914165852,0.9410799965461936,0.9848624217610191,0.9820014136891796,0.9848739521279767,0.982012910560623,0.9245992333873966,0.9087821227435734,0.9247695181127615,0.9089494944096962,,
Wessels,1,IKZF1+KDM1A,True,0.17418236669063214,-0.19343482245218646,0.006062886751132765,-0.0033107921310622235,0.7337374834269965,0.2763373059362825,-0.8933636619642944,0.011382887038850318,-0.8836857557257753,,0.005587570268043553,0.9617159816032037,0.0018723896098037417,0.6901494651472462,0.9186204128533706,0.012450172861150112,0.9146959010814449,0.002195665376887408,0.6366524959206825,0.8983557287702084,0.9679155916306897,0.928516866462544,0.9679203375024131,0.9285214191549267,0.6910579490202743,0.637746305786951,0.6911712417985036,0.6378508585974505,,
Wessels,1,IKZF1+MED24,True,0.03270616876686648,-0.015597720829001238,0.0049581058086993765,-0.0060347815116341685,0.782543426143255,0.06193358097698594,-0.9231724795209513,0.010442902063445891,-1.1189387845077317,,0.008318573734572208,0.7416901812743582,0.004214529057285031,0.1448422073040797,0.8456249168393323,0.015630079044208614,0.5146520288931948,0.0037210523826385847,0.24497211935395113,0.8024635031039866,0.7456345489922004,0.5220901217214664,0.7456566127665158,0.5221055706818634,0.14994169918898412,0.24945090380824794,0.14997179184721582,0.24950096753858111,,
Wessels,1,IKZF1+RCOR1,True,0.01964094901581323,-0.005203755693320877,0.0039255502214401595,-0.0001980182982057599,0.3358448613442845,0.0107601195591123,0.44930804596964125,0.0034090646846135653,0.13139826280200784,,0.01399372923620001,0.283815197877736,0.00508156603400347,-0.2947413713629956,0.2920644363742627,0.019601079721915837,-0.0031632858601045033,0.003917196652379462,0.0019304026234253646,0.33645740663881646,0.28750811719686203,0.0020298033492142857,0.28752246936168896,0.002029904675300704,-0.29441004122425646,0.0021274575873459723,-0.2944847452119502,0.0021279974112077596,,
Wessels,1,IKZF1+SMARCD1,True,0.023198012632364224,-0.0006914639823454305,0.0027174657069496413,-0.003958809283088005,0.668323605380484,0.02800076710694771,-0.2078676338760379,0.004908916206796,-0.8135830223143623,,0.00605309882330343,0.7388877909881544,0.0023577711382361637,0.1289291715983828,0.7329372618095464,0.015157389225999166,0.3461564895626361,0.002385080099171431,0.11883996538201247,0.7166304483249252,0.7390363581742464,0.3465933457507512,0.7390674773619038,0.3466079400305155,0.1323152864477686,0.1222695607042166,0.13236384529811412,0.12231443283849099,,
