dataset,seed,condition,evaluable,mean_negative__wmse,mean_negative__weighted_r2_deltapert,mean_negative__mse,mean_negative__r2_deltapert,mean_negative__pearson_deltactrl,control_negative__wmse,control_negative__weighted_r2_deltapert,control_negative__mse,control_negative__r2_deltapert,control_negative__pearson_deltactrl,technical_duplicate__wmse,technical_duplicate__weighted_r2_deltapert,technical_duplicate__mse,technical_duplicate__r2_deltapert,technical_duplicate__pearson_deltactrl,interpolated_duplicate__wmse,interpolated_duplicate__weighted_r2_deltapert,interpolated_duplicate__mse,interpolated_duplicate__r2_deltapert,interpolated_duplicate__pearson_deltactrl,drf__mean_negative__technical_duplicate__wmse,drf__mean_negative__interpolated_duplicate__wmse,drf__mean_negative__technical_duplicate__weighted_r2_deltapert,drf__mean_negative__interpolated_duplicate__weighted_r2_deltapert,drf__mean_negative__technical_duplicate__mse,drf__mean_negative__interpolated_duplicate__mse,drf__mean_negative__technical_duplicate__r2_deltapert,drf__mean_negative__interpolated_duplicate__r2_deltapert,drf__control_negative__technical_duplicate__pearson_deltactrl,drf__control_negative__interpolated_duplicate__pearson_deltactrl
Norman,2,CBFA2T3+FEV,True,0.3025086671874942,-0.08637524311991074,0.01710200663576439,-0.03661658187049177,0.6181473153128164,0.35228400593519826,-0.2651294462181566,0.022213649483329902,-0.34645237185931244,,0.013029470515297594,0.953208301995503,0.003535444173968191,0.7857035064324751,0.9148350963435498,0.017899833307673627,0.9357177566440525,0.004521470536117395,0.7259367609894122,0.8964081715734153,0.9569254409736886,0.9408255826198811,0.9569277234283812,0.940827826673257,0.7932267554306461,0.735574531868544,0.7932723722659204,0.7356168332433054,,
Norman,2,CBFA2T3+PRDM1,True,0.07465203515167189,-0.006171379179547021,0.008307810678412587,-0.00412720721387938,0.7811320375123224,0.11460613772216308,-0.5446787943565852,0.013266506025621327,-0.6034621106145139,,0.011675066821427937,0.8426416900508782,0.004333921361189865,0.4761786803827751,0.8375287096662971,0.02252627126082394,0.6963875214355999,0.004741112736286099,0.42696331497496753,0.8038040688873592,0.843595551102433,0.6982403834612285,0.8436060130397978,0.6982490427614675,0.4782741442824572,0.4292669649331704,0.47833123713289866,0.42931820766690665,,
Norman,2,CBL+TGFBR2,True,0.04636478370082388,-1.6843730121784972e-06,0.002462315085026415,-0.021884680145807245,0.5472407483010803,0.06774494957576435,-0.4611318823498647,0.0034578475541003407,-0.43504032579034546,,0.003775543562600084,0.9185685854508434,0.0013275983275020465,0.44903379729447435,0.8236103141560338,0.009025967227150752,0.8053267650618637,0.0015291476881575848,0.3653888546957219,0.7643576466871804,0.9185489112624882,0.8053097239680572,0.9185678040452326,0.8053262876387235,0.4606462098258942,0.3788258361836092,0.4608328373611115,0.3789793147764545,,
Norman,2,CEBPB+FOSB,True,0.1540475295518437,-0.060345401830017575,0.012571156959256027,-0.008322312706969814,0.5454634761450121,0.17727356868161204,-0.22021569553495945,0.016148369533411984,-0.2952476344977857,,0.015385119405718664,0.8941006021588335,0.005671944868065201,0.5450578983740255,0.850670326445884,0.02546975698462665,0.8246856682288572,0.005488852468586785,0.5597435913678763,0.8143295499662082,0.9001216081031101,0.834657577980615,0.9001266023458029,0.8346622090021039,0.5487691661462597,0.5633324904884378,0.5488122748995826,0.5633767432687858,,
Norman,2,CLDN6+KLF1,True,0.2555817615309855,-0.21024995847062455,0.0051451186632378194,-0.00041140082508017706,0.672496407561093,0.31422102531069296,-0.4879230057531285,0.008104714617514318,-0.5758720905170753,,0.0032758863088282564,0.9844877770406429,0.0012517167795496542,0.7566175206389703,0.920832173136815,0.005502283859145321,0.9739451720962613,0.0013836678525638777,0.7309610943377232,0.9120755556331308,0.9871787663252439,0.978467703274745,0.9871818131183627,0.9784707231823514,0.756570560935827,0.7309296689064926,0.7567168508104242,0.7310710008788488,,
Norman,2,DLX2+SNAI1,True,0.14371958884930974,-0.010288312378898379,0.008847836212687622,-0.0019657281676748184,0.6440998630125827,0.16002221517664178,-0.12488892438630739,0.012571639608399365,-0.42366469402185913,,0.020549309087905112,0.8555469928268464,0.0034032071648698674,0.6146066831385779,0.8655355737123923,0.044569064345649,0.6866982075123818,0.006030035417679478,0.3171337394912286,0.8072834328171086,0.8570120728530273,0.6898839289311536,0.8570171876479502,0.6898880462766717,0.6152932337035628,0.3184374450244576,0.6153621612104789,0.31847311760785685,,
Norman,2,ETS2+MAPK1,True,0.2989329503663807,-0.12489689106004609,0.009225140209985385,-0.004102689532784032,0.39443338258987826,0.3136926178870418,-0.18043812225159694,0.010893370295612922,-0.18567980138253137,,0.0018615508172804007,0.9929949083085605,0.0007116514785411572,0.9225408885558509,0.967476348091124,0.0020862808575273016,0.9921492399963464,0.0007394533516728025,0.9195148168702068,0.965450454943601,0.9937693566923477,0.9930175851388942,0.9937717976474849,0.9930200242474859,0.9227573543950851,0.9197439736639365,0.9228564616865498,0.9198427573080188,,
Norman,2,FEV+ISL2,True,0.22252101086129916,-0.09910842840580814,0.00879572309909506,-0.031086901620379415,0.5180329844532306,0.2553015053196069,-0.2610226566711722,0.011426740241899,-0.33951035735228197,,0.00432748918680903,0.9786250304155704,0.001603063095531323,0.8120794229591626,0.933233519177658,0.005118518590129335,0.9747178619152076,0.0016325473281121339,0.8086231061019925,0.9273262607453113,0.9805480403037207,0.9769932036371881,0.9805515547114957,0.9769967053039804,0.8176522010001275,0.8143004719245761,0.817744368113025,0.8143922612250105,,
Norman,2,FOSB+OSR2,True,0.2022558528667806,-0.14705049429244732,0.007910793012664447,-0.022590400477818795,0.3180886367599806,0.20524551336054603,-0.16400570967204398,0.008834176427053832,-0.14195176083744032,,0.002166338446904331,0.9877140782276246,0.000860165695046612,0.8888104920496791,0.9518173167915781,0.002603065664435612,0.9852372739045864,0.0009224729376462734,0.8807563326170338,0.946068889676201,0.9892842273763061,0.987124957065604,0.9892882561650342,0.9871289770608596,0.8911541677508323,0.8832789310630264,0.891265946595712,0.8833897221047942,,
Norman,2,FOSB+PTPN12,True,0.01775796409457781,-0.0004094621562316103,0.001341264072876274,-0.01201760773576055,0.5964274021669225,0.02228227690726271,-0.25529033270302226,0.001976752964806877,-0.4915100217650925,,0.0018228931501346889,0.8973058202966324,0.0007445271571713266,0.4382354618065303,0.8010540786035862,0.004699614019768863,0.7352433922707156,0.0009292078049352364,0.298889250180713,0.7456854162429162,0.8972973231759862,0.7353103483550563,0.8973469554866272,0.7353510206614194,0.44457489980062437,0.30698599200235,0.44490591981274374,0.3072145665503927,,
