DataSet,seed,perturb,subgroup,DEG,method,cor,mse
Norman,2,SLC4A1,unseen_single,5000,factorized_only,0.2980391004688559,0.0026447758988903166
Norman,2,SPI1,unseen_single,100,WitnessCell,0.9007061965544804,0.13309730090988645
Norman,2,SPI1,unseen_single,100,factorized_only,0.9007061965544804,0.13309730090988645
Norman,2,SPI1,unseen_single,5000,WitnessCell,0.7631795554426012,0.005255898114456618
Norman,2,SPI1,unseen_single,5000,factorized_only,0.7631795554426012,0.005255898114456618
Norman,2,UBASH3A,unseen_single,100,WitnessCell,0.8646512883345027,0.0016441313737063192
Norman,2,UBASH3A,unseen_single,100,factorized_only,0.8646512883345027,0.0016441313737063192
Norman,2,UBASH3A,unseen_single,5000,WitnessCell,0.7389503085169113,0.000306791461675588
Norman,2,UBASH3A,unseen_single,5000,factorized_only,0.7389503085169113,0.000306791461675588
Norman,2,CEBPE+CNN1,combo_seen0,100,WitnessCell,0.7017107296208314,0.05217289042666856
Norman,2,CEBPE+CNN1,combo_seen0,100,factorized_only,0.7017107296208314,0.05217289042666856
Norman,2,CEBPE+CNN1,combo_seen0,5000,WitnessCell,0.6187192414717606,0.0024239205160369016
Norman,2,CEBPE+CNN1,combo_seen0,5000,factorized_only,0.6187192414717606,0.0024239205160369016
Norman,2,CEBPE+SPI1,combo_seen0,100,WitnessCell,0.7466689855147661,0.4386027235105861
Norman,2,CEBPE+SPI1,combo_seen0,100,factorized_only,0.7466689855147661,0.4386027235105861
Norman,2,CEBPE+SPI1,combo_seen0,5000,WitnessCell,0.6211748206420553,0.01678935879020995
Norman,2,CEBPE+SPI1,combo_seen0,5000,factorized_only,0.6211748206420553,0.01678935879020995
Norman,2,CNN1+UBASH3A,combo_seen0,100,WitnessCell,0.8432188919258864,0.17002261582985598
Norman,2,CNN1+UBASH3A,combo_seen0,100,factorized_only,0.8432188919258864,0.17002261582985598
Norman,2,CNN1+UBASH3A,combo_seen0,5000,WitnessCell,0.7002629855705371,0.005631618635662025
Norman,2,CNN1+UBASH3A,combo_seen0,5000,factorized_only,0.7002629855705371,0.005631618635662025
Norman,2,FOXA1+FOXL2,combo_seen0,100,WitnessCell,0.9152492992405573,0.04327239186566818
Norman,2,FOXA1+FOXL2,combo_seen0,100,factorized_only,0.9152492992405573,0.04327239186566818
Norman,2,FOXA1+FOXL2,combo_seen0,5000,WitnessCell,0.7441608119289659,0.0025743752503671643
Norman,2,FOXA1+FOXL2,combo_seen0,5000,factorized_only,0.7441608119289659,0.0025743752503671643
Norman,2,FOXL2+POU3F2,combo_seen0,100,WitnessCell,0.9364966518805153,0.06015803834841917
Norman,2,FOXL2+POU3F2,combo_seen0,100,factorized_only,0.9364966518805153,0.06015803834841917
Norman,2,FOXL2+POU3F2,combo_seen0,5000,WitnessCell,0.803583410590172,0.0032332308838078495
Norman,2,FOXL2+POU3F2,combo_seen0,5000,factorized_only,0.803583410590172,0.0032332308838078495
Norman,3,AHR+FEV,combo_seen1,100,WitnessCell,0.6966337256593157,0.25601888571890913
Norman,3,AHR+FEV,combo_seen1,100,factorized_only,0.6966337256593157,0.25601888571890913
Norman,3,AHR+FEV,combo_seen1,5000,WitnessCell,0.554585777767928,0.00940680381151675
Norman,3,AHR+FEV,combo_seen1,5000,factorized_only,0.554585777767928,0.00940680381151675
Norman,3,AHR+KLF1,combo_seen1,100,WitnessCell,0.926085301375573,0.023873713134084977
Norman,3,AHR+KLF1,combo_seen1,100,factorized_only,0.9569970184733659,0.013853567244872302
Norman,3,AHR+KLF1,combo_seen1,5000,WitnessCell,0.7579619741361211,0.0015523717792781137
Norman,3,AHR+KLF1,combo_seen1,5000,factorized_only,0.8230406383978021,0.0011692147871423888
Norman,3,CBL+CNN1,combo_seen1,100,WitnessCell,0.9436978013711806,0.12017593525058831
Norman,3,CBL+CNN1,combo_seen1,100,factorized_only,0.9183430472741398,0.1701398306451187
Norman,3,CBL+CNN1,combo_seen1,5000,WitnessCell,0.8527574558028856,0.0035820031056410244
Norman,3,CBL+CNN1,combo_seen1,5000,factorized_only,0.7872987452982999,0.004795508167444321
Norman,3,CBL+UBASH3B,combo_seen1,100,WitnessCell,0.9693231221372196,0.04573926756247711
Norman,3,CBL+UBASH3B,combo_seen1,100,factorized_only,0.9318556035622736,0.08066896761647359
Norman,3,CBL+UBASH3B,combo_seen1,5000,WitnessCell,0.9136550455014829,0.0017913409610938757
Norman,3,CBL+UBASH3B,combo_seen1,5000,factorized_only,0.8662659488813577,0.0026475755221614656
Norman,3,CDKN1A+CDKN1B,combo_seen1,100,WitnessCell,0.9565854717837937,0.015433436015610043
Norman,3,CDKN1A+CDKN1B,combo_seen1,100,factorized_only,0.9599016133112783,0.010633556855169837
Norman,3,CDKN1A+CDKN1B,combo_seen1,5000,WitnessCell,0.8791637180044936,0.0011525129203655456
Norman,3,CDKN1A+CDKN1B,combo_seen1,5000,factorized_only,0.8966658530280079,0.0009904555020525643
Norman,3,CDKN1A+CDKN1C,combo_seen1,100,WitnessCell,0.9592400128636684,0.013385511419907294
Norman,3,CDKN1A+CDKN1C,combo_seen1,100,factorized_only,0.957125487007747,0.012078979487432357
Norman,3,CDKN1A+CDKN1C,combo_seen1,5000,WitnessCell,0.885162614046637,0.0011839962211667974
Norman,3,CDKN1A+CDKN1C,combo_seen1,5000,factorized_only,0.888517514253164,0.0012368032421674901
Norman,3,CEBPA+CEBPB,combo_seen1,100,WitnessCell,0.9912449625710066,0.006363188561914406
Norman,3,CEBPA+CEBPB,combo_seen1,100,factorized_only,0.993040136381622,0.009058047838681516
Norman,3,CEBPA+CEBPB,combo_seen1,5000,WitnessCell,0.9334358983405989,0.003021594292559041
Norman,3,CEBPA+CEBPB,combo_seen1,5000,factorized_only,0.9267079578556935,0.0033352245576657082
Norman,3,CEBPB+CEBPE,combo_seen1,100,WitnessCell,0.9633257912783992,0.08828569062208218
Norman,3,CEBPB+CEBPE,combo_seen1,100,factorized_only,0.9836609479278353,0.02736904513159789
Norman,3,CEBPB+CEBPE,combo_seen1,5000,WitnessCell,0.9007614139770457,0.004381987661958637
Norman,3,CEBPB+CEBPE,combo_seen1,5000,factorized_only,0.9269771611844573,0.0021521611239848333
Norman,3,CEBPB+FOSB,combo_seen1,100,WitnessCell,0.9609823964698089,0.13706333269202595
Norman,3,CEBPB+FOSB,combo_seen1,100,factorized_only,0.9466927105362651,0.14258923799509124
Norman,3,CEBPB+FOSB,combo_seen1,5000,WitnessCell,0.8685845946180552,0.007415061193930799
Norman,3,CEBPB+FOSB,combo_seen1,5000,factorized_only,0.8425075514620031,0.007751809922228665
Norman,3,CEBPB+JUN,combo_seen1,100,WitnessCell,0.9601662420927153,0.048273895358124944
Norman,3,CEBPB+JUN,combo_seen1,100,factorized_only,0.8753356898923403,0.06934132405188001
Norman,3,CEBPB+JUN,combo_seen1,5000,WitnessCell,0.7922328760809977,0.006177308956161715
Norman,3,CEBPB+JUN,combo_seen1,5000,factorized_only,0.7234912390878467,0.00743632690245612
Norman,3,CEBPB+LYL1,combo_seen1,100,WitnessCell,0.7580874725949245,0.05799282161042164
Norman,3,CEBPB+LYL1,combo_seen1,100,factorized_only,0.7580874725949245,0.05799282161042164
Norman,3,CEBPB+LYL1,combo_seen1,5000,WitnessCell,0.649770162813352,0.0025039707665638704
Norman,3,CEBPB+LYL1,combo_seen1,5000,factorized_only,0.649770162813352,0.0025039707665638704
Norman,3,CEBPB+MAPK1,combo_seen1,100,WitnessCell,0.9442690507619206,0.047865250519022656
Norman,3,CEBPB+MAPK1,combo_seen1,100,factorized_only,0.9581842254319709,0.028085673496588085
Norman,3,CEBPB+MAPK1,combo_seen1,5000,WitnessCell,0.8868110868733201,0.00186652667720942
Norman,3,CEBPB+MAPK1,combo_seen1,5000,factorized_only,0.8998382905651364,0.0014690186613528899
Norman,3,CEBPB+OSR2,combo_seen1,100,WitnessCell,0.9468489980860354,0.07238918579544369
Norman,3,CEBPB+OSR2,combo_seen1,100,factorized_only,0.9273470680567285,0.08064967459480187
Norman,3,CEBPB+OSR2,combo_seen1,5000,WitnessCell,0.9008647878087652,0.003188773224021467
Norman,3,CEBPB+OSR2,combo_seen1,5000,factorized_only,0.8625197365319722,0.0035676214298479515
Norman,3,CEBPB+PTPN12,combo_seen1,100,WitnessCell,0.7506023015298572,0.04460845569585759
Norman,3,CEBPB+PTPN12,combo_seen1,100,factorized_only,0.8167696984801941,0.03658956479970102
Norman,3,CEBPB+PTPN12,combo_seen1,5000,WitnessCell,0.6181418515917164,0.002402035169690598
Norman,3,CEBPB+PTPN12,combo_seen1,5000,factorized_only,0.6840639796438114,0.0020749502094367755
Norman,3,CEBPE+CNN1,combo_seen1,100,WitnessCell,0.8135547802954095,0.03423061403924222
Norman,3,CEBPE+CNN1,combo_seen1,100,factorized_only,0.7892103757816523,0.06598153403040477
Norman,3,CEBPE+CNN1,combo_seen1,5000,WitnessCell,0.765592915644597,0.0019620532662506787
Norman,3,CEBPE+CNN1,combo_seen1,5000,factorized_only,0.7414561752772694,0.004719367453081437
Norman,3,CLDN6+KLF1,combo_seen1,100,WitnessCell,0.8516616057612061,0.09487939706938166
Norman,3,CLDN6+KLF1,combo_seen1,100,factorized_only,0.852535689338829,0.08566522900813853
Norman,3,CLDN6+KLF1,combo_seen1,5000,WitnessCell,0.7899503581640425,0.00329050229368505
Norman,3,CLDN6+KLF1,combo_seen1,5000,factorized_only,0.8117039406607134,0.0029375646648782273
Norman,3,CNN1+ETS2,combo_seen1,100,WitnessCell,0.5226882362195491,0.05975468509323952
Norman,3,CNN1+ETS2,combo_seen1,100,factorized_only,0.5309220885331489,0.055376206878042435
Norman,3,CNN1+ETS2,combo_seen1,5000,WitnessCell,0.5116827618435673,0.003018449076462537
Norman,3,CNN1+ETS2,combo_seen1,5000,factorized_only,0.5275881565779048,0.002687172000733776
Norman,3,CNN1+MAPK1,combo_seen1,100,WitnessCell,0.9290878758969534,0.013392228085777525
Norman,3,CNN1+MAPK1,combo_seen1,100,factorized_only,0.9186237945893394,0.024890234938949422
Norman,3,CNN1+MAPK1,combo_seen1,5000,WitnessCell,0.8806202625775128,0.0009142630116187176
Norman,3,CNN1+MAPK1,combo_seen1,5000,factorized_only,0.864152933404765,0.0016941600556354172
Norman,3,CNN1+UBASH3A,combo_seen1,100,WitnessCell,0.9262932159690014,0.11575054119383531
Norman,3,CNN1+UBASH3A,combo_seen1,100,factorized_only,0.7549376389242373,0.22166049638602314
Norman,3,CNN1+UBASH3A,combo_seen1,5000,WitnessCell,0.8212209549407357,0.0038608739601536006
Norman,3,CNN1+UBASH3A,combo_seen1,5000,factorized_only,0.6228877642011271,0.006696112964781686
Norman,3,DUSP9+ETS2,combo_seen1,100,WitnessCell,0.19333675214315255,0.14989549101200217
Norman,3,DUSP9+ETS2,combo_seen1,100,factorized_only,0.16307999654852956,0.15255439656001515
Norman,3,DUSP9+ETS2,combo_seen1,5000,WitnessCell,0.1926056945135916,0.0061738055272018205
Norman,3,DUSP9+ETS2,combo_seen1,5000,factorized_only,0.17995593442282035,0.005972246286064291
Norman,3,DUSP9+IGDCC3,combo_seen1,100,WitnessCell,0.9210533893204754,0.07866159813200758
Norman,3,DUSP9+IGDCC3,combo_seen1,100,factorized_only,0.9164577480479692,0.073204832724673
Norman,3,DUSP9+IGDCC3,combo_seen1,5000,WitnessCell,0.8166053747621106,0.0030044145503155106
Norman,3,DUSP9+IGDCC3,combo_seen1,5000,factorized_only,0.7928057724995127,0.0030908734026921084
Norman,3,DUSP9+KLF1,combo_seen1,100,WitnessCell,0.8152255690767711,0.1509683813991706
Norman,3,DUSP9+KLF1,combo_seen1,100,factorized_only,0.8192479283859225,0.13967538232024768
Norman,3,DUSP9+KLF1,combo_seen1,5000,WitnessCell,0.7297544859164735,0.004623911218430939
Norman,3,DUSP9+KLF1,combo_seen1,5000,factorized_only,0.7374566208806124,0.004381031496827991
Norman,3,DUSP9+MAPK1,combo_seen1,100,WitnessCell,0.4721164444829431,0.05618054935070134
Norman,3,DUSP9+MAPK1,combo_seen1,100,factorized_only,0.4797583192667013,0.06629550282412029
Norman,3,DUSP9+MAPK1,combo_seen1,5000,WitnessCell,0.4141298340408248,0.003533597473101251
Norman,3,DUSP9+MAPK1,combo_seen1,5000,factorized_only,0.41861404485700815,0.004919393117792842
Norman,3,DUSP9+PRTG,combo_seen1,100,WitnessCell,0.9417046115241642,0.08019557657438395
Norman,3,DUSP9+PRTG,combo_seen1,100,factorized_only,0.9438290015571542,0.06652831993573066
Norman,3,DUSP9+PRTG,combo_seen1,5000,WitnessCell,0.8472058941570005,0.0029453969626993225
Norman,3,DUSP9+PRTG,combo_seen1,5000,factorized_only,0.8423614791148827,0.0027326532619065375
Norman,3,DUSP9+SNAI1,combo_seen1,100,WitnessCell,0.9172008243762544,0.13083338910636083
Norman,3,DUSP9+SNAI1,combo_seen1,100,factorized_only,0.919834015840636,0.1291356889192838
Norman,3,DUSP9+SNAI1,combo_seen1,5000,WitnessCell,0.8225196331075831,0.006051366944395916
Norman,3,DUSP9+SNAI1,combo_seen1,5000,factorized_only,0.8221232190742326,0.006109887261310439
Norman,3,ETS2+IKZF3,combo_seen1,100,WitnessCell,0.3535668526662163,0.3161596167353182
Norman,3,ETS2+IKZF3,combo_seen1,100,factorized_only,0.31151213115626614,0.32733576104649614
Norman,3,ETS2+IKZF3,combo_seen1,5000,WitnessCell,0.4128620091081284,0.008938909891523227
Norman,3,ETS2+IKZF3,combo_seen1,5000,factorized_only,0.38426401720028713,0.009174246693111112
Norman,3,FOSB+IKZF3,combo_seen1,100,WitnessCell,0.5031213882678283,0.1528778202783026
Norman,3,FOSB+IKZF3,combo_seen1,100,factorized_only,0.44313998624429574,0.16482736831604114
Norman,3,FOSB+IKZF3,combo_seen1,5000,WitnessCell,0.533962160647703,0.004606577363319791
Norman,3,FOSB+IKZF3,combo_seen1,5000,factorized_only,0.4948959834547926,0.004966226644093012
Norman,3,FOSB+UBASH3B,combo_seen1,100,WitnessCell,0.8830040448597567,0.01346474579161047
Norman,3,FOSB+UBASH3B,combo_seen1,100,factorized_only,0.8810708749596158,0.013388907250581754
Norman,3,FOSB+UBASH3B,combo_seen1,5000,WitnessCell,0.7850206655249635,0.0013000811783816257
Norman,3,FOSB+UBASH3B,combo_seen1,5000,factorized_only,0.7844054427069751,0.0013254473584106794
Norman,3,FOXA1+HOXB9,combo_seen1,100,WitnessCell,0.9294810476190243,0.06272623952701499
Norman,3,FOXA1+HOXB9,combo_seen1,100,factorized_only,0.9294810476190243,0.06272623952701499
Norman,3,FOXA1+HOXB9,combo_seen1,5000,WitnessCell,0.8143458979278363,0.002947088917767691
Norman,3,FOXA1+HOXB9,combo_seen1,5000,factorized_only,0.8143458979278363,0.002947088917767691
Norman,3,FOXA3+HOXB9,combo_seen1,100,WitnessCell,0.9633026439372581,0.03354739948739847
Norman,3,FOXA3+HOXB9,combo_seen1,100,factorized_only,0.9511493565923265,0.041712054008396705
Norman,3,FOXA3+HOXB9,combo_seen1,5000,WitnessCell,0.9125046289973565,0.0019355729987476842
Norman,3,FOXA3+HOXB9,combo_seen1,5000,factorized_only,0.8765610893370329,0.0024688220876431534
Norman,3,FOXF1+HOXB9,combo_seen1,100,WitnessCell,0.9437870677445774,0.03530373062560572
Norman,3,FOXF1+HOXB9,combo_seen1,100,factorized_only,0.9223408483312171,0.044782963692640045
Norman,3,FOXF1+HOXB9,combo_seen1,5000,WitnessCell,0.8648416286922225,0.0019644368364568426
Norman,3,FOXF1+HOXB9,combo_seen1,5000,factorized_only,0.8217395250744307,0.002388707040286471
Norman,3,FOXL2+HOXB9,combo_seen1,100,WitnessCell,0.8381023649536374,0.07621884855665609
Norman,3,FOXL2+HOXB9,combo_seen1,100,factorized_only,0.8381023649536374,0.07621884855665609
Norman,3,FOXL2+HOXB9,combo_seen1,5000,WitnessCell,0.7933357469161354,0.004714503815854319
Norman,3,FOXL2+HOXB9,combo_seen1,5000,factorized_only,0.7933357469161354,0.004714503815854319
Norman,3,IKZF3+MAP2K3,combo_seen1,100,WitnessCell,0.5826791616671707,0.2303469109097035
Norman,3,IKZF3+MAP2K3,combo_seen1,100,factorized_only,0.5826791616671707,0.2303469109097035
Norman,3,IKZF3+MAP2K3,combo_seen1,5000,WitnessCell,0.47313823262597077,0.006068039332879603
Norman,3,IKZF3+MAP2K3,combo_seen1,5000,factorized_only,0.47313823262597077,0.006068039332879603
Norman,3,IKZF3+MAPK1,combo_seen1,100,WitnessCell,0.42786317137878765,0.2017099598791062
Norman,3,IKZF3+MAPK1,combo_seen1,100,factorized_only,0.47416758501508816,0.19876299372102085
Norman,3,IKZF3+MAPK1,combo_seen1,5000,WitnessCell,0.5178234765082512,0.005920399546888463
Norman,3,IKZF3+MAPK1,combo_seen1,5000,factorized_only,0.5322450494151226,0.0063812628925319385
Norman,3,KLF1+MAP2K6,combo_seen1,100,WitnessCell,0.9147235686983706,0.014965227208290117
Norman,3,KLF1+MAP2K6,combo_seen1,100,factorized_only,0.9334469613229244,0.011057113202033947
Norman,3,KLF1+MAP2K6,combo_seen1,5000,WitnessCell,0.6970218746040929,0.0015335791960751544
Norman,3,KLF1+MAP2K6,combo_seen1,5000,factorized_only,0.7487161139267915,0.0013614189931472065
Norman,3,MAP2K3+MAP2K6,combo_seen1,100,WitnessCell,-0.5911285153918502,0.11246452070888167
Norman,3,MAP2K3+MAP2K6,combo_seen1,100,factorized_only,-0.5911285153918502,0.11246452070888167
Norman,3,MAP2K3+MAP2K6,combo_seen1,5000,WitnessCell,-0.4900703008206423,0.005314085097938543
Norman,3,MAP2K3+MAP2K6,combo_seen1,5000,factorized_only,-0.4900703008206423,0.005314085097938543
Norman,3,MAP2K3+SLC38A2,combo_seen1,100,WitnessCell,-0.7299801800774317,0.15310060030861047
Norman,3,MAP2K3+SLC38A2,combo_seen1,100,factorized_only,-0.7299801800774317,0.15310060030861047
Norman,3,MAP2K3+SLC38A2,combo_seen1,5000,WitnessCell,-0.5842046061067968,0.006401377738257121
Norman,3,MAP2K3+SLC38A2,combo_seen1,5000,factorized_only,-0.5842046061067968,0.006401377738257121
Norman,3,MAP2K6+SPI1,combo_seen1,100,WitnessCell,0.9102822862566988,0.04552300609590116
Norman,3,MAP2K6+SPI1,combo_seen1,100,factorized_only,0.9102822862566988,0.04552300609590116
Norman,3,MAP2K6+SPI1,combo_seen1,5000,WitnessCell,0.7824725071005921,0.00544270082508161
Norman,3,MAP2K6+SPI1,combo_seen1,5000,factorized_only,0.7824725071005921,0.00544270082508161
Norman,3,OSR2+UBASH3B,combo_seen1,100,WitnessCell,0.8531316495245924,0.022981470048332106
Norman,3,OSR2+UBASH3B,combo_seen1,100,factorized_only,0.843151043427304,0.02480206892224576
Norman,3,OSR2+UBASH3B,combo_seen1,5000,WitnessCell,0.7587000253852578,0.0019484005423051258
Norman,3,OSR2+UBASH3B,combo_seen1,5000,factorized_only,0.7468348770686525,0.002202139086521574
Norman,3,PLK4+STIL,combo_seen1,100,WitnessCell,0.93871542323785,0.003019867542071718
Norman,3,PLK4+STIL,combo_seen1,100,factorized_only,0.93871542323785,0.003019867542071718
Norman,3,PLK4+STIL,combo_seen1,5000,WitnessCell,0.7238773990474414,0.0016884581781758626
Norman,3,PLK4+STIL,combo_seen1,5000,factorized_only,0.7238773990474414,0.0016884581781758626
Norman,3,PTPN9+UBASH3B,combo_seen1,100,WitnessCell,0.7489043939681875,0.08550822248157325
Norman,3,PTPN9+UBASH3B,combo_seen1,100,factorized_only,0.7489043939681875,0.08550822248157325
Norman,3,PTPN9+UBASH3B,combo_seen1,5000,WitnessCell,0.6577307146736661,0.003332222414368065
Norman,3,PTPN9+UBASH3B,combo_seen1,5000,factorized_only,0.6577307146736661,0.003332222414368065
Norman,3,PTPN12+UBASH3B,combo_seen1,100,WitnessCell,0.9682018215813579,0.03988653081760048
Norman,3,PTPN12+UBASH3B,combo_seen1,100,factorized_only,0.9453451847623059,0.049191502866807894
Norman,3,PTPN12+UBASH3B,combo_seen1,5000,WitnessCell,0.9159602221175639,0.001398550784648634
Norman,3,PTPN12+UBASH3B,combo_seen1,5000,factorized_only,0.8499524350691379,0.0018510429495715761
Norman,3,RHOXF2+SET,combo_seen1,100,WitnessCell,0.9298954569205926,0.043209097066369405
Norman,3,RHOXF2+SET,combo_seen1,100,factorized_only,0.9212223391315572,0.03817153741488446
Norman,3,RHOXF2+SET,combo_seen1,5000,WitnessCell,0.8369463893155955,0.0026361819548919516
Norman,3,RHOXF2+SET,combo_seen1,5000,factorized_only,0.815665034674774,0.0028989076887581612
Norman,3,RHOXF2+ZBTB25,combo_seen1,100,WitnessCell,0.9509801003221826,0.0283530112695228
Norman,3,RHOXF2+ZBTB25,combo_seen1,100,factorized_only,0.9371377654760099,0.05575883148768366
Norman,3,RHOXF2+ZBTB25,combo_seen1,5000,WitnessCell,0.8674416959693831,0.00170197168140245
Norman,3,RHOXF2+ZBTB25,combo_seen1,5000,factorized_only,0.8325685663754206,0.0023707637201243765
Norman,3,SAMD1+UBASH3B,combo_seen1,100,WitnessCell,0.9795930566772076,0.016120892579482654
Norman,3,SAMD1+UBASH3B,combo_seen1,100,factorized_only,0.9602570577490402,0.026471529336405883
Norman,3,SAMD1+UBASH3B,combo_seen1,5000,WitnessCell,0.9052570318125636,0.001176440157104193
Norman,3,SAMD1+UBASH3B,combo_seen1,5000,factorized_only,0.8836920536076027,0.001440499191270912
Norman,3,SNAI1+UBASH3B,combo_seen1,100,WitnessCell,0.9076580640550936,0.009460614898689752
Norman,3,SNAI1+UBASH3B,combo_seen1,100,factorized_only,0.9176250484270837,0.008527018863279967
Norman,3,SNAI1+UBASH3B,combo_seen1,5000,WitnessCell,0.7935232782718044,0.0015642621405889468
Norman,3,SNAI1+UBASH3B,combo_seen1,5000,factorized_only,0.8146009160220089,0.0013962764550764582
Norman,3,UBASH3A+UBASH3B,combo_seen1,100,WitnessCell,0.9245975137271815,0.0126329903827457
Norman,3,UBASH3A+UBASH3B,combo_seen1,100,factorized_only,0.7975060589711251,0.021973957659233944
Norman,3,UBASH3A+UBASH3B,combo_seen1,5000,WitnessCell,0.8384678366623441,0.0011124629544630165
Norman,3,UBASH3A+UBASH3B,combo_seen1,5000,factorized_only,0.7176135103048826,0.0010518469591275564
Norman,3,UBASH3B+ZBTB25,combo_seen1,100,WitnessCell,0.9620542834185233,0.020299251442944498
Norman,3,UBASH3B+ZBTB25,combo_seen1,100,factorized_only,0.9517089096303033,0.04304190253490568
Norman,3,UBASH3B+ZBTB25,combo_seen1,5000,WitnessCell,0.8860043899951375,0.0012331495801020846
Norman,3,UBASH3B+ZBTB25,combo_seen1,5000,factorized_only,0.8685791407433296,0.0015849387196616616
Norman,3,BAK1+BCL2L11,combo_seen2,100,WitnessCell,0.3316176219953457,0.0031722159641327224
Norman,3,BAK1+BCL2L11,combo_seen2,100,factorized_only,0.23077704436359917,0.0034554290667399984
Norman,3,BAK1+BCL2L11,combo_seen2,5000,WitnessCell,-0.06653419222268461,0.0014297379454707832
Norman,3,BAK1+BCL2L11,combo_seen2,5000,factorized_only,-0.04194152581232083,0.0013804854680500047
Norman,3,BCL2L11+TGFBR2,combo_seen2,100,WitnessCell,0.8234625526769371,0.005765118409628325
Norman,3,BCL2L11+TGFBR2,combo_seen2,100,factorized_only,0.7897521805072887,0.0067013485515667
Norman,3,BCL2L11+TGFBR2,combo_seen2,5000,WitnessCell,0.44574846547330915,0.0009951250305342443
Norman,3,BCL2L11+TGFBR2,combo_seen2,5000,factorized_only,0.4233208511702038,0.000926744542413849
Norman,3,CBL+PTPN9,combo_seen2,100,WitnessCell,0.9505991326893304,0.01574683367147722
Norman,3,CBL+PTPN9,combo_seen2,100,factorized_only,0.9357582871047444,0.02956681626169269
Norman,3,CBL+PTPN9,combo_seen2,5000,WitnessCell,0.8772110665603273,0.001139668276730982
Norman,3,CBL+PTPN9,combo_seen2,5000,factorized_only,0.8425981844291899,0.0014340024284385624
Norman,3,CEBPA+CEBPE,combo_seen2,100,WitnessCell,0.9818409150881504,0.031256127883498006
Norman,3,CEBPA+CEBPE,combo_seen2,100,factorized_only,0.9896585471237421,0.05852630821990333
Norman,3,CEBPA+CEBPE,combo_seen2,5000,WitnessCell,0.9525749365823618,0.0029092003407634407
Norman,3,CEBPA+CEBPE,combo_seen2,5000,factorized_only,0.9603723791551168,0.005527607008636092
Norman,3,CEBPA+ZC3HAV1,combo_seen2,100,WitnessCell,0.9849109336018488,0.017523041017026994
Norman,3,CEBPA+ZC3HAV1,combo_seen2,100,factorized_only,0.9910594319456942,0.011903269611546467
Norman,3,CEBPA+ZC3HAV1,combo_seen2,5000,WitnessCell,0.9472076806144055,0.0019509861279458363
Norman,3,CEBPA+ZC3HAV1,combo_seen2,5000,factorized_only,0.9469463021954694,0.001986615849822408
Norman,3,CEBPE+FOSB,combo_seen2,100,WitnessCell,0.9694726820213132,0.06237383968270922
Norman,3,CEBPE+FOSB,combo_seen2,100,factorized_only,0.9848604097302394,0.016739769342524257
Norman,3,CEBPE+FOSB,combo_seen2,5000,WitnessCell,0.9087080676969765,0.003325802809966666
Norman,3,CEBPE+FOSB,combo_seen2,5000,factorized_only,0.9393039204907607,0.0017507416834461012
Norman,3,CEBPE+KLF1,combo_seen2,100,WitnessCell,0.922886602950661,0.012538924958816651
Norman,3,CEBPE+KLF1,combo_seen2,100,factorized_only,0.885401628663337,0.030348397174666863
Norman,3,CEBPE+KLF1,combo_seen2,5000,WitnessCell,0.8031556062902074,0.0012651694485108667
Norman,3,CEBPE+KLF1,combo_seen2,5000,factorized_only,0.7074496979082339,0.003982677470421092
Norman,3,CEBPE+PTPN12,combo_seen2,100,WitnessCell,0.9724741662879259,0.004149145740981245
Norman,3,CEBPE+PTPN12,combo_seen2,100,factorized_only,0.9436928836298005,0.040161291826103056
Norman,3,CEBPE+PTPN12,combo_seen2,5000,WitnessCell,0.9106362111529166,0.0004996180000666481
Norman,3,CEBPE+PTPN12,combo_seen2,5000,factorized_only,0.8650598705684621,0.002990723506430205
Norman,3,CEBPE+SPI1,combo_seen2,100,WitnessCell,0.9738211280358264,0.0883954453966014
Norman,3,CEBPE+SPI1,combo_seen2,100,factorized_only,0.9818614394671091,0.03275759286487273
Norman,3,CEBPE+SPI1,combo_seen2,5000,WitnessCell,0.9197918198228435,0.004543466076496682
Norman,3,CEBPE+SPI1,combo_seen2,5000,factorized_only,0.9397539815729664,0.002839709989740445
Norman,3,COL2A1+KLF1,combo_seen2,100,WitnessCell,0.946884484661804,0.016917573168288454
Norman,3,COL2A1+KLF1,combo_seen2,100,factorized_only,0.9426715253705178,0.015360722607716704
Norman,3,COL2A1+KLF1,combo_seen2,5000,WitnessCell,0.8476613135267793,0.001487127902122924
Norman,3,COL2A1+KLF1,combo_seen2,5000,factorized_only,0.8593495660873391,0.0014983726528745552
Norman,3,ETS2+IGDCC3,combo_seen2,100,WitnessCell,0.9287374476146659,0.008748701797746979
Norman,3,ETS2+IGDCC3,combo_seen2,100,factorized_only,0.9479696390523686,0.008507229808471113
Norman,3,ETS2+IGDCC3,combo_seen2,5000,WitnessCell,0.7787757983179382,0.0012639050836332967
Norman,3,ETS2+IGDCC3,combo_seen2,5000,factorized_only,0.8348086282139373,0.0011714769054100788
Norman,3,ETS2+PRTG,combo_seen2,100,WitnessCell,0.9272810410132759,0.010904421223542928
Norman,3,ETS2+PRTG,combo_seen2,100,factorized_only,0.9474760635935509,0.008550887620034671
Norman,3,ETS2+PRTG,combo_seen2,5000,WitnessCell,0.7900252875086529,0.0012846826113596028
Norman,3,ETS2+PRTG,combo_seen2,5000,factorized_only,0.844708538847221,0.0010976069760207082
Norman,3,FOXA1+FOXA3,combo_seen2,100,WitnessCell,0.9710269010290657,0.01882794053729301
