seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
104,estimated_witness,2.0,0.75,3.0,0.29247124122174467
104,estimated_witness,0.25,1.0,1.0,0.29324561731882004
104,estimated_witness,4.0,1.0,1.0,0.29491074944324736
104,estimated_witness,4.0,0.75,3.0,0.29584617607681435
104,estimated_witness,0.5,0.9,3.0,0.30273960373952047
104,estimated_witness,1.0,0.9,3.0,0.3047147434711543
104,estimated_witness,0.25,0.9,3.0,0.30901051285883147
104,estimated_witness,0.25,0.0,10.0,0.30940777001372227
104,estimated_witness,2.0,0.9,3.0,0.31008984841459547
104,estimated_witness,4.0,0.1,10.0,0.31078952120956443
104,estimated_witness,2.0,0.1,10.0,0.3115383268671787
104,estimated_witness,0.5,0.1,10.0,0.31170367738873456
104,estimated_witness,1.0,0.1,10.0,0.31175972964292137
104,estimated_witness,0.25,0.1,10.0,0.3118401074762495
104,estimated_witness,4.0,0.25,10.0,0.3157392083316409
104,estimated_witness,4.0,0.9,3.0,0.31574366097959533
104,estimated_witness,0.5,1.0,3.0,0.315901115651744
104,estimated_witness,0.5,0.25,10.0,0.3161272802893956
104,estimated_witness,0.25,0.25,10.0,0.31638631158567915
104,estimated_witness,1.0,0.25,10.0,0.3165127807585082
104,estimated_witness,2.0,0.25,10.0,0.3165514248230478
104,estimated_witness,1.0,1.0,3.0,0.3178071091913503
104,estimated_witness,0.25,1.0,3.0,0.3241253718064987
104,estimated_witness,2.0,1.0,3.0,0.3245185904706294
104,estimated_witness,0.5,0.5,10.0,0.32529515322589964
104,estimated_witness,0.25,0.5,10.0,0.3259602135702156
104,estimated_witness,1.0,0.5,10.0,0.3262011442921722
104,estimated_witness,4.0,0.5,10.0,0.32668058111206294
104,estimated_witness,2.0,0.5,10.0,0.3269625582009155
104,estimated_witness,4.0,1.0,3.0,0.3324559311452004
104,estimated_witness,0.5,0.75,10.0,0.336419843084542
104,estimated_witness,1.0,0.75,10.0,0.3377018437865568
104,estimated_witness,0.25,0.75,10.0,0.3378790710396337
104,estimated_witness,2.0,0.75,10.0,0.33933196828680484
104,estimated_witness,4.0,0.75,10.0,0.33995895280900873
104,estimated_witness,0.5,0.9,10.0,0.3440796305006935
104,estimated_witness,1.0,0.9,10.0,0.34552679796823305
104,estimated_witness,0.25,0.9,10.0,0.34621960435663546
104,estimated_witness,2.0,0.9,10.0,0.34775828760060445
104,estimated_witness,4.0,0.9,10.0,0.34911013137871105
104,estimated_witness,0.5,1.0,10.0,0.3496382374560862
104,estimated_witness,1.0,1.0,10.0,0.3511738380966167
104,estimated_witness,0.25,1.0,10.0,0.35232402933827195
104,estimated_witness,2.0,1.0,10.0,0.3538496026096039
104,estimated_witness,4.0,1.0,10.0,0.3557736262188029
104,geometry_only,0.25,0.0,0.3,0.19513411848132067
104,geometry_only,0.25,0.0,1.0,0.19963638068885126
104,geometry_only,0.25,0.0,0.1,0.221680841667343
104,geometry_only,0.25,0.0,3.0,0.24451256241291727
104,geometry_only,0.25,0.0,0.03,0.2597382987713848
104,geometry_only,0.25,0.0,10.0,0.30940777001372227
105,estimated_witness,4.0,0.5,0.1,0.1223348249924125
105,estimated_witness,4.0,0.75,0.1,0.12437242894727786
105,estimated_witness,2.0,0.5,0.1,0.1263602879594768
105,estimated_witness,2.0,0.25,0.1,0.12922132906661332
105,estimated_witness,1.0,0.25,0.1,0.12956876952471277
105,estimated_witness,0.5,0.25,0.1,0.12996831585463223
105,estimated_witness,4.0,0.5,0.3,0.13014813833165742
105,estimated_witness,2.0,0.25,0.3,0.13077751195479326
105,estimated_witness,4.0,0.25,0.1,0.13106987555610813
105,estimated_witness,1.0,0.25,0.3,0.13173550958773542
105,estimated_witness,4.0,0.75,0.03,0.13173861222651145
105,estimated_witness,4.0,0.25,0.3,0.13181210283765304
105,estimated_witness,0.25,0.25,0.1,0.13218390460140922
105,estimated_witness,1.0,0.5,0.1,0.1322716436811984
105,estimated_witness,2.0,0.5,0.3,0.132716516783331
105,estimated_witness,4.0,0.5,0.03,0.13287502576092727
105,estimated_witness,0.25,0.25,0.03,0.1333619930156522
105,estimated_witness,0.5,0.25,0.3,0.13405593988235645
105,estimated_witness,0.5,0.25,0.03,0.13408178986728245
105,estimated_witness,1.0,0.1,0.3,0.13460193377123977
105,estimated_witness,0.5,0.1,0.3,0.1349536209326386
105,estimated_witness,2.0,0.75,0.1,0.13515745228262713
105,estimated_witness,2.0,0.1,0.3,0.13548631386422108
105,estimated_witness,2.0,0.5,0.03,0.1359643150939002
105,estimated_witness,0.25,0.1,0.3,0.13651568558611143
105,estimated_witness,0.5,0.1,0.1,0.13708810363496807
105,estimated_witness,4.0,0.1,0.3,0.13715120236401906
105,estimated_witness,4.0,0.9,0.1,0.13725083492609996
105,estimated_witness,0.5,0.5,0.1,0.13748893558878278
105,estimated_witness,1.0,0.5,0.03,0.13752473228634676
105,estimated_witness,0.25,0.25,0.3,0.13755077532740614
105,estimated_witness,0.25,0.1,0.1,0.13809982945124297
105,estimated_witness,1.0,0.1,0.1,0.13814871645791257
105,estimated_witness,0.5,0.5,0.03,0.13819287838589706
105,estimated_witness,1.0,0.25,0.03,0.13840988596182266
105,estimated_witness,1.0,0.5,0.3,0.1388656626264426
105,estimated_witness,4.0,0.9,0.03,0.1392254043267888
105,estimated_witness,4.0,0.75,0.3,0.13960089128294603
105,estimated_witness,2.0,0.1,0.1,0.14063674383443028
105,estimated_witness,2.0,0.25,0.03,0.14112831505035736
105,estimated_witness,2.0,0.75,0.03,0.14162655803002266
105,estimated_witness,0.25,0.5,0.03,0.1425042133375436
105,estimated_witness,0.25,0.0,0.3,0.1428456029793865
105,estimated_witness,4.0,0.25,0.03,0.14384745678862795
105,estimated_witness,0.25,0.5,0.1,0.14423306415336903
105,estimated_witness,4.0,0.1,0.1,0.14475645214856678
105,estimated_witness,0.25,0.1,0.03,0.14532803620932025
105,estimated_witness,0.5,0.5,0.3,0.1463126779710888
105,estimated_witness,0.5,0.1,0.03,0.146782389897453
105,estimated_witness,2.0,0.75,0.3,0.14694202255021782
105,estimated_witness,1.0,0.75,0.1,0.14935469673766658
105,estimated_witness,1.0,0.75,0.03,0.15155610406026856
105,estimated_witness,1.0,0.1,0.03,0.15173615541738386
105,estimated_witness,2.0,0.9,0.1,0.15301981168275403
105,estimated_witness,0.25,0.0,1.0,0.1536641155525417
105,estimated_witness,0.25,0.5,0.3,0.1541454525905592
105,estimated_witness,1.0,0.1,1.0,0.15415124803941238
105,estimated_witness,2.0,0.1,1.0,0.1544056028802188
105,estimated_witness,0.5,0.1,1.0,0.15458991752103457
105,estimated_witness,4.0,0.1,1.0,0.15485682910829976
105,estimated_witness,0.25,0.1,1.0,0.15571293178174467
105,estimated_witness,2.0,0.9,0.03,0.15588249060725967
105,estimated_witness,2.0,0.1,0.03,0.1567168923702984
105,estimated_witness,2.0,0.25,1.0,0.15739934563683752
105,estimated_witness,4.0,0.25,1.0,0.15761581392398147
105,estimated_witness,1.0,0.25,1.0,0.1582975053027742
105,estimated_witness,4.0,0.9,0.3,0.15839758654227762
105,estimated_witness,0.5,0.25,1.0,0.16033274207548645
105,estimated_witness,1.0,0.75,0.3,0.1603497877101133
105,estimated_witness,0.5,0.75,0.03,0.1628849598137521
105,estimated_witness,0.25,0.0,0.1,0.16306530910469635
105,estimated_witness,0.25,0.25,1.0,0.16307901935944766
105,estimated_witness,4.0,0.1,0.03,0.16324987950435108
105,estimated_witness,0.5,0.75,0.1,0.16431580096841447
105,estimated_witness,4.0,0.5,1.0,0.16672331056646902
105,estimated_witness,2.0,0.5,1.0,0.16773291836451887
105,estimated_witness,2.0,0.9,0.3,0.1682941268201712
105,estimated_witness,1.0,0.5,1.0,0.17208677785586843
105,estimated_witness,1.0,0.9,0.1,0.1745170201124978
105,estimated_witness,1.0,0.9,0.03,0.1750813526435866
105,estimated_witness,0.5,0.75,0.3,0.17639902546312725
105,estimated_witness,0.25,0.75,0.03,0.177145400889557
105,estimated_witness,0.5,0.5,1.0,0.17847461737596074
105,estimated_witness,0.25,0.75,0.1,0.18030307655669997
105,estimated_witness,4.0,1.0,0.1,0.18121485110093757
105,estimated_witness,0.25,0.5,1.0,0.1849279922718894
105,estimated_witness,4.0,0.75,1.0,0.18560937182289594
105,estimated_witness,1.0,0.9,0.3,0.18687072304971597
105,estimated_witness,2.0,0.75,1.0,0.18791947683724497
105,estimated_witness,4.0,1.0,0.3,0.19177945005328131
105,estimated_witness,0.25,0.75,0.3,0.19217656611016243
105,estimated_witness,2.0,1.0,0.1,0.1928682337142418
105,estimated_witness,4.0,1.0,0.03,0.19467492391204191
105,estimated_witness,0.5,0.9,0.03,0.19658685199280565
105,estimated_witness,1.0,0.75,1.0,0.19702884707250648
105,estimated_witness,0.5,0.9,0.1,0.19850602251989002
105,estimated_witness,0.25,0.0,3.0,0.19914286015759164
105,estimated_witness,2.0,1.0,0.3,0.19953846687475196
105,estimated_witness,4.0,0.1,3.0,0.20248036570158393
105,estimated_witness,1.0,0.1,3.0,0.2024854850380854
105,estimated_witness,2.0,0.1,3.0,0.20259238953905714
105,estimated_witness,0.5,0.1,3.0,0.20265780859191349
105,estimated_witness,0.25,0.1,3.0,0.2033342962399585
105,estimated_witness,0.25,0.0,0.03,0.2038993236992345
105,estimated_witness,2.0,1.0,0.03,0.20427410318203595
105,estimated_witness,4.0,0.9,1.0,0.2064750721356073
105,estimated_witness,2.0,0.9,1.0,0.20867147795013516
105,estimated_witness,4.0,0.25,3.0,0.20911610176124995
105,estimated_witness,2.0,0.25,3.0,0.2092641395733179
105,estimated_witness,1.0,0.25,3.0,0.20977686968864942
105,estimated_witness,0.5,0.75,1.0,0.21017620452380167
105,estimated_witness,0.5,0.9,0.3,0.21036414690546065
105,estimated_witness,0.5,0.25,3.0,0.21084325767973053
105,estimated_witness,0.25,0.25,3.0,0.2124161356582492
105,estimated_witness,1.0,1.0,0.1,0.21353232156029267
105,estimated_witness,1.0,1.0,0.3,0.21889128484870546
105,estimated_witness,1.0,1.0,0.03,0.2207215574463635
105,estimated_witness,1.0,0.9,1.0,0.22093285845203448
105,estimated_witness,0.25,0.9,0.03,0.22109797849366897
105,estimated_witness,0.25,0.75,1.0,0.222792334629237
105,estimated_witness,4.0,0.5,3.0,0.2233204697280039
105,estimated_witness,2.0,0.5,3.0,0.22349151287090682
105,estimated_witness,0.25,0.9,0.1,0.22406096476443357
105,estimated_witness,1.0,0.5,3.0,0.2259221276296435
105,estimated_witness,4.0,1.0,1.0,0.22872090884774252
105,estimated_witness,2.0,1.0,1.0,0.22938294891600486
105,estimated_witness,0.5,0.5,3.0,0.22976705758521254
105,estimated_witness,0.25,0.5,3.0,0.23363585001169918
105,estimated_witness,0.25,0.9,0.3,0.2343614141199639
105,estimated_witness,0.5,0.9,1.0,0.2397413059904475
105,estimated_witness,0.5,1.0,0.1,0.240087710840486
105,estimated_witness,0.5,1.0,0.03,0.2418289299126948
105,estimated_witness,2.0,0.75,3.0,0.24294910270100786
105,estimated_witness,4.0,0.75,3.0,0.24318331544349117
105,estimated_witness,1.0,1.0,1.0,0.24328654212213766
105,estimated_witness,0.5,1.0,0.3,0.246798876995553
105,estimated_witness,1.0,0.75,3.0,0.24790450164856984
105,estimated_witness,0.5,0.75,3.0,0.2559486681972663
105,estimated_witness,2.0,0.9,3.0,0.2582373057074128
105,estimated_witness,0.25,0.9,1.0,0.258405474445262
105,estimated_witness,4.0,0.9,3.0,0.2592335757449253
105,estimated_witness,0.25,0.75,3.0,0.26357367288685835
105,estimated_witness,1.0,0.9,3.0,0.2648895549488284
105,estimated_witness,0.25,0.0,10.0,0.2654207687249556
105,estimated_witness,0.5,1.0,1.0,0.26662675351699966
105,estimated_witness,4.0,0.1,10.0,0.26684605226411123
105,estimated_witness,2.0,0.1,10.0,0.2677390329278199
105,estimated_witness,1.0,0.1,10.0,0.26815381128315807
105,estimated_witness,0.5,0.1,10.0,0.26838222276352086
105,estimated_witness,0.25,0.1,10.0,0.2687748121392785
105,estimated_witness,2.0,1.0,3.0,0.27051080470343036
105,estimated_witness,4.0,0.25,10.0,0.2713683314538287
105,estimated_witness,4.0,1.0,3.0,0.2724273292759505
105,estimated_witness,2.0,0.25,10.0,0.27261110376394065
105,estimated_witness,0.25,1.0,0.03,0.273174462000532
105,estimated_witness,1.0,0.25,10.0,0.2734359264451247
105,estimated_witness,0.25,1.0,0.1,0.27354988010290454
105,estimated_witness,0.5,0.25,10.0,0.27404250098325655
105,estimated_witness,0.25,0.25,10.0,0.27486300102585953
105,estimated_witness,0.5,0.9,3.0,0.2762662240133056
105,estimated_witness,1.0,1.0,3.0,0.2783126176392274
105,estimated_witness,0.25,1.0,0.3,0.2786360698543552
105,estimated_witness,4.0,0.5,10.0,0.28102566688231245
105,estimated_witness,2.0,0.5,10.0,0.28230786520663925
105,estimated_witness,1.0,0.5,10.0,0.28395358873401033
105,estimated_witness,0.5,0.5,10.0,0.28564085759128427
105,estimated_witness,0.25,0.9,3.0,0.28720500468210847
105,estimated_witness,0.25,0.5,10.0,0.2873279283696249
105,estimated_witness,0.25,1.0,1.0,0.2911267775607609
105,estimated_witness,0.5,1.0,3.0,0.2923362688871107
105,estimated_witness,4.0,0.75,10.0,0.29248069397824134
105,estimated_witness,2.0,0.75,10.0,0.2935281767213267
105,estimated_witness,1.0,0.75,10.0,0.29618502604662555
105,estimated_witness,0.5,0.75,10.0,0.29947732609599803
105,estimated_witness,4.0,0.9,10.0,0.3002500241685588
105,estimated_witness,2.0,0.9,10.0,0.3010369945262642
105,estimated_witness,0.25,0.75,10.0,0.30246722432937645
105,estimated_witness,1.0,0.9,10.0,0.3043698019589245
105,estimated_witness,4.0,1.0,10.0,0.30584797216644954
105,estimated_witness,0.25,1.0,3.0,0.30613798241962226
105,estimated_witness,2.0,1.0,10.0,0.30640306993595007
105,estimated_witness,0.5,0.9,10.0,0.3088565679325981
105,estimated_witness,1.0,1.0,10.0,0.31021004583433837
105,estimated_witness,0.25,0.9,10.0,0.31288360664015996
105,estimated_witness,0.5,1.0,10.0,0.31559005524831574
105,estimated_witness,0.25,1.0,10.0,0.32042905942829814
105,geometry_only,0.25,0.0,0.3,0.1428456029793865
105,geometry_only,0.25,0.0,1.0,0.1536641155525417
105,geometry_only,0.25,0.0,0.1,0.16306530910469635
105,geometry_only,0.25,0.0,3.0,0.19914286015759164
105,geometry_only,0.25,0.0,0.03,0.2038993236992345
105,geometry_only,0.25,0.0,10.0,0.2654207687249556
106,estimated_witness,2.0,0.9,0.1,0.16282382574052606
106,estimated_witness,4.0,0.9,0.1,0.16393233890117162
106,estimated_witness,2.0,0.9,0.03,0.16508394029550605
106,estimated_witness,4.0,0.9,0.03,0.1682978233976223
106,estimated_witness,2.0,0.75,0.1,0.16998021521202067
106,estimated_witness,1.0,0.75,0.1,0.1702327275019784
106,estimated_witness,1.0,0.9,0.03,0.17100807775630952
106,estimated_witness,1.0,0.9,0.1,0.17116285084745142
106,estimated_witness,1.0,0.75,0.03,0.17503939700581736
106,estimated_witness,2.0,0.75,0.3,0.17605335929743068
106,estimated_witness,4.0,0.75,0.1,0.17782604872488195
106,estimated_witness,2.0,0.9,0.3,0.17826756644221553
106,estimated_witness,1.0,0.75,0.3,0.17833963739094297
106,estimated_witness,2.0,1.0,0.1,0.17935580439041174
106,estimated_witness,4.0,0.75,0.3,0.180759502108745
106,estimated_witness,4.0,0.9,0.3,0.18150053322170226
106,estimated_witness,4.0,1.0,0.1,0.18197682640703483
106,estimated_witness,0.5,0.75,0.03,0.18215180699760145
106,estimated_witness,0.5,0.75,0.1,0.1823514749096253
106,estimated_witness,2.0,0.75,0.03,0.18236025715723206
106,estimated_witness,1.0,0.9,0.3,0.18400156667501136
106,estimated_witness,1.0,0.5,0.3,0.1855620360404668
106,estimated_witness,1.0,1.0,0.1,0.18760455965036163
106,estimated_witness,1.0,0.5,0.1,0.1879474345546636
106,estimated_witness,0.5,0.5,0.1,0.18823665792770217
106,estimated_witness,2.0,0.5,0.3,0.1889036434669635
106,estimated_witness,0.5,0.9,0.03,0.1898262705854428
106,estimated_witness,2.0,1.0,0.03,0.19005293405186283
106,estimated_witness,0.5,0.5,0.3,0.1903366435163664
106,estimated_witness,0.5,0.75,0.3,0.19089424621022974
106,estimated_witness,2.0,1.0,0.3,0.19131826891192538
106,estimated_witness,0.5,0.9,0.1,0.19181215133295926
106,estimated_witness,1.0,1.0,0.03,0.19189547410324237
106,estimated_witness,0.5,0.5,0.03,0.1929930098241401
106,estimated_witness,4.0,0.5,0.3,0.19653831567361613
106,estimated_witness,4.0,1.0,0.03,0.19680358432811806
106,estimated_witness,4.0,1.0,0.3,0.1969685690059371
106,estimated_witness,1.0,1.0,0.3,0.197082120557612
106,estimated_witness,0.25,0.5,0.1,0.19791063092704006
106,estimated_witness,2.0,0.5,0.1,0.19878490744449354
106,estimated_witness,0.25,0.5,0.03,0.19901534822387865
106,estimated_witness,4.0,0.75,0.03,0.19906552691997073
106,estimated_witness,0.25,0.75,0.03,0.20011507469823475
106,estimated_witness,0.25,0.5,0.3,0.20079487173316732
106,estimated_witness,1.0,0.5,0.03,0.20122993654081398
106,estimated_witness,0.25,0.75,0.1,0.20178835953419494
106,estimated_witness,0.5,0.9,0.3,0.20196937248489064
106,estimated_witness,1.0,0.5,1.0,0.20296617245370807
106,estimated_witness,2.0,0.5,1.0,0.20319571541757542
106,estimated_witness,2.0,0.75,1.0,0.20503314539586617
106,estimated_witness,1.0,0.75,1.0,0.20629305921718522
106,estimated_witness,4.0,0.5,1.0,0.20643533914508047
106,estimated_witness,0.5,0.25,0.3,0.20753179688398607
106,estimated_witness,0.5,0.5,1.0,0.20773256455050193
106,estimated_witness,1.0,0.25,0.3,0.20821502501502023
106,estimated_witness,1.0,0.25,1.0,0.20834007733463533
106,estimated_witness,0.25,0.75,0.3,0.20901559688684146
106,estimated_witness,4.0,0.75,1.0,0.2091929959663055
106,estimated_witness,2.0,0.25,1.0,0.20926180762411475
106,estimated_witness,0.5,0.25,1.0,0.2098981989468275
106,estimated_witness,0.5,1.0,0.1,0.2106104329975359
106,estimated_witness,0.5,1.0,0.03,0.21109180679411862
106,estimated_witness,4.0,0.25,1.0,0.21133126029441063
106,estimated_witness,0.25,0.25,0.3,0.2117897313830003
106,estimated_witness,2.0,0.9,1.0,0.212319372714018
106,estimated_witness,0.25,0.25,1.0,0.21321718419349764
106,estimated_witness,2.0,0.25,0.3,0.21401416711671592
106,estimated_witness,1.0,0.9,1.0,0.21424436710520853
106,estimated_witness,4.0,0.5,0.1,0.21466342152393292
106,estimated_witness,1.0,0.1,1.0,0.21534384076557647
106,estimated_witness,0.5,0.75,1.0,0.215367205808528
106,estimated_witness,0.25,0.5,1.0,0.21540588059861623
106,estimated_witness,0.5,0.1,1.0,0.2156652709847503
106,estimated_witness,2.0,0.1,1.0,0.2159209632677214
106,estimated_witness,4.0,0.1,1.0,0.2167396607911324
106,estimated_witness,0.25,0.1,1.0,0.21679197504336992
106,estimated_witness,0.25,0.9,0.03,0.21683242763302438
106,estimated_witness,0.5,0.25,0.1,0.2176933077782198
106,estimated_witness,0.5,1.0,0.3,0.21783404404652337
106,estimated_witness,4.0,0.9,1.0,0.2179446841533159
106,estimated_witness,0.25,0.9,0.1,0.21880115121882726
106,estimated_witness,0.25,0.25,0.1,0.21970471786981993
106,estimated_witness,4.0,0.25,0.3,0.22128048080470752
106,estimated_witness,0.25,0.0,1.0,0.2217886264891872
106,estimated_witness,2.0,1.0,1.0,0.2218052172060295
106,estimated_witness,1.0,1.0,1.0,0.22351819157880637
106,estimated_witness,2.0,0.5,0.03,0.22389854247617377
106,estimated_witness,1.0,0.25,0.1,0.2254386876693636
106,estimated_witness,0.25,0.9,0.3,0.22616270487796766
106,estimated_witness,0.5,0.9,1.0,0.22642426572264507
106,estimated_witness,0.25,0.25,0.03,0.2277959148706683
106,estimated_witness,0.25,0.75,1.0,0.22856829318621427
106,estimated_witness,4.0,1.0,1.0,0.22981660444469112
106,estimated_witness,4.0,0.1,3.0,0.22993613978718408
106,estimated_witness,0.5,0.1,0.3,0.23013198997670703
106,estimated_witness,2.0,0.1,3.0,0.23036211304825352
106,estimated_witness,1.0,0.1,3.0,0.23070628944077942
106,estimated_witness,2.0,0.25,3.0,0.23097955484322183
106,estimated_witness,4.0,0.25,3.0,0.23098137973300129
106,estimated_witness,0.5,0.1,3.0,0.23110510218994187
106,estimated_witness,0.25,0.0,3.0,0.23113420157988185
106,estimated_witness,0.5,0.25,0.03,0.23121795223872985
106,estimated_witness,0.25,0.1,0.3,0.23131143260945816
106,estimated_witness,1.0,0.25,3.0,0.23139409751912987
106,estimated_witness,0.25,0.1,3.0,0.23170812257193374
106,estimated_witness,1.0,0.1,0.3,0.23181034204708872
106,estimated_witness,0.5,0.25,3.0,0.23256053307818006
106,estimated_witness,0.25,0.25,3.0,0.23427585479225507
106,estimated_witness,2.0,0.5,3.0,0.23450777163883163
106,estimated_witness,1.0,0.5,3.0,0.23507057652969773
106,estimated_witness,4.0,0.5,3.0,0.23558288592518906
106,estimated_witness,2.0,0.1,0.3,0.2357879383108736
106,estimated_witness,0.5,1.0,1.0,0.23792828638075755
106,estimated_witness,0.5,0.5,3.0,0.23800971790183936
106,estimated_witness,4.0,0.1,0.3,0.23995098195360928
106,estimated_witness,2.0,0.25,0.1,0.24110159124831854
106,estimated_witness,2.0,0.75,3.0,0.24176057353054672
106,estimated_witness,0.25,0.5,3.0,0.24221994788985415
106,estimated_witness,0.25,1.0,0.03,0.24223962518262734
106,estimated_witness,0.25,1.0,0.1,0.24228192897340514
106,estimated_witness,1.0,0.75,3.0,0.2424941774419486
106,estimated_witness,0.25,0.9,1.0,0.2441038886308837
106,estimated_witness,4.0,0.75,3.0,0.24435694642747352
106,estimated_witness,0.25,1.0,0.3,0.2468998204235652
106,estimated_witness,0.5,0.75,3.0,0.2477459915984285
106,estimated_witness,2.0,0.9,3.0,0.24857718375918417
106,estimated_witness,1.0,0.9,3.0,0.24930663364058758
106,estimated_witness,1.0,0.25,0.03,0.24950721718912053
106,estimated_witness,4.0,0.9,3.0,0.252552699161915
106,estimated_witness,4.0,0.5,0.03,0.25264355443894887
106,estimated_witness,2.0,1.0,3.0,0.254512020880022
106,estimated_witness,1.0,1.0,3.0,0.25511959101511217
106,estimated_witness,0.25,0.0,0.3,0.25526246972601724
106,estimated_witness,0.25,0.75,3.0,0.2552867530174081
106,estimated_witness,0.25,0.1,0.1,0.2558913016185958
106,estimated_witness,0.5,0.9,3.0,0.2562455643966288
106,estimated_witness,0.5,0.1,0.1,0.25678978230293115
106,estimated_witness,4.0,0.25,0.1,0.2569851339485829
106,estimated_witness,0.25,1.0,1.0,0.2595142984624192
106,estimated_witness,4.0,1.0,3.0,0.2597658853485813
106,estimated_witness,4.0,0.1,10.0,0.26218492555862294
106,estimated_witness,2.0,0.1,10.0,0.26326471395223766
106,estimated_witness,4.0,0.25,10.0,0.2632722020219451
106,estimated_witness,0.5,1.0,3.0,0.2633368642246467
106,estimated_witness,0.25,0.0,10.0,0.2634696084364149
106,estimated_witness,1.0,0.1,10.0,0.26408885985627234
106,estimated_witness,0.5,0.1,10.0,0.264529768165123
106,estimated_witness,2.0,0.25,10.0,0.26465399097228387
106,estimated_witness,1.0,0.1,0.1,0.26467324782660095
106,estimated_witness,0.25,0.1,10.0,0.26486996063431906
106,estimated_witness,1.0,0.25,10.0,0.26591517997333375
106,estimated_witness,0.25,0.9,3.0,0.26636424970709366
106,estimated_witness,0.5,0.25,10.0,0.26680980273132837
106,estimated_witness,4.0,0.5,10.0,0.2673982319828874
106,estimated_witness,0.25,0.25,10.0,0.267598834589015
106,estimated_witness,2.0,0.5,10.0,0.26852942350464826
106,estimated_witness,1.0,0.5,10.0,0.2700688117663585
106,estimated_witness,0.5,0.5,10.0,0.2717578009639081
106,estimated_witness,4.0,0.75,10.0,0.27302943670427815
106,estimated_witness,0.25,0.5,10.0,0.273464468119816
106,estimated_witness,2.0,0.75,10.0,0.2735815452644272
106,estimated_witness,0.25,0.1,0.03,0.2750507701317957
106,estimated_witness,1.0,0.75,10.0,0.27525233003051114
106,estimated_witness,0.25,1.0,3.0,0.27553482549851566
106,estimated_witness,2.0,0.1,0.1,0.27615190358810965
106,estimated_witness,4.0,0.9,10.0,0.27705768490506816
106,estimated_witness,2.0,0.9,10.0,0.2771481969280814
106,estimated_witness,0.5,0.75,10.0,0.27789571428103677
106,estimated_witness,2.0,0.25,0.03,0.27853777282860437
106,estimated_witness,1.0,0.9,10.0,0.2788628125361985
106,estimated_witness,2.0,1.0,10.0,0.27976525204092995
106,estimated_witness,4.0,1.0,10.0,0.28003238934487484
106,estimated_witness,0.25,0.75,10.0,0.28081876113386556
106,estimated_witness,0.5,0.1,0.03,0.28092584531742837
106,estimated_witness,1.0,1.0,10.0,0.28149559064078983
106,estimated_witness,0.5,0.9,10.0,0.2821628611925597
106,estimated_witness,0.5,1.0,10.0,0.2852708643073097
106,estimated_witness,4.0,0.1,0.1,0.28580118618994854
106,estimated_witness,0.25,0.9,10.0,0.28597005182044366
106,estimated_witness,0.25,1.0,10.0,0.2897373640022734
106,estimated_witness,1.0,0.1,0.03,0.29897973373575065
106,estimated_witness,4.0,0.25,0.03,0.30693102510162223
106,estimated_witness,0.25,0.0,0.1,0.3121670961411139
106,estimated_witness,2.0,0.1,0.03,0.3222796286870272
106,estimated_witness,4.0,0.1,0.03,0.33973441300903867
106,estimated_witness,0.25,0.0,0.03,0.36746748931420986
106,geometry_only,0.25,0.0,1.0,0.2217886264891872
106,geometry_only,0.25,0.0,3.0,0.23113420157988185
106,geometry_only,0.25,0.0,0.3,0.25526246972601724
106,geometry_only,0.25,0.0,10.0,0.2634696084364149
106,geometry_only,0.25,0.0,0.1,0.3121670961411139
106,geometry_only,0.25,0.0,0.03,0.36746748931420986
107,estimated_witness,0.5,0.5,0.1,0.17424279804664045
107,estimated_witness,1.0,0.75,0.1,0.1759908419238183
107,estimated_witness,1.0,0.5,0.1,0.17609112218593603
107,estimated_witness,2.0,0.75,0.1,0.17643508129635868
107,estimated_witness,4.0,0.75,0.1,0.17870658400923178
107,estimated_witness,0.25,0.5,0.1,0.17871436482554837
107,estimated_witness,0.5,0.5,0.03,0.17873747296034834
107,estimated_witness,0.5,0.5,0.3,0.1795063846835124
107,estimated_witness,0.5,0.75,0.1,0.1798312987941291
107,estimated_witness,1.0,0.75,0.03,0.1800440318261756
107,estimated_witness,1.0,0.5,0.3,0.1800693662805197
107,estimated_witness,0.25,0.5,0.03,0.18011223429958942
107,estimated_witness,2.0,0.9,0.1,0.18025323189975762
107,estimated_witness,2.0,0.5,0.1,0.18098657739607163
107,estimated_witness,4.0,0.9,0.1,0.18102546758665897
107,estimated_witness,2.0,0.9,0.03,0.18123991838905615
107,estimated_witness,0.5,0.75,0.03,0.18170605425573014
107,estimated_witness,4.0,0.9,0.03,0.18229253066598117
107,estimated_witness,2.0,0.75,0.03,0.18253786513379788
107,estimated_witness,0.5,0.25,0.1,0.18255522659317078
107,estimated_witness,1.0,0.9,0.1,0.18274395879295202
107,estimated_witness,2.0,0.5,0.3,0.18293259771376777
107,estimated_witness,1.0,0.9,0.03,0.18333921996468913
107,estimated_witness,0.5,0.25,0.3,0.1833551739025364
107,estimated_witness,1.0,0.5,0.03,0.1835111574583308
107,estimated_witness,0.25,0.25,0.1,0.1836254561757118
107,estimated_witness,0.25,0.5,0.3,0.1847559257944198
107,estimated_witness,1.0,0.75,0.3,0.18499775014172223
107,estimated_witness,0.25,0.25,0.3,0.18519409646136475
107,estimated_witness,2.0,0.75,0.3,0.18542488350738348
107,estimated_witness,1.0,0.25,0.3,0.1860782193738534
