seed,strategy,length_factor,rho,noise_ratio,inner_weighted_mse
1,estimated_witness,0.5,0.1,0.3,0.20096301048052823
1,estimated_witness,4.0,1.0,0.1,0.20181025648924766
1,estimated_witness,0.25,0.9,1.0,0.2027040338944562
1,estimated_witness,0.5,1.0,1.0,0.20316289878160018
1,estimated_witness,1.0,1.0,1.0,0.20323723268963
1,estimated_witness,4.0,0.75,1.0,0.2034564258644055
1,estimated_witness,0.5,0.25,0.03,0.20370712150120332
1,estimated_witness,2.0,0.9,1.0,0.20393563628563427
1,estimated_witness,1.0,0.1,0.3,0.20438660418969712
1,estimated_witness,2.0,0.5,0.03,0.20459735938338638
1,estimated_witness,4.0,1.0,0.03,0.20732557741106739
1,estimated_witness,0.5,0.25,3.0,0.20861808739827406
1,estimated_witness,2.0,0.1,0.3,0.20865137125312314
1,estimated_witness,4.0,1.0,0.3,0.20874796990962785
1,estimated_witness,0.25,0.25,3.0,0.2090839783277999
1,estimated_witness,0.5,0.1,3.0,0.2093668374272004
1,estimated_witness,0.25,0.1,3.0,0.20954623288030347
1,estimated_witness,1.0,0.1,3.0,0.2100215266333684
1,estimated_witness,1.0,0.25,3.0,0.21002181368022277
1,estimated_witness,0.5,0.5,3.0,0.21042931691067635
1,estimated_witness,0.25,0.0,3.0,0.21115340480971645
1,estimated_witness,2.0,0.1,3.0,0.21147601845056382
1,estimated_witness,0.25,0.5,3.0,0.21188845833030276
1,estimated_witness,4.0,0.1,0.3,0.21224599575338657
1,estimated_witness,1.0,0.5,3.0,0.21246736676098457
1,estimated_witness,0.25,1.0,1.0,0.2127763596027561
1,estimated_witness,2.0,0.25,0.1,0.21294727027309926
1,estimated_witness,4.0,0.1,3.0,0.21305320217932544
1,estimated_witness,2.0,0.25,3.0,0.21310331758716516
1,estimated_witness,2.0,1.0,1.0,0.2142379733583548
1,estimated_witness,4.0,0.9,1.0,0.2150173443517449
1,estimated_witness,0.5,0.75,3.0,0.21583201034643232
1,estimated_witness,1.0,0.25,0.03,0.21592151572043491
1,estimated_witness,4.0,0.25,3.0,0.21629246686088346
1,estimated_witness,2.0,0.5,3.0,0.21775049717283146
1,estimated_witness,1.0,0.75,3.0,0.21809162020958128
1,estimated_witness,0.25,0.75,3.0,0.21889003227744155
1,estimated_witness,0.25,0.1,0.1,0.21908851087315648
1,estimated_witness,0.5,0.1,0.1,0.2205654338635529
1,estimated_witness,0.5,0.9,3.0,0.22114913991269392
1,estimated_witness,0.25,0.0,0.3,0.22205347330724753
1,estimated_witness,4.0,0.5,0.03,0.22280627006654616
1,estimated_witness,4.0,0.5,3.0,0.2233514748943637
1,estimated_witness,1.0,0.9,3.0,0.22341677858324735
1,estimated_witness,4.0,0.25,0.1,0.22368498695595315
1,estimated_witness,0.25,0.9,3.0,0.2255341861520426
1,estimated_witness,2.0,0.75,3.0,0.2256056892193096
1,estimated_witness,0.5,1.0,3.0,0.2257962840450137
1,estimated_witness,1.0,0.1,0.1,0.22743468987692217
1,estimated_witness,1.0,1.0,3.0,0.22802624492234114
1,estimated_witness,4.0,1.0,1.0,0.22884070164971657
1,estimated_witness,0.25,1.0,3.0,0.2312917504051292
1,estimated_witness,2.0,0.9,3.0,0.23251626151969598
1,estimated_witness,2.0,0.25,0.03,0.23338727105921023
1,estimated_witness,4.0,0.75,3.0,0.23408405604276927
1,estimated_witness,2.0,0.1,0.1,0.23625822237263935
1,estimated_witness,0.25,0.1,0.03,0.23689630946159387
1,estimated_witness,2.0,1.0,3.0,0.23838502624615035
1,estimated_witness,0.5,0.1,0.03,0.23899994483865358
1,estimated_witness,0.5,0.1,10.0,0.23990981384719065
1,estimated_witness,0.25,0.1,10.0,0.2401169797175593
1,estimated_witness,0.5,0.25,10.0,0.24012108266180923
1,estimated_witness,1.0,0.1,10.0,0.24027668323762605
1,estimated_witness,0.25,0.0,10.0,0.2404204560320028
1,estimated_witness,0.25,0.25,10.0,0.24042282091248815
1,estimated_witness,1.0,0.25,10.0,0.24113655075986953
1,estimated_witness,2.0,0.1,10.0,0.24120653035492925
1,estimated_witness,0.5,0.5,10.0,0.2419536550271507
1,estimated_witness,4.0,0.1,10.0,0.24221362239352826
1,estimated_witness,0.25,0.5,10.0,0.24242590942389572
1,estimated_witness,4.0,0.9,3.0,0.24330649702714702
1,estimated_witness,2.0,0.25,10.0,0.24334867183468253
1,estimated_witness,4.0,0.1,0.1,0.24379267011552783
1,estimated_witness,1.0,0.5,10.0,0.2438070454787463
1,estimated_witness,0.5,0.75,10.0,0.24505939533262647
1,estimated_witness,4.0,0.25,10.0,0.2456275238057343
1,estimated_witness,0.25,0.75,10.0,0.24593132518387062
1,estimated_witness,0.5,0.9,10.0,0.24746450439681175
1,estimated_witness,1.0,0.75,10.0,0.24746857245531736
1,estimated_witness,2.0,0.5,10.0,0.24775012044956454
1,estimated_witness,1.0,0.1,0.03,0.24848690134013882
1,estimated_witness,4.0,0.25,0.03,0.24865181066434727
1,estimated_witness,0.25,0.9,10.0,0.24870846943620628
1,estimated_witness,0.5,1.0,10.0,0.2492963142471161
1,estimated_witness,1.0,0.9,10.0,0.2501072374811281
1,estimated_witness,0.25,1.0,10.0,0.2508478037003759
1,estimated_witness,4.0,1.0,3.0,0.2511554207070479
1,estimated_witness,4.0,0.5,10.0,0.2517552638640656
1,estimated_witness,1.0,1.0,10.0,0.25206007784735146
1,estimated_witness,2.0,0.75,10.0,0.2529320699619821
1,estimated_witness,2.0,0.9,10.0,0.25646382497464887
1,estimated_witness,4.0,0.75,10.0,0.2585925292322517
1,estimated_witness,2.0,1.0,10.0,0.2590204217782195
1,estimated_witness,2.0,0.1,0.03,0.26143563595647606
1,estimated_witness,4.0,0.9,10.0,0.2631795690541548
1,estimated_witness,0.25,0.0,0.1,0.26612013201434753
1,estimated_witness,4.0,1.0,10.0,0.26648676617541395
1,estimated_witness,4.0,0.1,0.03,0.2727967442876896
1,estimated_witness,0.25,0.0,0.03,0.3159479606740352
1,geometry_only,0.25,0.0,1.0,0.19899506933643338
1,geometry_only,0.25,0.0,3.0,0.21115340480971645
1,geometry_only,0.25,0.0,0.3,0.22205347330724753
1,geometry_only,0.25,0.0,10.0,0.2404204560320028
1,geometry_only,0.25,0.0,0.1,0.26612013201434753
1,geometry_only,0.25,0.0,0.03,0.3159479606740352
2,estimated_witness,1.0,0.75,0.1,0.1456734769280226
2,estimated_witness,1.0,0.9,0.1,0.14710384625891681
2,estimated_witness,2.0,0.9,0.1,0.1472392620214068
2,estimated_witness,1.0,0.75,0.3,0.1478603462812951
2,estimated_witness,0.5,0.75,0.1,0.14819922642630204
2,estimated_witness,2.0,0.75,0.1,0.14938701309023977
2,estimated_witness,0.5,0.75,0.03,0.14973272726390066
2,estimated_witness,1.0,0.75,0.03,0.1499755261631097
2,estimated_witness,2.0,0.75,0.3,0.15002766680323992
2,estimated_witness,2.0,0.9,0.3,0.15017481315938763
2,estimated_witness,1.0,0.9,0.3,0.1506398348421624
2,estimated_witness,1.0,0.9,0.03,0.15092136128621195
2,estimated_witness,0.5,0.75,0.3,0.15103347408125534
2,estimated_witness,4.0,0.9,0.1,0.15104894053452222
2,estimated_witness,4.0,0.9,0.3,0.15322738983634834
2,estimated_witness,0.5,0.5,0.1,0.153481342949773
2,estimated_witness,0.5,0.9,0.1,0.15366086255744135
2,estimated_witness,1.0,0.5,0.3,0.15381857932387114
2,estimated_witness,1.0,0.5,0.1,0.1538449154460224
2,estimated_witness,0.5,0.5,0.3,0.15415761166314132
2,estimated_witness,0.25,0.75,0.1,0.15439284496469072
2,estimated_witness,0.25,0.75,0.03,0.1544171010878307
2,estimated_witness,2.0,0.9,0.03,0.15443275714302893
2,estimated_witness,4.0,0.75,0.3,0.1547543660005227
2,estimated_witness,0.5,0.9,0.03,0.15498282432320387
2,estimated_witness,4.0,0.75,0.1,0.15579527823207207
2,estimated_witness,0.5,0.5,0.03,0.15645837239841143
2,estimated_witness,0.5,0.9,0.3,0.15706600832749754
2,estimated_witness,0.25,0.75,0.3,0.15748528294338157
2,estimated_witness,2.0,0.75,0.03,0.15767984889789738
2,estimated_witness,0.25,0.5,0.1,0.15781805949906513
2,estimated_witness,2.0,1.0,0.3,0.1580801054833538
2,estimated_witness,2.0,0.5,0.3,0.15829518271065257
2,estimated_witness,0.25,0.5,0.3,0.15848784345723738
2,estimated_witness,0.25,0.5,0.03,0.15920405933454587
2,estimated_witness,2.0,1.0,0.1,0.1592830628476616
2,estimated_witness,1.0,0.5,0.03,0.1595170667722441
2,estimated_witness,2.0,0.5,0.1,0.16005812910946696
2,estimated_witness,1.0,1.0,0.3,0.1601794472742315
2,estimated_witness,1.0,1.0,0.1,0.1603262641537768
2,estimated_witness,4.0,1.0,0.3,0.16078672067584604
2,estimated_witness,1.0,0.75,1.0,0.1617312261743403
